# q, R, dR
1.482200000000000011e-02 1.024594025001215769e+00 7.353650743938244805e-02
1.582199999999999926e-02 1.002791346058085731e+00 7.169932002851982233e-02
1.682200000000000015e-02 9.888671617836056749e-01 7.031002720433297826e-02
1.782199999999999757e-02 1.032133156862301337e+00 7.224989351988080066e-02
1.882199999999999845e-02 1.006048275037579653e+00 7.011238550768786326e-02
1.982199999999999934e-02 9.962431590076213928e-01 6.889739801654437557e-02
2.082200000000000023e-02 9.493228762495894424e-01 6.551435909382968825e-02
2.182199999999999765e-02 6.926836384481475095e-01 5.408357122644410347e-02
2.282199999999999854e-02 3.619904418738190133e-01 2.795096539088188364e-02
2.382199999999999943e-02 2.163862532222178003e-01 1.651639697988519298e-02
2.482200000000000031e-02 1.294283599219837877e-01 9.761473567109341803e-03
2.582199999999999773e-02 9.098005391209784687e-02 6.776871486918506667e-03
2.682199999999999862e-02 6.581184711901687245e-02 4.839414868505217612e-03
2.832199999999999995e-02 4.527445070882431255e-02 2.501469020177996515e-03
2.982199999999999782e-02 3.134656049180110926e-02 1.430584303307506217e-03
3.082199999999999870e-02 2.616338884070129947e-02 1.819644409630919064e-03
3.182200000000000306e-02 2.099593655781799989e-02 1.438909032127904655e-03
3.282200000000000395e-02 1.795617999517570840e-02 1.211903469904039793e-03
3.448866666666667441e-02 1.319568660078026222e-02 5.938625332679113968e-04
3.582199999999999968e-02 1.093898015602638024e-02 7.039210995862294927e-04
3.732200000000000101e-02 8.724401092723970547e-03 4.269855828621104158e-04
3.882200000000000234e-02 7.120973763910749821e-03 4.358966063145353238e-04
3.982200000000000323e-02 6.070078262453451785e-03 3.039259411583468146e-04
4.482200000000000073e-02 3.248522176998986863e-03 2.261219236507317713e-04
4.982200000000000517e-02 1.974169027122418471e-03 1.296559418983857074e-04
5.482200000000000267e-02 1.277449912640046814e-03 7.955224005702303373e-05
5.982200000000000017e-02 8.491338319101338419e-04 3.381581317758704860e-05
6.482200000000000462e-02 6.023973013598180265e-04 3.456082501341362518e-05
6.982200000000000906e-02 4.286601748912497898e-04 1.665211991557710781e-05
7.482199999999999962e-02 3.229865865273767300e-04 1.771831205755520326e-05
7.982200000000000406e-02 2.446672092391525416e-04 9.297431041976089816e-06
8.482200000000000850e-02 1.928064784567567276e-04 1.041720410966555058e-05
8.982199999999999906e-02 1.454550423164829008e-04 5.487230375406948852e-06
9.482200000000000351e-02 1.160713603712031685e-04 6.292056630220082751e-06
9.982200000000000795e-02 9.225122606473117916e-05 3.501276110301824302e-06
1.098220000000000030e-01 5.769482490021263108e-05 1.939725972203288773e-06
1.198219999999999980e-01 3.693470934081576323e-05 1.265046668838809156e-06
1.298219999999999930e-01 2.368992009576880746e-05 8.360114360685197782e-07
1.398220000000000018e-01 1.493322592338275527e-05 5.546511484815157731e-07
1.498219999999999830e-01 9.503337437156809822e-06 3.796146095445007167e-07
1.598219999999999918e-01 5.546113887559807689e-06 1.878754786021890146e-07
1.698220000000000007e-01 3.348071988560662755e-06 1.801781989210303186e-07
1.798219999999999819e-01 1.909143571687693177e-06 8.256298683408013105e-08
1.898219999999999907e-01 1.049321226130315995e-06 1.018074406684358528e-07
1.998219999999999996e-01 5.179041495280395596e-07 4.212947061519497769e-08
2.198219999999999896e-01 1.225376016986807021e-07 9.628932209471288778e-09
2.398219999999999796e-01 1.335880488094746397e-07 1.009252188213354686e-08
2.598219999999999974e-01 2.388773897501099156e-07 1.152912071741173893e-08
2.798220000000000152e-01 3.032810625565083632e-07 1.267232774878117452e-08
2.998219999999999774e-01 3.082350294715874790e-07 1.316604847042561384e-08
3.198219999999999952e-01 2.607465359612797250e-07 1.200281216968314700e-08
3.398220000000000129e-01 1.925212663639084285e-07 1.129818629995677764e-08
3.598219999999999752e-01 1.462225000483563545e-07 8.860443648452642430e-09
3.798219999999999930e-01 9.303249939796697458e-08 7.855170392022365356e-09
3.998220000000000107e-01 4.721901412545975934e-08 5.953965766687054216e-09
4.198219999999999730e-01 2.728849902706189813e-08 5.255860240556470370e-09
4.398219999999999907e-01 9.535023798687500934e-09 1.048831984885234768e-08
4.598220000000000085e-01 6.739180625376654292e-09 4.563696643863680190e-09
4.798219999999999708e-01 5.077149143308128828e-09 5.115062258987624869e-09
4.998219999999999885e-01 2.442318256779139023e-09 4.885185317829212960e-09
5.198220000000000063e-01 4.825904319892790221e-09 6.073249709701693072e-09
5.398220000000000240e-01 5.053572320406464092e-09 5.844090838792721054e-09
5.598220000000000418e-01 5.854646119611747400e-09 6.014396407026523684e-09
5.798219999999999485e-01 5.068212382172700380e-09 5.623228535054793702e-09
6.098219999999999752e-01 8.759823012902728990e-09 4.698958198038128095e-09
6.398220000000000018e-01 5.656244222178644099e-09 6.936483963607999993e-09
6.598220000000000196e-01 5.181314931545050970e-09 6.614879723984057730e-09
6.798220000000000374e-01 1.094373923298917366e-08 1.653849411873945510e-08
