# q, R, dR
1.482200000000000011e-02 1.082078681715488155e+00 6.397572171113197204e-02
1.582199999999999926e-02 1.055841024885294299e+00 6.094765332226061150e-02
1.682200000000000015e-02 1.027794095383259831e+00 5.784116636067281741e-02
1.782199999999999757e-02 9.997348680220851103e-01 5.475455575521918916e-02
1.882199999999999845e-02 9.716415735507965001e-01 5.169975862785005510e-02
1.982199999999999934e-02 9.423601690218329496e-01 4.863919627553721370e-02
2.082200000000000023e-02 9.205495874212421548e-01 4.596724043343825006e-02
2.182199999999999765e-02 7.106080829179620695e-01 3.865087888634675950e-02
2.282199999999999854e-02 2.755017494704756209e-01 1.445068275835370564e-02
2.382199999999999943e-02 1.737144194708190870e-01 8.770280703349451687e-03
2.482200000000000031e-02 1.139865009556151887e-01 5.546015587652022155e-03
2.582199999999999773e-02 8.239975791241635483e-02 3.868975558293840170e-03
2.682199999999999862e-02 6.198437066200096490e-02 2.813985672785202733e-03
2.782199999999999951e-02 4.886145057357356436e-02 2.155876454482390670e-03
2.882200000000000040e-02 3.773959737895878075e-02 1.619009108660278288e-03
3.015533333333333260e-02 2.930716247994721857e-02 8.246455595002038065e-04
3.182200000000000306e-02 2.192030116732291561e-02 8.859676656026800514e-04
3.282200000000000395e-02 1.870300295671942226e-02 7.499519631178754942e-04
3.382200000000000484e-02 1.567097663404706451e-02 6.331760481139143797e-04
3.515533333333333704e-02 1.268231620910521655e-02 3.643522979449519378e-04
3.682200000000000056e-02 1.007459511436113384e-02 4.223698136038700067e-04
3.832200000000000190e-02 8.510767130916679218e-03 2.938628428983656202e-04
3.982200000000000323e-02 6.795240609364920636e-03 2.203225050820868680e-04
4.482200000000000073e-02 4.005883179480640433e-03 1.243202254397648401e-04
4.982200000000000517e-02 2.526479590060416204e-03 7.718371174899898133e-05
5.482200000000000267e-02 1.720662179611474538e-03 5.262114019091154249e-05
5.982200000000000017e-02 1.201338287840968654e-03 2.995819914879703559e-05
6.482200000000000462e-02 8.957721635034236653e-04 2.789108978909212732e-05
6.982200000000000906e-02 6.493151494602470482e-04 1.635622748210835981e-05
7.482199999999999962e-02 4.972375221601530977e-04 1.597261876515583496e-05
7.982200000000000406e-02 3.818529734086229281e-04 9.774783076273067339e-06
8.482200000000000850e-02 2.990479095103858805e-04 1.000238316803333167e-05
8.982199999999999906e-02 2.373190473962793882e-04 6.170317705903451468e-06
9.482200000000000351e-02 1.935426009176904698e-04 6.771915305382355174e-06
9.982200000000000795e-02 1.513815498029058321e-04 4.060356082506995646e-06
1.098220000000000030e-01 9.532393875451197329e-05 2.197369921489645150e-06
1.198219999999999980e-01 6.291969925744149916e-05 1.460642739365541269e-06
1.298219999999999930e-01 4.096922460841454996e-05 9.607129194481195303e-07
1.398220000000000018e-01 2.632289339050491883e-05 6.311771003470022206e-07
1.498219999999999830e-01 1.631000686352836955e-05 4.016989363048476428e-07
1.598219999999999918e-01 9.993676508420210123e-06 2.365906756327947466e-07
1.698220000000000007e-01 5.876087367258169682e-06 1.427281280266786199e-07
1.798219999999999819e-01 3.429259470031873929e-06 8.603714223851638185e-08
1.898219999999999907e-01 1.956511110004098042e-06 5.599916818222799945e-08
1.998219999999999996e-01 1.037232975123930102e-06 3.329486941092301536e-08
2.098219999999999807e-01 6.250875649444026125e-07 1.643954670390294558e-08
2.198219999999999896e-01 4.745580593636835840e-07 1.256322044538475209e-08
2.298219999999999985e-01 5.026438078387607695e-07 1.348763025363029073e-08
2.398219999999999796e-01 6.435549323320833559e-07 1.704392684248921423e-08
2.498219999999999885e-01 8.041829764929858156e-07 2.081139047388212349e-08
2.598219999999999974e-01 9.644278489004261354e-07 2.339825357491579780e-08
2.698220000000000063e-01 1.075682666178916801e-06 2.568499547642191636e-08
2.798220000000000152e-01 1.130316933354927892e-06 2.741966110768451403e-08
2.898219999999999685e-01 1.120488616995296859e-06 2.719457488703867022e-08
2.998219999999999774e-01 1.061914809679281234e-06 2.472710387867816772e-08
3.098219999999999863e-01 9.871793538737922119e-07 2.461368700967957230e-08
3.198219999999999952e-01 8.886739707234824760e-07 2.097293093382300967e-08
3.398220000000000129e-01 6.857122055325450412e-07 1.697905703841386829e-08
3.598219999999999752e-01 4.721642476681937075e-07 3.609924735021808099e-08
3.798219999999999930e-01 3.115577138330802309e-07 8.172780481838168664e-09
3.998220000000000107e-01 1.795248756411423568e-07 5.300551202635532916e-09
4.198219999999999730e-01 9.047818766583817513e-08 2.638009479713708894e-09
4.398219999999999907e-01 4.052715453933775274e-08 1.455587109277152179e-09
4.598220000000000085e-01 1.566015096919674799e-08 9.921638612871267867e-10
4.798219999999999708e-01 6.377751673004866772e-09 1.026336066011324191e-09
4.998219999999999885e-01 3.421685976828660959e-09 7.360662337062747381e-10
5.198220000000000063e-01 3.501988127498793148e-09 8.172984064072307690e-10
5.398220000000000240e-01 3.416954668969196671e-09 8.535600783678968010e-10
5.598220000000000418e-01 3.393685343926995721e-09 8.963733765312656015e-10
5.798219999999999485e-01 2.772248237046644922e-09 7.922532119982646240e-10
5.998219999999999663e-01 2.297763806701503517e-09 6.873867321484229217e-10
6.198219999999999841e-01 1.265623030498637577e-09 7.981145471589230237e-10
6.398220000000000018e-01 1.989935454416370285e-09 2.228908723423786576e-09
