# q, R, dR
1.482200000000000011e-02 1.035549996221972746e+00 6.170070557062538180e-02
1.582199999999999926e-02 1.038638512890999621e+00 6.010651099201021891e-02
1.682200000000000015e-02 1.020940450602021654e+00 5.749271099502164389e-02
1.782199999999999757e-02 1.010774482515629735e+00 5.522269087529467491e-02
1.882199999999999845e-02 9.836520101386446724e-01 5.220208956838082864e-02
1.982199999999999934e-02 9.682710145145652092e-01 4.973726487834955606e-02
2.082200000000000023e-02 9.421735331161656957e-01 4.685148039754596927e-02
2.182199999999999765e-02 7.074407678787940634e-01 3.846035090106211807e-02
2.282199999999999854e-02 2.847925019453592110e-01 1.492474451157854189e-02
2.382199999999999943e-02 1.741411640884961420e-01 8.793968699242732390e-03
2.482200000000000031e-02 1.170483095396031847e-01 5.700444204382658191e-03
2.582199999999999773e-02 8.447629533132351709e-02 3.968035496340184196e-03
2.682199999999999862e-02 6.405276919342405006e-02 2.913216191503015858e-03
2.832199999999999995e-02 4.560640259101100824e-02 1.587705530927470410e-03
2.982199999999999782e-02 3.122046124148072227e-02 9.253512638094559808e-04
3.082199999999999870e-02 2.638527032262972041e-02 1.089985541945046477e-03
3.182200000000000306e-02 2.225486863046226976e-02 9.067149407215819917e-04
3.282200000000000395e-02 1.844680717729917444e-02 7.472034333914364486e-04
3.448866666666667441e-02 1.454774132475323591e-02 4.216257628513365866e-04
3.582199999999999968e-02 1.169208613171958400e-02 4.865386449465479457e-04
3.732200000000000101e-02 9.619276870885304365e-03 3.270876101866638315e-04
3.882200000000000234e-02 8.102159676469463181e-03 3.614345999729110838e-04
3.982200000000000323e-02 7.059122687693086644e-03 2.263216405823507038e-04
4.482200000000000073e-02 4.237658881628526310e-03 1.309685760872304338e-04
4.982200000000000517e-02 2.652477381241528237e-03 8.069043095400710091e-05
5.482200000000000267e-02 1.808545248564333990e-03 5.505630764267399981e-05
5.982200000000000017e-02 1.265029340874859352e-03 3.142150776299455620e-05
6.482200000000000462e-02 9.185023526323154606e-04 2.852109838794058663e-05
6.982200000000000906e-02 6.925678762108834156e-04 1.741304054131400991e-05
7.482199999999999962e-02 5.280144473553142950e-04 1.684952609929972188e-05
7.982200000000000406e-02 4.041160729964725189e-04 1.030476953165192368e-05
8.482200000000000850e-02 3.212118375516645366e-04 1.069501467394289956e-05
8.982199999999999906e-02 2.531886922504340072e-04 6.557031274613622657e-06
9.482200000000000351e-02 2.003324300697067681e-04 6.963486980927856941e-06
9.982200000000000795e-02 1.574581439529158539e-04 4.220844252231214062e-06
1.098220000000000030e-01 1.015707287407244269e-04 2.338887835829782045e-06
1.198219999999999980e-01 6.794131264888813486e-05 1.568706875626033332e-06
1.298219999999999930e-01 4.408411993434625434e-05 1.029843136002279004e-06
1.398220000000000018e-01 2.856237631290949904e-05 6.812114002663493973e-07
1.498219999999999830e-01 1.790793039850541740e-05 4.381943646056449518e-07
1.598219999999999918e-01 1.109572864682892705e-05 2.612391006702633581e-07
1.698220000000000007e-01 6.513013146162381493e-06 1.567770859216081289e-07
1.798219999999999819e-01 3.755393620827385398e-06 9.553729299408041219e-08
1.898219999999999907e-01 2.023264314001451079e-06 5.722681241713128100e-08
1.998219999999999996e-01 1.107143013558009024e-06 3.538348957211582476e-08
2.098219999999999807e-01 6.199349970638916832e-07 1.645682608800994312e-08
2.198219999999999896e-01 4.781147122404465323e-07 1.233860295862104724e-08
2.298219999999999985e-01 5.203868407298414276e-07 1.344206486802705697e-08
2.398219999999999796e-01 6.604801798903699683e-07 1.691426361273712206e-08
2.498219999999999885e-01 8.382561373156795505e-07 2.178099946591098347e-08
2.598219999999999974e-01 9.906716944772498287e-07 2.415565887251400602e-08
2.698220000000000063e-01 1.113865976527381846e-06 2.660364042377462570e-08
2.798220000000000152e-01 1.169045357579260258e-06 2.812954223757638736e-08
2.898219999999999685e-01 1.167257233672280739e-06 2.835936460133376566e-08
2.998219999999999774e-01 1.123697501854493479e-06 2.610633360457619089e-08
3.164886666666666404e-01 9.854380717266067317e-07 2.298491809147997588e-08
3.398220000000000129e-01 7.280824764802942838e-07 1.777904731373529448e-08
3.598219999999999752e-01 5.033916407877731225e-07 1.278945541111649926e-08
3.798219999999999930e-01 3.178058569481304199e-07 8.446046756388923854e-09
3.998220000000000107e-01 1.796674120874620040e-07 5.298945038942613388e-09
4.198219999999999730e-01 9.156341747644911229e-08 2.620944508618401870e-09
4.398219999999999907e-01 4.025497018661306041e-08 1.581465603023048349e-09
4.598220000000000085e-01 1.568330865946834819e-08 9.978024158014192223e-10
4.798219999999999708e-01 6.108951064111568494e-09 7.536899581518993624e-10
4.998219999999999885e-01 3.775886789164491175e-09 8.537760588937686097e-10
5.198220000000000063e-01 3.328956021056336219e-09 7.846041381583742824e-10
5.398220000000000240e-01 3.875980978854052425e-09 8.349693902827369863e-10
5.598220000000000418e-01 4.022022373839308091e-09 7.793844401042486212e-10
5.798219999999999485e-01 3.144869808509150358e-09 7.472677386226559874e-10
6.098219999999999752e-01 2.093438939516199837e-09 6.084763871228399047e-10
6.398220000000000018e-01 1.295641260434566276e-09 8.624416267263412129e-10
6.598220000000000196e-01 8.965113182150450774e-10 7.616846291620772556e-10
6.798220000000000374e-01 9.640317725997218091e-10 8.202901626312307747e-10
