# q, R, dR
1.482200000000000011e-02 1.055159139467712670e+00 6.264188615900849466e-02
1.582199999999999926e-02 1.047473012165161865e+00 6.051398486398962967e-02
1.682200000000000015e-02 1.021613576503424436e+00 5.751351245543965401e-02
1.782199999999999757e-02 1.000908030317329445e+00 5.476675148021378087e-02
1.882199999999999845e-02 9.837544419866619538e-01 5.220119219459169735e-02
1.982199999999999934e-02 9.573152770840963610e-01 4.925349810631525493e-02
2.082200000000000023e-02 9.337765224756130467e-01 4.648963934251711116e-02
2.182199999999999765e-02 7.541412871485865255e-01 4.097629082844896076e-02
2.282199999999999854e-02 3.053205221850250894e-01 1.597401415976598682e-02
2.382199999999999943e-02 1.775724405963583219e-01 8.942401423282808973e-03
2.482200000000000031e-02 1.175329249199750931e-01 5.701155673128311188e-03
2.582199999999999773e-02 8.408148606163255712e-02 3.932825350967268305e-03
2.682199999999999862e-02 6.430907736828646304e-02 2.901744731349539027e-03
2.782199999999999951e-02 4.898587805577398618e-02 2.140594746966943598e-03
2.882200000000000040e-02 3.917868573047222219e-02 1.667202020821834715e-03
2.982199999999999782e-02 3.057448473603140843e-02 8.927419626552593902e-04
3.082199999999999870e-02 2.579617344619816385e-02 1.048202322327358845e-03
3.182200000000000306e-02 2.135974969956361269e-02 8.536692809063505232e-04
3.282200000000000395e-02 1.832538053130276443e-02 7.208612876286976017e-04
3.382200000000000484e-02 1.578208330250010713e-02 6.192569090294324516e-04
3.482200000000000573e-02 1.316788451940320050e-02 3.986794345420585140e-04
3.582199999999999968e-02 1.198136562945130955e-02 4.708790115852606395e-04
3.682200000000000056e-02 9.990431259926654123e-03 4.009146655643768225e-04
3.832200000000000190e-02 8.317331801261193536e-03 2.778490717502492312e-04
3.982200000000000323e-02 6.641730395439724571e-03 2.087409882507014166e-04
4.482200000000000073e-02 3.887323031611712200e-03 1.204921559579202954e-04
4.982200000000000517e-02 2.490615859291048315e-03 7.595808546462542814e-05
5.482200000000000267e-02 1.645550907928396926e-03 5.022425773147954226e-05
5.982200000000000017e-02 1.148916386396160554e-03 2.857271124030578668e-05
6.482200000000000462e-02 8.324612275699029692e-04 2.587090909369423898e-05
6.982200000000000906e-02 6.136292752317344060e-04 1.541832213035621024e-05
7.482199999999999962e-02 4.671963664633255230e-04 1.494413967673734570e-05
7.982200000000000406e-02 3.520915834697352690e-04 8.981675092600358086e-06
8.482200000000000850e-02 2.793198560102236826e-04 9.346362299494753351e-06
8.982199999999999906e-02 2.155724106317065099e-04 5.624356433832827917e-06
9.482200000000000351e-02 1.734188271835197315e-04 6.203394400757403087e-06
9.982200000000000795e-02 1.353031731575132595e-04 3.642635578177871584e-06
1.098220000000000030e-01 8.662667819880284250e-05 2.001397446632892709e-06
1.198219999999999980e-01 5.606533411634362065e-05 1.298329798101903584e-06
1.298219999999999930e-01 3.626411470745646848e-05 8.499091181050386981e-07
1.398220000000000018e-01 2.294659468070019470e-05 5.515976582009165498e-07
1.498219999999999830e-01 1.469100024197376428e-05 3.631454681625989234e-07
1.598219999999999918e-01 9.270040727353999005e-06 2.187145973771572526e-07
1.698220000000000007e-01 5.819566002770136187e-06 1.397602839525561229e-07
1.798219999999999819e-01 3.732838796188760643e-06 9.145261605138161589e-08
1.898219999999999907e-01 2.320464538762150887e-06 6.184271948108119640e-08
1.998219999999999996e-01 1.307410051584087774e-06 3.709220371651486537e-08
2.098219999999999807e-01 6.897530345988158051e-07 1.761333674093861782e-08
2.198219999999999896e-01 3.691511698347769617e-07 1.013322562941160403e-08
2.298219999999999985e-01 2.992169339908902109e-07 8.569522731590140119e-09
2.398219999999999796e-01 3.816896586828982400e-07 1.051574014242703945e-08
2.498219999999999885e-01 4.930274391249794889e-07 1.353719927647934069e-08
2.598219999999999974e-01 5.638478718948853485e-07 1.381286323667760897e-08
2.698220000000000063e-01 5.725744126514687774e-07 1.409369382987749275e-08
2.798220000000000152e-01 5.399043416034399114e-07 1.343581334113507682e-08
2.898219999999999685e-01 4.824989124057866016e-07 1.264554224599922190e-08
2.998219999999999774e-01 4.062570101826384015e-07 1.104894287847647942e-08
3.098219999999999863e-01 3.515403882151426243e-07 1.038007208552672897e-08
3.198219999999999952e-01 3.013968246297162212e-07 9.247611177772592823e-09
3.298220000000000041e-01 2.729501737913429773e-07 8.283038892030250073e-09
3.448219999999999619e-01 2.252094193862937164e-07 5.975682552492984819e-09
3.598219999999999752e-01 1.663520034639303914e-07 5.939175980091197944e-09
3.698219999999999841e-01 1.283957215058934461e-07 5.223236500519984726e-09
3.798219999999999930e-01 9.583044212037057540e-08 4.287762607826306179e-09
3.898220000000000018e-01 6.976228936943793543e-08 3.697774448897986885e-09
