# q, R, dR
1.482200000000000011e-02 1.074400138426821805e+00 6.358222516608416641e-02
1.582199999999999926e-02 1.052780908729728626e+00 6.077984437686561464e-02
1.682200000000000015e-02 1.020513387467623545e+00 5.747711329503248784e-02
1.782199999999999757e-02 9.948570765160800189e-01 5.450621263717247977e-02
1.882199999999999845e-02 9.789553873886681634e-01 5.200205823893656876e-02
1.982199999999999934e-02 9.527155093289603194e-01 4.906670178199650650e-02
2.082200000000000023e-02 9.257775921421178555e-01 4.616411232503059986e-02
2.182199999999999765e-02 7.257958541922605589e-01 3.944990170217672898e-02
2.282199999999999854e-02 3.079717403563834166e-01 1.611777723096027848e-02
2.382199999999999943e-02 1.729829134011180436e-01 8.719876082353195113e-03
2.482200000000000031e-02 1.196213310533638108e-01 5.805587030056525918e-03
2.582199999999999773e-02 8.707157482108522639e-02 4.074668797028255934e-03
2.682199999999999862e-02 6.476275735398441535e-02 2.922636196238951461e-03
2.782199999999999951e-02 4.932222201577750320e-02 2.158533291028936867e-03
2.882200000000000040e-02 3.914805971012757374e-02 1.664420592903698582e-03
2.982199999999999782e-02 3.142180973410566014e-02 9.224937591739595152e-04
3.082199999999999870e-02 2.670220078128589594e-02 1.073667918462238493e-03
3.182200000000000306e-02 2.128263616219221513e-02 8.526955258422186119e-04
3.282200000000000395e-02 1.822467158526580588e-02 7.263720062988829416e-04
3.382200000000000484e-02 1.621800915187052508e-02 6.313889717345978238e-04
3.482200000000000573e-02 1.326118302746924493e-02 4.054120166496439715e-04
3.582199999999999968e-02 1.132663601717929201e-02 4.522001136017316869e-04
3.682200000000000056e-02 1.038141522539966569e-02 4.177050109187749848e-04
3.832200000000000190e-02 8.439688532440601035e-03 2.818386471817942336e-04
3.982200000000000323e-02 6.863813758091757630e-03 2.164115961209970055e-04
4.482200000000000073e-02 3.973418591670149769e-03 1.231690073445253371e-04
4.982200000000000517e-02 2.521417279684796346e-03 7.690570832857456971e-05
5.482200000000000267e-02 1.685299438472416490e-03 5.142908159536596028e-05
5.982200000000000017e-02 1.159480512655247739e-03 2.886307118313765981e-05
6.482200000000000462e-02 8.564102321159457621e-04 2.662203439943159651e-05
6.982200000000000906e-02 6.232204431895010076e-04 1.567061927170877310e-05
7.482199999999999962e-02 4.756040273949978595e-04 1.522965680646679506e-05
7.982200000000000406e-02 3.589776781770505571e-04 9.148345966917997602e-06
8.482200000000000850e-02 2.787081690759529609e-04 9.266426103809823054e-06
8.982199999999999906e-02 2.190304508959847155e-04 5.686236602494262654e-06
9.482200000000000351e-02 1.784909654544410910e-04 6.279874144356231586e-06
9.982200000000000795e-02 1.370795134940934576e-04 3.703949599931758951e-06
1.098220000000000030e-01 8.799049626455281072e-05 2.036263461411195326e-06
1.198219999999999980e-01 5.779237761191993473e-05 1.338518655499818249e-06
1.298219999999999930e-01 3.742554100108365486e-05 8.767906314735060463e-07
1.398220000000000018e-01 2.397521142242283265e-05 5.743985464287658294e-07
1.498219999999999830e-01 1.530458256744114063e-05 3.765814264008810922e-07
1.598219999999999918e-01 9.619889158146232463e-06 2.268894453264086334e-07
1.698220000000000007e-01 5.896495943617088489e-06 1.417819353076352405e-07
1.798219999999999819e-01 3.622053775222160801e-06 8.981908882604498627e-08
1.898219999999999907e-01 2.077201614162127106e-06 5.581333278674944515e-08
1.998219999999999996e-01 1.153072773103802870e-06 3.424025473556580273e-08
2.098219999999999807e-01 6.079529105473055831e-07 1.599469664687245529e-08
2.198219999999999896e-01 3.209987714492995389e-07 8.753947902064694199e-09
2.298219999999999985e-01 2.298805893592809991e-07 7.002575056231542088e-09
2.398219999999999796e-01 2.633488099777637012e-07 8.191100612266123328e-09
2.498219999999999885e-01 3.501658153157234620e-07 9.892546524697284419e-09
2.598219999999999974e-01 4.226035226959167671e-07 1.077590344429502449e-08
2.698220000000000063e-01 4.670077178475799463e-07 1.197249976918262538e-08
2.798220000000000152e-01 4.629149778031223446e-07 1.187885927012356292e-08
2.898219999999999685e-01 4.328683702806985139e-07 1.145566082071987962e-08
2.998219999999999774e-01 3.921907868609361584e-07 1.100278181668817456e-08
3.098219999999999863e-01 3.475424899787976868e-07 1.011841154092871853e-08
3.198219999999999952e-01 3.033140707751429594e-07 9.005206190535366133e-09
3.298220000000000041e-01 2.613821841059245504e-07 8.119639408849585279e-09
3.448219999999999619e-01 2.053782567684592892e-07 5.588298281771703843e-09
3.598219999999999752e-01 1.508773000234926024e-07 5.719701147542281752e-09
3.698219999999999841e-01 1.205802005810602568e-07 5.057531473829643309e-09
3.798219999999999930e-01 9.222028930787305461e-08 5.048506565278237784e-09
3.898220000000000018e-01 6.564059825384931188e-08 3.926443221683886001e-09
