# q, R, dR
1.482200000000000011e-02 1.056434329140434336e+00 6.269977391681050283e-02
1.582199999999999926e-02 1.034016278760692575e+00 5.987114540106618782e-02
1.682200000000000015e-02 1.011750808006251834e+00 5.704820555318784042e-02
1.782199999999999757e-02 1.006019890430927211e+00 5.499518292374980244e-02
1.882199999999999845e-02 9.763748394077388371e-01 5.186579469848074525e-02
1.982199999999999934e-02 9.705039109067654657e-01 4.981809752075313374e-02
2.082200000000000023e-02 9.448999433471890752e-01 4.695638461731485580e-02
2.182199999999999765e-02 7.671869021452958348e-01 4.168229671512998363e-02
2.282199999999999854e-02 3.105117978469216222e-01 1.624605922331127245e-02
2.382199999999999943e-02 1.800771728246498560e-01 9.070798967923298511e-03
2.482200000000000031e-02 1.227559971678174600e-01 5.955587218700140496e-03
2.582199999999999773e-02 8.691432087172695775e-02 4.066658722238433894e-03
2.682199999999999862e-02 6.715020726519133065e-02 3.028736378677366562e-03
2.782199999999999951e-02 5.011286532190756954e-02 2.194860467528301096e-03
2.882200000000000040e-02 4.063135874113110724e-02 1.721768761853539279e-03
2.982199999999999782e-02 3.219092813296631217e-02 9.455272280187562630e-04
3.082199999999999870e-02 2.653393689631998106e-02 1.071725231881471641e-03
3.182200000000000306e-02 2.228531450900143526e-02 8.915204335567270075e-04
3.282200000000000395e-02 1.924850483231859560e-02 7.522860900315416974e-04
3.382200000000000484e-02 1.624200214150849780e-02 6.388920630247537725e-04
3.482200000000000573e-02 1.388603541253594434e-02 4.197452081282522225e-04
3.582199999999999968e-02 1.218181498275601980e-02 4.853490010265658133e-04
3.682200000000000056e-02 9.533912239073129638e-03 3.961096714345478382e-04
3.832200000000000190e-02 8.168814970930174738e-03 2.756649187513646551e-04
3.982200000000000323e-02 6.732952826252048932e-03 2.150428400416394179e-04
4.482200000000000073e-02 4.075453430544605758e-03 1.259435115135098767e-04
4.982200000000000517e-02 2.521235989096172730e-03 7.672283052311848711e-05
5.482200000000000267e-02 1.690162996587045137e-03 5.147813364933623114e-05
5.982200000000000017e-02 1.189271542840051547e-03 2.948713338648213105e-05
6.482200000000000462e-02 8.615495044129920345e-04 2.672650456036091763e-05
6.982200000000000906e-02 6.375123970738091807e-04 1.600639143404345853e-05
7.482199999999999962e-02 4.926601755633680047e-04 1.574939111941238477e-05
7.982200000000000406e-02 3.757275111577638104e-04 9.640123658607134888e-06
8.482200000000000850e-02 3.031895788184888938e-04 1.010503223950613647e-05
8.982199999999999906e-02 2.295531121174729011e-04 5.991816934874479122e-06
9.482200000000000351e-02 1.905045151660650577e-04 6.715835231239309401e-06
9.982200000000000795e-02 1.489347564904587432e-04 4.034833194948887625e-06
1.098220000000000030e-01 9.134444455925927627e-05 2.111949390603037768e-06
1.198219999999999980e-01 5.932291755575988621e-05 1.370210400395113401e-06
1.298219999999999930e-01 3.807831997847046791e-05 8.894432556181488732e-07
1.398220000000000018e-01 2.408889451055135119e-05 5.764439681516637239e-07
1.498219999999999830e-01 1.541078312259387204e-05 3.773881711792679612e-07
1.598219999999999918e-01 9.993882738208612355e-06 2.348190299360160670e-07
1.698220000000000007e-01 6.508443964757959007e-06 1.551862688435124038e-07
1.798219999999999819e-01 4.267838652903467424e-06 1.033728888467165665e-07
1.898219999999999907e-01 2.777181995611168022e-06 7.172040968169760612e-08
1.998219999999999996e-01 1.569754454189392697e-06 4.293567341759448888e-08
2.098219999999999807e-01 7.332035024941465531e-07 1.891269896535155020e-08
2.198219999999999896e-01 3.455276969997593448e-07 9.778063182325817376e-09
2.298219999999999985e-01 3.569788333681750594e-07 1.006567372130710798e-08
2.398219999999999796e-01 5.408986524978290695e-07 1.397238038744337660e-08
2.498219999999999885e-01 6.736285139250683821e-07 1.763974518928970113e-08
2.598219999999999974e-01 7.150478414244798054e-07 1.763731681941984442e-08
2.698220000000000063e-01 6.914481966304521101e-07 1.678242911456675692e-08
2.798220000000000152e-01 6.214501260538325734e-07 1.552737109970886370e-08
2.898219999999999685e-01 5.133026537220479543e-07 1.321309947276559537e-08
2.998219999999999774e-01 4.226994155755784641e-07 1.166943931407570024e-08
3.098219999999999863e-01 3.544486821922255355e-07 1.033196770353550801e-08
3.198219999999999952e-01 3.163688972414152847e-07 9.583089762133181348e-09
3.298220000000000041e-01 2.947249000894903758e-07 8.749172538784187637e-09
3.448219999999999619e-01 2.454298194109490192e-07 6.304051375307574687e-09
3.598219999999999752e-01 1.838074772433622364e-07 5.986406082788170785e-09
3.698219999999999841e-01 1.399834948412935137e-07 5.164179800098360238e-09
3.798219999999999930e-01 1.073715064499570818e-07 4.022221376427350002e-09
3.898220000000000018e-01 7.496186205163980917e-08 4.235320437626565816e-09
