# q, R, dR
1.582199999999999926e-02 9.942718659743643439e-01 7.123868154482441983e-02
1.682200000000000015e-02 1.038240165820337513e+00 7.325629974931860411e-02
1.782199999999999757e-02 1.012391251997842634e+00 7.114273153459871324e-02
1.882199999999999845e-02 9.990069426793870555e-01 6.973779301669272290e-02
1.982199999999999934e-02 9.930208135978326744e-01 6.874057093239725746e-02
2.082200000000000023e-02 9.434914718201636852e-01 6.519388961896972756e-02
2.182199999999999765e-02 7.209850765961699492e-01 5.631176992180159796e-02
2.282199999999999854e-02 3.585146914551760600e-01 2.769128117122202082e-02
2.382199999999999943e-02 1.927875688616945693e-01 1.471899417601684260e-02
2.482200000000000031e-02 1.244393210816611695e-01 9.388238632455527324e-03
2.582199999999999773e-02 8.938802197706940955e-02 6.661574922311012253e-03
2.682199999999999862e-02 6.474923663193644929e-02 4.764782065793188998e-03
2.832199999999999995e-02 4.561529188781006383e-02 2.523815641203498716e-03
2.982199999999999782e-02 3.117849379211926758e-02 1.428285603645097074e-03
3.082199999999999870e-02 2.571466195336963648e-02 1.792537140073380709e-03
3.182200000000000306e-02 2.123056616328040241e-02 1.458723617223055529e-03
3.282200000000000395e-02 1.761485724786974669e-02 1.192307386541368013e-03
3.448866666666667441e-02 1.303585792546996767e-02 5.876163741797818920e-04
3.582199999999999968e-02 1.078838760346774624e-02 6.980985704816334734e-04
3.732200000000000101e-02 8.570196854774163320e-03 4.217218794983680239e-04
3.882200000000000234e-02 6.914782752766488426e-03 4.267659960825518468e-04
3.982200000000000323e-02 5.898769845755923516e-03 2.968419105734283444e-04
4.482200000000000073e-02 3.295663073556365317e-03 2.295699776484150744e-04
4.982200000000000517e-02 2.025654934466797775e-03 1.331846800328238389e-04
5.482200000000000267e-02 1.332532731486402253e-03 8.312040592802486709e-05
5.982200000000000017e-02 8.930857367011159689e-04 3.562007459972413141e-05
6.482200000000000462e-02 6.460982156231645122e-04 3.718701064859114807e-05
6.982200000000000906e-02 4.592453094728886657e-04 1.782366270427224522e-05
7.482199999999999962e-02 3.539183762974889864e-04 1.951519346485754966e-05
7.982200000000000406e-02 2.606087535226367120e-04 9.932296913494147896e-06
8.482200000000000850e-02 2.056103012201697432e-04 1.121114967392063354e-05
8.982199999999999906e-02 1.601800290974390861e-04 6.091508043697769322e-06
9.482200000000000351e-02 1.282521738527625944e-04 7.056205818145167070e-06
9.982200000000000795e-02 9.991029761560774687e-05 3.833577524461139366e-06
1.098220000000000030e-01 6.487754339529236793e-05 2.214776819010741052e-06
1.198219999999999980e-01 4.330256382990125852e-05 1.517227167301219985e-06
1.298219999999999930e-01 2.806586379448303392e-05 1.012178841790948387e-06
1.398220000000000018e-01 1.772999958885087960e-05 6.828234755868816817e-07
1.498219999999999830e-01 1.156931916030016684e-05 4.815413161004830076e-07
1.598219999999999918e-01 7.475279975923494738e-06 2.543331480874777107e-07
1.698220000000000007e-01 4.415147629078830989e-06 1.662871886127514483e-07
1.798219999999999819e-01 2.629122854009930247e-06 1.188717990103195408e-07
1.898219999999999907e-01 1.426039005911335368e-06 8.634974830824315240e-08
1.998219999999999996e-01 7.166358974442962391e-07 6.164037812884233657e-08
2.098219999999999807e-01 3.708254416775791607e-07 2.017097532275158240e-08
2.198219999999999896e-01 1.740573359387619095e-07 1.867787101207305058e-08
2.298219999999999985e-01 1.144492660477783559e-07 1.892753440670342830e-08
2.398219999999999796e-01 1.162215621683859208e-07 1.617608089719626771e-08
2.498219999999999885e-01 1.442482805782404010e-07 1.463916957020388468e-08
2.598219999999999974e-01 1.999565567144721049e-07 1.825198212150230807e-08
2.698220000000000063e-01 2.359251379661471248e-07 1.616335914329996778e-08
2.798220000000000152e-01 2.882040949910023710e-07 1.758770723094674680e-08
2.898219999999999685e-01 2.708483383336447158e-07 1.692255071613944794e-08
2.998219999999999774e-01 2.849610381440479437e-07 1.144126115787943569e-08
3.164886666666666404e-01 2.668151138685762346e-07 1.095907246441353598e-08
3.398220000000000129e-01 2.116795363961655527e-07 1.660094693355854755e-08
3.598219999999999752e-01 1.565297596165048164e-07 1.477370921954915027e-08
3.798219999999999930e-01 1.183465789189197322e-07 1.385898209733002590e-08
3.998220000000000107e-01 7.732908484881872177e-08 1.338662383713688262e-08
4.198219999999999730e-01 3.938099228410423850e-08 1.037099375164736776e-08
4.398219999999999907e-01 2.435101716720787350e-08 9.577299853116187020e-09
4.598220000000000085e-01 2.279732824470972851e-08 8.935440292982839923e-09
4.798219999999999708e-01 9.158737670494160092e-09 1.067291423106606141e-08
4.998219999999999885e-01 7.812283228632162092e-09 1.331621521964164753e-08
5.198220000000000063e-01 9.383528959499897437e-09 1.319293895121756914e-08
5.398220000000000240e-01 8.633700357456407236e-08 3.211747531719405663e-06
5.598220000000000418e-01 6.459688878850775670e-09 1.262277078048510999e-08
5.798219999999999485e-01 1.850747509260125237e-08 1.462812027643764510e-08
6.098219999999999752e-01 1.085681707662491530e-08 1.084055725260761863e-08
6.398220000000000018e-01 1.156453272072257959e-08 1.864806066929477818e-08
6.598220000000000196e-01 1.816278741640125146e-08 1.509334460814049175e-08
6.798220000000000374e-01 1.413352988024492195e-08 1.548334777856175039e-08
