# q, R, dR
1.482200000000000011e-02 1.097461566714439174e+00 6.469125472631616358e-02
1.582199999999999926e-02 1.056085106506058802e+00 6.094053183530661472e-02
1.682200000000000015e-02 1.026019145942519639e+00 5.773795804164411766e-02
1.782199999999999757e-02 9.924092641534327797e-01 5.439854973216666501e-02
1.882199999999999845e-02 9.694623168029017357e-01 5.157876048173570815e-02
1.982199999999999934e-02 9.463656099400696853e-01 4.879513173269256487e-02
2.082200000000000023e-02 9.121969899405776294e-01 4.558800771403524743e-02
2.182199999999999765e-02 7.012441518631539195e-01 3.811514512759316825e-02
2.282199999999999854e-02 2.806572024070329574e-01 1.468601013559748744e-02
2.382199999999999943e-02 1.642395334550291464e-01 8.269338821984901361e-03
2.482200000000000031e-02 1.121202834049447317e-01 5.431188357651919353e-03
2.582199999999999773e-02 7.982465981889631801e-02 3.723034099656689650e-03
2.682199999999999862e-02 6.066032443218753040e-02 2.726927973287617251e-03
2.832199999999999995e-02 4.191254830087956518e-02 1.444478719412281608e-03
2.982199999999999782e-02 2.983061522985947997e-02 8.729548968405439991e-04
3.082199999999999870e-02 2.418666026786141232e-02 9.717209239195612192e-04
3.182200000000000306e-02 2.030233938469775540e-02 7.976443328715593318e-04
3.282200000000000395e-02 1.761411768341839684e-02 6.854782943454892788e-04
3.448866666666667441e-02 1.346110081383720958e-02 3.801410173730310920e-04
3.582199999999999968e-02 1.156012722765131437e-02 4.466544913341713701e-04
3.732200000000000101e-02 9.290235239844457649e-03 2.966976693557254780e-04
3.882200000000000234e-02 7.403809609254482713e-03 3.000466321500611859e-04
3.982200000000000323e-02 6.563148283406396860e-03 2.021490824542574436e-04
4.482200000000000073e-02 3.744515873379824101e-03 1.160426395790562182e-04
4.982200000000000517e-02 2.368000762875992725e-03 7.215637159502401635e-05
5.482200000000000267e-02 1.579396563258470736e-03 4.813750733105522138e-05
5.982200000000000017e-02 1.101100327866582664e-03 2.741038930567574661e-05
6.482200000000000462e-02 7.978007843909172211e-04 2.465110870659749387e-05
6.982200000000000906e-02 5.918511340639896279e-04 1.487966214480811594e-05
7.482199999999999962e-02 4.487186842974239236e-04 1.420336441896745449e-05
7.982200000000000406e-02 3.435712609483191943e-04 8.727773771995718928e-06
8.482200000000000850e-02 2.708603902622047058e-04 8.837244863447608280e-06
8.982199999999999906e-02 2.132784364427572465e-04 5.499051537666419544e-06
9.482200000000000351e-02 1.758835000720606343e-04 5.959398705409719076e-06
9.982200000000000795e-02 1.364329646988788019e-04 3.613253000151919133e-06
1.098220000000000030e-01 8.480771885366032996e-05 1.944386588526003245e-06
1.198219999999999980e-01 5.014018431927807942e-05 1.158209943171155446e-06
1.298219999999999930e-01 3.715145753011966359e-05 8.670230318373791283e-07
1.398220000000000018e-01 2.422532099453296212e-05 5.732233058899515956e-07
1.498219999999999830e-01 1.593633412770748090e-05 3.880409149286523599e-07
1.598219999999999918e-01 1.028517326444921271e-05 2.394676022471243467e-07
1.698220000000000007e-01 6.359105117047053163e-06 1.498533964509683804e-07
1.798219999999999819e-01 3.748254519257707284e-06 9.128483380919635891e-08
1.898219999999999907e-01 2.097765184269858315e-06 5.338661355291360005e-08
1.998219999999999996e-01 1.080812681387673466e-06 3.149012775608565340e-08
2.098219999999999807e-01 4.538193404826351494e-07 1.160218491667911070e-08
2.198219999999999896e-01 2.061442880006059019e-07 5.790808812274475014e-09
2.298219999999999985e-01 1.414063371326824907e-07 4.479581419187622272e-09
2.398219999999999796e-01 1.875253653070986843e-07 5.614575606558198612e-09
2.498219999999999885e-01 2.733326436075411893e-07 7.029041501984198273e-09
2.598219999999999974e-01 3.853958744493161559e-07 9.628890822858040705e-09
2.698220000000000063e-01 4.664214951462265141e-07 1.143922454431586497e-08
2.798220000000000152e-01 5.504067226029837868e-07 1.342553664308345415e-08
2.898219999999999685e-01 5.872075808164957533e-07 1.447785477940506130e-08
2.998219999999999774e-01 5.999215166580580784e-07 1.561652078372216047e-08
3.164886666666666404e-01 5.713313236047541575e-07 1.413127445051603323e-08
3.398220000000000129e-01 4.552853566094299728e-07 1.561243928801074545e-08
3.598219999999999752e-01 3.272301993002317611e-07 1.143250844441444489e-08
3.798219999999999930e-01 2.012213785612801559e-07 1.708085630574330830e-08
3.998220000000000107e-01 1.195673430806335410e-07 4.399844824228716391e-09
4.198219999999999730e-01 6.182417772884733192e-08 2.352599624041087780e-09
4.398219999999999907e-01 2.744099761086613891e-08 1.346792115718733585e-09
4.598220000000000085e-01 1.010989956249677117e-08 7.536952837460829884e-10
4.798219999999999708e-01 3.114884371417322000e-09 6.211935611981574067e-10
4.998219999999999885e-01 1.317510779752375308e-09 5.468802221563743734e-10
5.198220000000000063e-01 1.700568593656604400e-09 5.501762878698612088e-10
5.398220000000000240e-01 1.989296486791261377e-09 5.976596448399251995e-10
5.598220000000000418e-01 2.058547235832489331e-09 5.205628480877585892e-10
5.798219999999999485e-01 1.559371821313761134e-09 5.067383421310855724e-10
6.098219999999999752e-01 1.520868177279642952e-09 4.761797202627928997e-10
6.398220000000000018e-01 7.714240711868844905e-10 5.336432987850510203e-10
6.598220000000000196e-01 2.649819281634598075e-10 4.838428844220017417e-10
6.798220000000000374e-01 7.035581870459582245e-10 9.834389749031209701e-10
