# q, R, dR
1.482200000000000011e-02 1.014205794420270035e+00 6.401098117135661791e-02
1.582199999999999926e-02 1.000660989265217626e+00 6.330930977470176912e-02
1.682200000000000015e-02 9.851332163145117837e-01 6.251141061191009540e-02
2.182199999999999765e-02 6.539529325849844366e-01 5.577070253325728394e-02
2.282199999999999854e-02 3.466664942476738731e-01 2.929025128794093477e-02
2.382199999999999943e-02 2.009019885519258419e-01 1.681151340599050525e-02
2.482200000000000031e-02 1.370782488612469208e-01 1.135644414460641911e-02
2.582199999999999773e-02 1.010188633865527208e-01 8.283113354136301815e-03
2.682199999999999862e-02 7.349982714766115088e-02 5.962678528124687981e-03
2.832199999999999995e-02 5.243972495418037366e-02 3.409036351223374874e-03
2.982199999999999782e-02 3.454683772168432032e-02 1.978002679532926428e-03
3.082199999999999870e-02 2.737275059794552073e-02 2.122179954966113211e-03
3.182200000000000306e-02 2.117609555892034645e-02 1.622342399020713097e-03
3.282200000000000395e-02 1.754548480739117136e-02 1.327883401451125135e-03
3.448866666666667441e-02 1.263438428457059649e-02 7.177229814718622892e-04
3.582199999999999968e-02 1.001139166756963468e-02 7.298191405169432823e-04
3.732200000000000101e-02 8.116330426336432896e-03 4.852574426885547109e-04
3.882200000000000234e-02 6.575095229104473658e-03 4.611139804437429314e-04
3.982200000000000323e-02 5.447820064624142762e-03 3.325188831438979269e-04
4.482200000000000073e-02 2.865742652566148369e-03 2.249443102043221425e-04
4.982200000000000517e-02 1.713978338047357367e-03 1.286004206126725214e-04
5.482200000000000267e-02 1.131432371854101688e-03 8.153592725887127350e-05
5.982200000000000017e-02 7.543131984849766637e-04 3.975090252679557831e-05
6.482200000000000462e-02 5.471261589051928161e-04 3.711847268927448098e-05
6.982200000000000906e-02 3.892406610603502386e-04 2.032661413718837108e-05
7.482199999999999962e-02 3.023340723796431547e-04 1.985500524068423831e-05
7.982200000000000406e-02 2.216189309692721365e-04 1.138822870845848965e-05
8.482200000000000850e-02 1.783028385431070773e-04 1.157276210586015480e-05
8.982199999999999906e-02 1.345626536341246529e-04 6.907245505920763692e-06
9.482200000000000351e-02 1.068054539477484416e-04 6.939591851463143847e-06
9.982200000000000795e-02 8.421602870588286666e-05 4.319770063361566236e-06
1.098220000000000030e-01 5.306420402517116649e-05 2.533052974296668872e-06
1.198219999999999980e-01 3.505451199973931109e-05 1.684421516585567679e-06
1.298219999999999930e-01 2.158472163495983202e-05 1.051095472468344496e-06
1.398220000000000018e-01 1.450723230192292705e-05 7.173645310350334790e-07
1.498219999999999830e-01 8.847641067405921693e-06 4.526688326171165884e-07
1.598219999999999918e-01 5.418546286624159373e-06 2.559554940881025802e-07
1.698220000000000007e-01 3.137487316411615843e-06 1.536493683046556884e-07
1.798219999999999819e-01 1.663773369663081869e-06 8.591987268460779194e-08
1.898219999999999907e-01 9.237725624303799242e-07 5.553216142925112385e-08
1.998219999999999996e-01 4.311306821695316416e-07 3.786745962734693363e-08
2.098219999999999807e-01 2.106523826321045658e-07 1.248590760038121323e-08
2.198219999999999896e-01 1.170604282964505017e-07 8.502130411094317609e-09
2.298219999999999985e-01 1.155950909279397404e-07 8.650714317205110993e-09
2.398219999999999796e-01 1.679459253862466068e-07 1.120664868514197129e-08
2.498219999999999885e-01 2.289920874084600011e-07 1.344223312253636081e-08
2.598219999999999974e-01 2.780082875350164688e-07 1.474831547193266871e-08
2.698220000000000063e-01 3.186199548102681395e-07 1.685576163413320659e-08
2.798220000000000152e-01 3.697601848467782842e-07 1.882658275167452684e-08
2.898219999999999685e-01 3.681017720936203709e-07 1.866440876678611977e-08
2.998219999999999774e-01 3.484510726811665297e-07 1.642713086351489538e-08
3.164886666666666404e-01 3.079818307086033618e-07 1.454228031169380977e-08
3.398220000000000129e-01 2.223552147410831978e-07 1.412568151940617129e-08
3.598219999999999752e-01 1.515917002040822874e-07 9.803121594815651352e-09
3.798219999999999930e-01 9.202213069413443122e-08 8.062407635534739993e-09
3.998220000000000107e-01 5.323050504644108905e-08 5.833451201982839529e-09
4.198219999999999730e-01 2.877857384150498726e-08 6.544162453961518735e-09
4.398219999999999907e-01 1.383016824476273933e-08 6.283813799113391018e-09
4.598220000000000085e-01 1.575099860578163789e-08 1.035445531714486915e-07
4.798219999999999708e-01 3.784421255394992343e-09 4.202682948797733840e-09
4.998219999999999885e-01 5.847066033468937460e-09 6.196290362414222016e-09
5.198220000000000063e-01 6.144536895964385023e-08 2.688002493056963362e-07
5.398220000000000240e-01 4.570220004268442422e-08 9.305674805755833637e-07
5.598220000000000418e-01 9.125087163414107882e-09 5.364212410539069274e-09
5.798219999999999485e-01 3.380594256275352692e-09 4.682790705029497111e-09
6.098219999999999752e-01 5.148329801245118666e-09 3.688188172715472005e-09
6.398220000000000018e-01 1.864854288064285397e-09 5.174683105491310376e-09
6.598220000000000196e-01 1.835752002621181558e-08 3.252682647687383330e-08
6.798220000000000374e-01 4.404483137996269533e-09 6.912032119821040403e-09
