# q, R, dR
1.482200000000000011e-02 9.931289983952494849e-01 6.334426499210937811e-02
1.582199999999999926e-02 1.004734659899736426e+00 6.342840803308318065e-02
1.682200000000000015e-02 1.002136341705014644e+00 6.305127940120351659e-02
2.182199999999999765e-02 6.708223282776374363e-01 5.720516498814297301e-02
2.282199999999999854e-02 3.565159355405336794e-01 3.012003018691512823e-02
2.382199999999999943e-02 1.974398823076506659e-01 1.652078121678352690e-02
2.482200000000000031e-02 1.354605708285887278e-01 1.122161930988923098e-02
2.582199999999999773e-02 9.880931644897855692e-02 8.101485111400815939e-03
2.682199999999999862e-02 7.527535267100651795e-02 6.106182952800475600e-03
2.832199999999999995e-02 5.165098796934922826e-02 3.355198750349694479e-03
2.982199999999999782e-02 3.470078476842956838e-02 1.986964606457789287e-03
3.082199999999999870e-02 2.747285588045246876e-02 2.129760087402723153e-03
3.182200000000000306e-02 2.159575325155781503e-02 1.654319599144335289e-03
3.282200000000000395e-02 1.757378802845814200e-02 1.329911818325749421e-03
3.448866666666667441e-02 1.285404917277076751e-02 7.294340520698675652e-04
3.582199999999999968e-02 1.017267408546239892e-02 7.415468434128877524e-04
3.732200000000000101e-02 8.256734484935726939e-03 4.934477547543871835e-04
3.882200000000000234e-02 6.674575991601689080e-03 4.681155055864816023e-04
3.982200000000000323e-02 5.528985075731002348e-03 3.372837540971492160e-04
4.482200000000000073e-02 2.923056002760453156e-03 2.291983693201867477e-04
4.982200000000000517e-02 1.744904058887888519e-03 1.307629363280333155e-04
5.482200000000000267e-02 1.139450334030231611e-03 8.200508587377237902e-05
5.982200000000000017e-02 7.527549415720074383e-04 3.973312514495411284e-05
6.482200000000000462e-02 5.449475569336147303e-04 3.691621831932223244e-05
6.982200000000000906e-02 3.849349051270949899e-04 2.005905665871147723e-05
7.482199999999999962e-02 2.986967619724664475e-04 1.958952064991029875e-05
7.982200000000000406e-02 2.220765048378486959e-04 1.140748068190802203e-05
8.482200000000000850e-02 1.737147764400394031e-04 1.126853502389020312e-05
8.982199999999999906e-02 1.328119654889865157e-04 6.806495628976216263e-06
9.482200000000000351e-02 1.093422592953368949e-04 7.093260269081949696e-06
9.982200000000000795e-02 8.559854317771030559e-05 4.390212412517269088e-06
1.098220000000000030e-01 5.458833636514972252e-05 2.604627477104807255e-06
1.198219999999999980e-01 3.576339788600165577e-05 1.716946145575633662e-06
1.298219999999999930e-01 2.316806336085312334e-05 1.124124688735665210e-06
1.398220000000000018e-01 1.440504126625694545e-05 7.137045244094207249e-07
1.498219999999999830e-01 8.878150783175691417e-06 4.524741149535997727e-07
1.598219999999999918e-01 5.340382269545615947e-06 2.519173293729163077e-07
1.698220000000000007e-01 3.150018581837151329e-06 1.535884878533954402e-07
1.798219999999999819e-01 1.760760221972064069e-06 9.372771655612442415e-08
1.898219999999999907e-01 9.266231269639282377e-07 5.529577809534134331e-08
1.998219999999999996e-01 4.966320882174859510e-07 3.845089242061350311e-08
2.098219999999999807e-01 2.386865226234134020e-07 1.432359364343524328e-08
2.198219999999999896e-01 1.610712291347830428e-07 1.229529822272827891e-08
2.298219999999999985e-01 1.806257867320479171e-07 1.254978991818324874e-08
2.398219999999999796e-01 2.339745135973814832e-07 1.378551066246036802e-08
2.498219999999999885e-01 3.192652143210545798e-07 1.777309462431335956e-08
2.598219999999999974e-01 3.656759097444930038e-07 1.916607618836873763e-08
2.698220000000000063e-01 4.219388978186897433e-07 2.156549469099457607e-08
2.798220000000000152e-01 4.542150958780353540e-07 2.279320289491970600e-08
2.898219999999999685e-01 4.600131790150225979e-07 2.284373921383527621e-08
2.998219999999999774e-01 4.272462482779914084e-07 1.990471061643710013e-08
3.164886666666666404e-01 3.657873587935443982e-07 1.704791708417130331e-08
3.398220000000000129e-01 2.626187076434112294e-07 1.516727686008963726e-08
3.598219999999999752e-01 1.812027545309073001e-07 1.185656754816809787e-08
3.798219999999999930e-01 1.142470559761993091e-07 8.898291814009829040e-09
3.998220000000000107e-01 6.592006211799113095e-08 7.456157763812374916e-09
4.198219999999999730e-01 2.879299248506738592e-08 5.998221465613970059e-09
4.398219999999999907e-01 1.370507062670136732e-08 5.034535041956377376e-09
4.598220000000000085e-01 5.359197466420525579e-09 6.258711490012645947e-09
4.798219999999999708e-01 2.716417520819272486e-09 1.330354669294986947e-07
4.998219999999999885e-01 5.270409504036282441e-09 5.018283078663620479e-09
5.198220000000000063e-01 1.016363465546147594e-08 5.555349156007053840e-09
5.398220000000000240e-01 7.037504658124969966e-09 7.178280585198985917e-09
5.598220000000000418e-01 6.275412059716433821e-09 6.107831810563672290e-09
5.798219999999999485e-01 2.748480544861536017e-09 5.928779540560528077e-09
6.098219999999999752e-01 4.131283047445720828e-09 4.337897182742313352e-09
6.398220000000000018e-01 2.080725912563107108e-09 5.245965370054434146e-07
6.598220000000000196e-01 4.981786727638461939e-09 5.902997718930916789e-09
6.798220000000000374e-01 3.894642394898560074e-08 2.389290121406551878e-06
