# q, R, dR
1.482200000000000011e-02 1.009086326536495548e+00 5.504654702134170741e-02
1.582199999999999926e-02 9.909136734635046739e-01 5.504654702134171435e-02
2.182199999999999765e-02 6.643220446770505827e-01 6.052803389539504475e-02
2.282199999999999854e-02 3.518026908333192759e-01 3.179270852329503516e-02
2.382199999999999943e-02 2.029882544412883461e-01 1.819103396014317905e-02
2.482200000000000031e-02 1.389355736631257277e-01 1.234257112559891505e-02
2.582199999999999773e-02 9.719012669278392913e-02 8.556994535953049361e-03
2.682199999999999862e-02 7.517777370862177566e-02 6.557800653521540617e-03
2.832199999999999995e-02 5.152356488770972603e-02 3.735806931170837855e-03
2.982199999999999782e-02 3.357574531699361597e-02 2.203485257013193966e-03
3.082199999999999870e-02 2.713779322968744301e-02 2.276770173035979217e-03
3.182200000000000306e-02 2.115615595127053397e-02 1.757038078964437032e-03
3.282200000000000395e-02 1.716683207379442189e-02 1.410938516067836721e-03
3.448866666666667441e-02 1.246702593328910709e-02 8.126420922321811241e-04
3.582199999999999968e-02 9.983896451055155816e-03 7.950814976233208046e-04
3.732200000000000101e-02 8.011907514806803493e-03 5.433531257581366517e-04
3.882200000000000234e-02 6.466045009003613953e-03 4.986642619734240819e-04
3.982200000000000323e-02 5.445099873663658031e-03 3.752145674726198549e-04
4.482200000000000073e-02 2.868823851678370569e-03 2.428127913402577996e-04
4.982200000000000517e-02 1.720093173458728513e-03 1.400825938999035718e-04
5.482200000000000267e-02 1.127894792637382107e-03 8.878070900422917438e-05
5.982200000000000017e-02 7.460957112522292097e-04 4.605204444398504435e-05
6.482200000000000462e-02 5.392315667551306072e-04 4.037682277536942956e-05
6.982200000000000906e-02 3.836686658830084956e-04 2.346777059852067060e-05
7.482199999999999962e-02 2.992852669845949055e-04 2.182735588388763268e-05
7.982200000000000406e-02 2.177582190007295226e-04 1.318849968005553966e-05
8.482200000000000850e-02 1.723065301815085860e-04 1.245426353618044872e-05
8.982199999999999906e-02 1.293061222932840454e-04 7.802831223180473432e-06
9.482200000000000351e-02 1.092341399327436064e-04 7.899022086991972947e-06
9.982200000000000795e-02 8.438862927419399731e-05 5.108806183221718698e-06
1.098220000000000030e-01 5.298419559430855792e-05 3.048868722454738088e-06
1.198219999999999980e-01 3.514378967581085155e-05 2.033221677659241547e-06
1.298219999999999930e-01 2.189371061633877134e-05 1.277538326765865544e-06
1.398220000000000018e-01 1.313386331027302905e-05 7.803545656766998218e-07
1.498219999999999830e-01 8.407456162609111113e-06 5.093367732056916020e-07
1.598219999999999918e-01 4.937993635505410880e-06 2.831541372852554606e-07
1.698220000000000007e-01 2.890097193857934639e-06 1.703769584273806089e-07
1.798219999999999819e-01 1.666972164690972333e-06 1.044024144921246902e-07
1.898219999999999907e-01 8.558929414811950209e-07 5.996227799766435343e-08
1.998219999999999996e-01 4.229269542802131676e-07 3.812070085109448150e-08
2.098219999999999807e-01 2.006150160569383275e-07 1.493880856151886059e-08
2.198219999999999896e-01 1.357015147428844135e-07 1.271991604800109948e-08
2.298219999999999985e-01 1.397368818791224672e-07 1.186625711581620227e-08
2.398219999999999796e-01 2.106438237400916594e-07 1.441330392045001142e-08
2.498219999999999885e-01 2.723951667807391906e-07 1.687444344695198436e-08
2.598219999999999974e-01 3.495726927305081044e-07 2.161291193140421942e-08
2.698220000000000063e-01 3.807302122703263531e-07 2.309118934808342392e-08
2.798220000000000152e-01 4.095208271657639367e-07 2.415271835464242546e-08
2.898219999999999685e-01 4.059616821877850640e-07 2.420318562769616553e-08
2.998219999999999774e-01 3.982678146870631421e-07 2.267879947931282307e-08
3.164886666666666404e-01 3.411814769792970849e-07 1.936598505776230145e-08
3.398220000000000129e-01 2.572720206824693702e-07 1.704427900190245243e-08
3.598219999999999752e-01 1.685603866009764332e-07 1.206978163940445387e-08
3.798219999999999930e-01 1.042682148628162016e-07 9.472998591358635458e-09
3.998220000000000107e-01 5.609364883171304567e-08 6.510208033591062885e-09
4.198219999999999730e-01 3.066737394279875932e-08 6.042985674527590433e-09
4.398219999999999907e-01 1.012246441994189393e-08 4.378666944585148735e-09
4.598220000000000085e-01 4.283644701149674919e-09 5.790617758645918527e-09
4.798219999999999708e-01 1.075444594388111233e-08 8.313416236441547816e-09
4.998219999999999885e-01 9.158358591273537535e-09 7.981921999365876616e-09
5.198220000000000063e-01 1.256092797581365677e-08 5.127383450620064506e-09
5.398220000000000240e-01 1.003936987940661260e-08 6.879853718252238095e-09
5.598220000000000418e-01 4.706047011229630467e-09 6.449733693765233004e-09
5.798219999999999485e-01 2.557204904972782668e-08 2.018202085163447831e-08
6.098219999999999752e-01 3.660497048989157804e-09 3.623352360003284808e-09
6.398220000000000018e-01 1.494432088289120442e-08 1.425088309381557801e-08
6.598220000000000196e-01 6.693667921468192590e-09 5.686412387052438366e-09
6.798220000000000374e-01 6.084616363085024215e-09 9.451360026188454155e-09
