# q, R, dR
1.482200000000000011e-02 1.061225909516684274e+00 7.571211535148726635e-02
1.582199999999999926e-02 1.035929424223714257e+00 7.367767963497727501e-02
1.682200000000000015e-02 1.042852367694650839e+00 7.350277807274682718e-02
1.782199999999999757e-02 9.994182945386027583e-01 7.036611526355286694e-02
1.882199999999999845e-02 9.627875463798812872e-01 6.760030151937733434e-02
1.982199999999999934e-02 9.825686647667332130e-01 6.812699764429522298e-02
2.082200000000000023e-02 9.152177928797350370e-01 6.353264386492736560e-02
2.182199999999999765e-02 6.696830874570258718e-01 5.230085099526086273e-02
2.282199999999999854e-02 4.052988987600195658e-01 3.130308328313724520e-02
2.382199999999999943e-02 2.256986587919637965e-01 1.723093601481184498e-02
2.482200000000000031e-02 1.601699144408554876e-01 1.208085377415490415e-02
2.582199999999999773e-02 1.198359600263531055e-01 8.926751613492501722e-03
2.682199999999999862e-02 9.422992346400380081e-02 6.928375443957439893e-03
2.832199999999999995e-02 6.795109710675369119e-02 3.753865185908605677e-03
2.982199999999999782e-02 4.382143605673317899e-02 2.006928879105703434e-03
3.082199999999999870e-02 3.448939102540286156e-02 2.397848866859540913e-03
3.182200000000000306e-02 2.555904687260637451e-02 1.751024073184860412e-03
3.282200000000000395e-02 2.036577934881407190e-02 1.374123464342848992e-03
3.448866666666667441e-02 1.429489755500019249e-02 6.516887315120046013e-04
3.582199999999999968e-02 1.147828317236637523e-02 7.386188954886225124e-04
3.732200000000000101e-02 9.054223500767386024e-03 4.438016420031870102e-04
3.882200000000000234e-02 7.175464418328426040e-03 4.392430883129203674e-04
3.982200000000000323e-02 6.067869311439849644e-03 3.086853496029315141e-04
4.482200000000000073e-02 3.139456876871078023e-03 2.243992059611460779e-04
4.982200000000000517e-02 1.887888036970075114e-03 1.277299073429906005e-04
5.482200000000000267e-02 1.227907415707340816e-03 7.902514597359194793e-05
5.982200000000000017e-02 8.247589783414493916e-04 3.346449431924039026e-05
6.482200000000000462e-02 5.969540291486184324e-04 3.558442410219944804e-05
6.982200000000000906e-02 4.263097847450202549e-04 1.696224663648965807e-05
7.482199999999999962e-02 3.173994324720365366e-04 1.814424804478145573e-05
7.982200000000000406e-02 2.420214688786136484e-04 9.394460319537255378e-06
8.482200000000000850e-02 1.934664714311697847e-04 1.089158249453465848e-05
8.982199999999999906e-02 1.479013078180504330e-04 5.726976022769716650e-06
9.482200000000000351e-02 1.169178398636402689e-04 6.593350868178416818e-06
9.982200000000000795e-02 9.380138973254240000e-05 3.644428379814403465e-06
1.098220000000000030e-01 6.016118239813733365e-05 2.002723989822215723e-06
1.198219999999999980e-01 3.871950952913389831e-05 1.307701587382814347e-06
1.298219999999999930e-01 2.463605503469586176e-05 8.512737193315465524e-07
1.398220000000000018e-01 1.576785446872355317e-05 5.637410496162063422e-07
1.498219999999999830e-01 1.022851784621693459e-05 3.886476820797303494e-07
1.598219999999999918e-01 6.173541196053295520e-06 2.008345145416552776e-07
1.698220000000000007e-01 3.738218180236828229e-06 1.294133687983428005e-07
1.798219999999999819e-01 2.190322721879593488e-06 8.529431327015810771e-08
1.898219999999999907e-01 1.233865076162901061e-06 5.742541859181007562e-08
1.998219999999999996e-01 5.930798544885451656e-07 4.110560685682502971e-08
2.098219999999999807e-01 2.823257768912974509e-07 1.404123552655779866e-08
2.198219999999999896e-01 1.275333150823177975e-07 1.171111961176560182e-08
2.298219999999999985e-01 8.110314151152924882e-08 1.021710430589965885e-08
2.398219999999999796e-01 9.097110481437964965e-08 9.622666660921227568e-09
2.498219999999999885e-01 1.260429220740767046e-07 8.213102757892852506e-09
2.598219999999999974e-01 1.744554025681360321e-07 9.110635205538689717e-09
2.698220000000000063e-01 2.056011240216921588e-07 1.095188974851966086e-08
2.798220000000000152e-01 2.332547556724016116e-07 1.039674301048347816e-08
2.898219999999999685e-01 2.588017116847514145e-07 1.189998853069909649e-08
2.998219999999999774e-01 2.554019979989903026e-07 8.910233571873567946e-09
3.164886666666666404e-01 2.341232142512671822e-07 8.031093605858242957e-09
3.398220000000000129e-01 1.830371809816645901e-07 1.072222315077670025e-08
3.598219999999999752e-01 1.383659066825957805e-07 1.057524378106224617e-08
3.798219999999999930e-01 9.444954260472803714e-08 8.296127972506147386e-09
3.998220000000000107e-01 5.485575269818691000e-08 6.986080786169224774e-09
4.198219999999999730e-01 3.036935554080950278e-08 6.531477664834751348e-09
4.398219999999999907e-01 1.949734710375042593e-08 4.976514156864322219e-09
4.598220000000000085e-01 6.745724020120613548e-09 6.673440889464793980e-09
4.798219999999999708e-01 5.203499506003222678e-09 6.160036182977629866e-09
4.998219999999999885e-01 1.041861001883726484e-09 4.420345327486146443e-09
5.198220000000000063e-01 3.997132261528395645e-09 4.990980053727127858e-09
5.398220000000000240e-01 3.812580096013580997e-09 5.210046943978020166e-09
5.598220000000000418e-01 3.828567694971223538e-09 5.194176566106267058e-09
5.798219999999999485e-01 4.721620347282653563e-09 6.706350680093474963e-09
6.098219999999999752e-01 5.832506717536708685e-09 4.426145466230450212e-09
6.398220000000000018e-01 4.102480605685540190e-09 6.010902355767848024e-09
6.598220000000000196e-01 6.114309456869997600e-09 8.810983793431271156e-09
6.798220000000000374e-01 1.940855604129583340e-08 7.645142929124744015e-09
