# q, R, dR
1.482200000000000011e-02 1.015889305799777542e+00 7.301287435056626196e-02
1.582199999999999926e-02 9.944256414174117431e-01 7.119771844949643325e-02
1.682200000000000015e-02 1.011534732309838702e+00 7.165003434742873989e-02
1.782199999999999757e-02 1.008738207211866023e+00 7.088970803106013630e-02
1.882199999999999845e-02 1.003502039234386078e+00 6.996758732566205063e-02
1.982199999999999934e-02 9.972560918121513573e-01 6.895845619363683010e-02
2.082200000000000023e-02 9.686539822145692202e-01 6.664303161272801257e-02
2.182199999999999765e-02 7.768353382168026178e-01 6.065706766067480160e-02
2.282199999999999854e-02 3.504387767670588683e-01 2.706326712644890539e-02
2.382199999999999943e-02 1.969088202969936086e-01 1.503278739176987754e-02
2.482200000000000031e-02 1.280340039074493452e-01 9.658302131058647128e-03
2.582199999999999773e-02 9.077374841228523505e-02 6.763367271066027427e-03
2.682199999999999862e-02 6.595306381172895416e-02 4.851460470685886248e-03
2.782199999999999951e-02 5.084480089621979532e-02 3.691355952458616214e-03
2.882200000000000040e-02 3.920970554616180076e-02 2.808061825283016989e-03
2.982199999999999782e-02 3.082468210383595281e-02 1.407216075439033905e-03
3.082199999999999870e-02 2.545703315892874213e-02 1.772504833752872565e-03
3.182200000000000306e-02 2.112005774916930409e-02 1.449101073586312122e-03
3.282200000000000395e-02 1.711514323238763277e-02 1.156855914997767694e-03
3.448866666666667441e-02 1.296834187252091271e-02 5.839750292238564400e-04
3.582199999999999968e-02 1.091650208042838077e-02 7.039590996863022768e-04
3.682200000000000056e-02 9.104099977285191186e-03 5.780022007729674650e-04
3.832200000000000190e-02 7.409622458687624598e-03 3.587272023545005429e-04
3.982200000000000323e-02 5.871778813837595645e-03 2.944042690103423313e-04
4.482200000000000073e-02 3.161018557834706626e-03 2.202730428323665564e-04
4.982200000000000517e-02 1.899294137551311426e-03 1.248988800443643363e-04
5.482200000000000267e-02 1.246299352790651918e-03 7.773152611294268592e-05
5.982200000000000017e-02 8.231540077963481888e-04 3.272798559151707108e-05
6.482200000000000462e-02 5.804778365314705374e-04 3.338200294170760738e-05
6.982200000000000906e-02 4.166690017843279392e-04 1.620214753630326481e-05
7.482199999999999962e-02 3.189746793041883929e-04 1.755407370300081675e-05
7.982200000000000406e-02 2.389238468112954991e-04 9.118952394083383784e-06
8.482200000000000850e-02 1.884522685130164319e-04 1.022496455026196684e-05
8.982199999999999906e-02 1.449937679093448893e-04 5.528694763088128547e-06
9.482200000000000351e-02 1.137526404291487771e-04 6.211640135537284395e-06
9.982200000000000795e-02 9.010817733220157454e-05 3.447446031314169204e-06
1.098220000000000030e-01 5.680571816611906468e-05 1.921318205956045666e-06
1.198219999999999980e-01 3.635204970130652007e-05 1.254617113330815444e-06
1.298219999999999930e-01 2.332183133183801405e-05 8.311545869903192515e-07
1.398220000000000018e-01 1.523764745107770923e-05 5.689694265716481641e-07
1.498219999999999830e-01 9.153804289440420840e-06 3.729318146863536633e-07
1.598219999999999918e-01 5.890434263603634487e-06 1.977378484965285942e-07
1.698220000000000007e-01 3.759156823207233085e-06 1.380087638974523079e-07
1.798219999999999819e-01 2.113081676373116489e-06 8.769545897204165546e-08
1.898219999999999907e-01 1.203863556055939714e-06 6.743912395330066394e-08
1.998219999999999996e-01 6.712024900495018309e-07 5.186417229687538883e-08
2.098219999999999807e-01 3.360709327067174500e-07 1.723731883906822983e-08
2.198219999999999896e-01 1.645152851667014203e-07 1.412946588579480247e-08
2.298219999999999985e-01 1.194183606338794618e-07 1.581286167200519843e-08
2.398219999999999796e-01 1.319686236823198907e-07 1.080157772533009091e-08
2.498219999999999885e-01 1.990652062259478343e-07 1.389458617216416317e-08
2.598219999999999974e-01 2.676376977983435778e-07 1.725872208431295807e-08
2.698220000000000063e-01 2.906822110985492456e-07 1.483072061714230989e-08
2.798220000000000152e-01 2.981094662032067336e-07 1.598541331312384735e-08
2.898219999999999685e-01 2.800556100256884889e-07 1.380080180400994197e-08
2.998219999999999774e-01 2.500123270905600749e-07 1.078765876511951160e-08
3.164886666666666404e-01 1.989220039149572840e-07 8.244996734302755810e-09
3.398220000000000129e-01 1.493531405237074538e-07 1.214260961506060437e-08
3.598219999999999752e-01 1.092675442264921860e-07 1.121912544950760638e-08
3.798219999999999930e-01 6.528574282765060688e-08 9.841313380790959581e-09
3.998220000000000107e-01 3.592042221641557689e-08 9.095639360421899209e-09
4.198219999999999730e-01 1.992766876264887961e-08 9.155780821348683587e-09
4.398219999999999907e-01 5.971465560500886325e-09 9.572867473738472919e-09
4.598220000000000085e-01 1.826475919494567278e-08 1.106064062002000272e-08
4.798219999999999708e-01 6.053033618804340337e-09 8.469678516943791473e-09
4.998219999999999885e-01 5.563072886862273311e-09 7.620049535366817443e-09
5.198220000000000063e-01 1.372015827668670748e-08 1.138437954065606254e-08
5.398220000000000240e-01 1.329691750387397440e-07 1.761700871346105804e-06
5.598220000000000418e-01 7.777291405187427635e-09 1.005255806725497070e-08
