# q, R, dR
1.482200000000000011e-02 1.012068868256046361e+00 7.278868828231431498e-02
1.582199999999999926e-02 9.979979376321910234e-01 7.141386524850409923e-02
1.682200000000000015e-02 9.999629481961979094e-01 7.097105804660185091e-02
1.782199999999999757e-02 9.990701876160724693e-01 7.032896728272053366e-02
1.882199999999999845e-02 1.001824083181164227e+00 6.987273605865425286e-02
1.982199999999999934e-02 1.021049029957747489e+00 7.032735785686075602e-02
2.082200000000000023e-02 9.680269451605799658e-01 6.660982345394585169e-02
2.182199999999999765e-02 7.562980873388380765e-01 5.905923039711147293e-02
2.282199999999999854e-02 3.704161440268631256e-01 2.860957333975249969e-02
2.382199999999999943e-02 2.219755664967223985e-01 1.694840460096594392e-02
2.482200000000000031e-02 1.479609994665516681e-01 1.116353991046035825e-02
2.582199999999999773e-02 1.016980340818103568e-01 7.579003543844665437e-03
2.682199999999999862e-02 7.643609113206882577e-02 5.624082581954703910e-03
2.832199999999999995e-02 5.346034833199421465e-02 2.954485480683753836e-03
2.982199999999999782e-02 3.666812047000559543e-02 1.689344497985180394e-03
3.082199999999999870e-02 3.092488922617706373e-02 2.153679692131129676e-03
3.182200000000000306e-02 2.551110092569153914e-02 1.751086287503358799e-03
3.282200000000000395e-02 2.167348345322657466e-02 1.465179635163233905e-03
3.448866666666667441e-02 1.616843056812552679e-02 7.252488205605793969e-04
3.582199999999999968e-02 1.337797563162109946e-02 8.630498735492543724e-04
3.732200000000000101e-02 1.075885687773541280e-02 5.275958326944645482e-04
3.882200000000000234e-02 9.117016608372666836e-03 5.603043225600277000e-04
3.982200000000000323e-02 7.739233756175705262e-03 3.857910149644844786e-04
4.482200000000000073e-02 4.209732693470826653e-03 2.907072454130578973e-04
4.982200000000000517e-02 2.586668074885649631e-03 1.683702692041192718e-04
5.482200000000000267e-02 1.670509465608745929e-03 1.030160381115696229e-04
5.982200000000000017e-02 1.116484309594683276e-03 4.415878707668521229e-05
6.482200000000000462e-02 7.957923272306908135e-04 4.514418587353582839e-05
6.982200000000000906e-02 5.767271448912827513e-04 2.225908784265294614e-05
7.482199999999999962e-02 4.358595621051928248e-04 2.363548424662269282e-05
7.982200000000000406e-02 3.250908644509792160e-04 1.227287778693420401e-05
8.482200000000000850e-02 2.547268939355040577e-04 1.361353788036918138e-05
8.982199999999999906e-02 1.981399656515557149e-04 7.488516439855697655e-06
9.482200000000000351e-02 1.540637169990211823e-04 8.294361273077407976e-06
9.982200000000000795e-02 1.248061883020908092e-04 4.703492836806946058e-06
1.098220000000000030e-01 7.812896748173362403e-05 2.631821388284611141e-06
1.198219999999999980e-01 5.116463186621000983e-05 1.758388225959935588e-06
1.298219999999999930e-01 3.262767023805324704e-05 1.155403349454646372e-06
1.398220000000000018e-01 2.085938509558149951e-05 7.853733706304777443e-07
1.498219999999999830e-01 1.321471276486913543e-05 5.298624653565678393e-07
1.598219999999999918e-01 8.453631145443938914e-06 2.809356385504737213e-07
1.698220000000000007e-01 5.127912505352501660e-06 1.860427442757297300e-07
1.798219999999999819e-01 2.953746361193064349e-06 1.214065968740798608e-07
1.898219999999999907e-01 1.727616729002247391e-06 8.968819085060776031e-08
1.998219999999999996e-01 8.597830080505195789e-07 6.680338733519488608e-08
2.098219999999999807e-01 4.049708267624848560e-07 2.206442293014250359e-08
2.198219999999999896e-01 2.149524243992741599e-07 2.237164563931190050e-08
2.298219999999999985e-01 1.484768534348266228e-07 1.889585683322548603e-08
2.398219999999999796e-01 1.533609002956398836e-07 1.911718329722307089e-08
2.498219999999999885e-01 2.127522145847040975e-07 1.535851756151797022e-08
2.598219999999999974e-01 2.633942349282640797e-07 1.708756840218249151e-08
2.698220000000000063e-01 3.161488370892190906e-07 2.545563872453735871e-08
2.798220000000000152e-01 3.588406363422767827e-07 1.968793526939528834e-08
2.898219999999999685e-01 3.460489978759755532e-07 1.800004676980650217e-08
2.998219999999999774e-01 3.435520799975960184e-07 1.331268141602897440e-08
3.164886666666666404e-01 3.111756382880090067e-07 1.264904665376430255e-08
3.398220000000000129e-01 2.391055905020330584e-07 1.895056620841897093e-08
3.598219999999999752e-01 1.708388601910467265e-07 1.615588135306190526e-08
3.798219999999999930e-01 1.167234635395343558e-07 1.650652593367664653e-08
3.998220000000000107e-01 7.289150669347723923e-08 1.424821171698537889e-08
4.198219999999999730e-01 7.779212305152265394e-08 3.804331097707770866e-08
4.398219999999999907e-01 2.171753254837659389e-08 1.251703229754670726e-08
4.598220000000000085e-01 1.226203742926190747e-07 8.639004685791964742e-07
4.798219999999999708e-01 1.549389923913655574e-08 1.363130647531765996e-08
4.998219999999999885e-01 6.698173133112620184e-09 1.269365642560912865e-08
5.198220000000000063e-01 1.055163486636775302e-08 1.284797046392871233e-08
5.398220000000000240e-01 7.146825037878486922e-09 2.237053723055294406e-06
5.598220000000000418e-01 6.462358269792897086e-09 1.370645767256754836e-08
5.798219999999999485e-01 1.117441373722099992e-07 3.380465848534486963e-06
6.098219999999999752e-01 1.599927159283487923e-08 1.121970853970487977e-08
6.398220000000000018e-01 7.893341217303478074e-09 1.364487930721706845e-08
6.598220000000000196e-01 2.788468235957648010e-08 2.114506819578257033e-08
6.798220000000000374e-01 1.672453636116514443e-07 1.927938600819513741e-06
