# q, R, dR
1.482200000000000011e-02 1.006519478992456751e+00 7.246833634520080669e-02
1.582199999999999926e-02 1.007514825838334849e+00 7.199351371239166852e-02
1.682200000000000015e-02 1.017290922479707094e+00 7.200332602233455725e-02
1.782199999999999757e-02 1.041848859524663551e+00 7.282465736748208740e-02
1.882199999999999845e-02 1.000086810945211901e+00 6.978305682516136588e-02
1.982199999999999934e-02 9.870812518948325343e-01 6.838052520346699081e-02
2.082200000000000023e-02 9.396578503247936531e-01 6.496585019413260442e-02
2.182199999999999765e-02 7.630379566692973015e-01 5.959058870436795968e-02
2.282199999999999854e-02 3.847046119909136030e-01 2.971604695219711573e-02
2.382199999999999943e-02 2.171056209645033652e-01 1.657882466372533406e-02
2.482200000000000031e-02 1.425975545104369302e-01 1.076082231860165002e-02
2.582199999999999773e-02 1.050171031386302606e-01 7.826931382968705872e-03
2.682199999999999862e-02 7.430608543229773322e-02 5.468527105753997510e-03
2.832199999999999995e-02 5.338850911869855165e-02 2.956512533898963783e-03
2.982199999999999782e-02 3.598119869201200915e-02 1.650448244110827361e-03
3.082199999999999870e-02 3.034528753783791860e-02 2.114181610181259385e-03
3.182200000000000306e-02 2.523141617842883724e-02 1.732101411991220866e-03
3.282200000000000395e-02 2.139332842678680000e-02 1.446409631300549226e-03
3.448866666666667441e-02 1.608500643279908368e-02 7.217148782850806585e-04
3.582199999999999968e-02 1.364980544243454656e-02 8.806247404929960125e-04
3.732200000000000101e-02 1.081639026254182893e-02 5.303967279266182154e-04
3.882200000000000234e-02 8.977337132711182485e-03 5.517546694408228744e-04
3.982200000000000323e-02 7.625552553317597321e-03 3.804839729084894310e-04
4.482200000000000073e-02 4.194225442922192189e-03 2.899002982531979629e-04
4.982200000000000517e-02 2.553874281343838232e-03 1.664100378752671053e-04
5.482200000000000267e-02 1.665378417016921339e-03 1.028222325470353111e-04
5.982200000000000017e-02 1.118794388587237253e-03 4.430107010000295238e-05
6.482200000000000462e-02 7.912132732065608109e-04 4.494569763211126340e-05
6.982200000000000906e-02 5.758589243925774049e-04 2.223265650746376543e-05
7.482199999999999962e-02 4.362138947955151004e-04 2.368522893984701419e-05
7.982200000000000406e-02 3.298215222310185192e-04 1.250153640968951861e-05
8.482200000000000850e-02 2.596387429773419457e-04 1.390304382932246902e-05
8.982199999999999906e-02 1.965381316745575500e-04 7.391411307266946364e-06
9.482200000000000351e-02 1.602279376740811852e-04 8.624554063660303999e-06
9.982200000000000795e-02 1.247454297244119238e-04 4.738841038394088274e-06
1.098220000000000030e-01 7.701095774681006496e-05 2.602065636745584557e-06
1.198219999999999980e-01 5.123739394366548056e-05 1.769337290303519542e-06
1.298219999999999930e-01 3.304981998817873158e-05 1.170257962710723764e-06
1.398220000000000018e-01 2.101322959941665143e-05 7.816624812649133919e-07
1.498219999999999830e-01 1.371166932954941645e-05 5.540999348992763420e-07
1.598219999999999918e-01 8.095541993084001957e-06 2.705776865224694054e-07
1.698220000000000007e-01 4.959490910387515000e-06 1.837896608827233331e-07
1.798219999999999819e-01 2.951047390761481303e-06 1.250990200121663781e-07
1.898219999999999907e-01 1.595279691303766892e-06 8.300881081336828254e-08
1.998219999999999996e-01 8.009114203450521646e-07 6.482525993238696144e-08
2.098219999999999807e-01 3.967303354852526591e-07 2.246755651286455673e-08
2.198219999999999896e-01 1.840501199632903553e-07 1.767574203644741354e-08
2.298219999999999985e-01 1.304924701179360624e-07 1.611781622393140064e-08
2.398219999999999796e-01 1.584441671815669215e-07 1.649984256255557677e-08
2.498219999999999885e-01 2.012670666990475558e-07 1.555998639064719852e-08
2.598219999999999974e-01 2.413341276363635115e-07 1.848620785609667364e-08
2.698220000000000063e-01 2.828507915040577982e-07 1.794077903962073109e-08
2.798220000000000152e-01 3.227352273677011720e-07 1.726582126510492413e-08
2.898219999999999685e-01 3.350692234335910132e-07 2.003841848258677928e-08
2.998219999999999774e-01 3.264929122187522234e-07 1.322178237163669578e-08
3.164886666666666404e-01 2.786807870021950866e-07 1.110149650324760610e-08
3.398220000000000129e-01 2.055448349386428017e-07 1.651348997816546036e-08
3.598219999999999752e-01 1.645891103590118915e-07 1.623262639370697586e-08
3.798219999999999930e-01 1.084528880080417068e-07 1.265979089728479624e-08
3.998220000000000107e-01 6.729378132982252629e-08 1.210387371737711566e-08
4.198219999999999730e-01 3.172859355881499684e-08 1.173460025581895553e-08
4.398219999999999907e-01 6.231226042030893113e-08 9.358855159252913083e-08
4.598220000000000085e-01 1.139734403780532695e-08 1.308301794609179860e-08
4.798219999999999708e-01 8.561105275468567795e-09 1.145616294268479514e-08
4.998219999999999885e-01 1.262276726876983919e-08 1.313031259307248430e-08
5.198220000000000063e-01 2.010604219304448479e-08 1.196214028580847738e-08
5.398220000000000240e-01 1.361482360737805386e-08 1.334443187448619695e-08
5.598220000000000418e-01 1.706977522614206500e-08 2.097052458365210230e-08
5.798219999999999485e-01 1.316357076544152405e-08 1.281485948352220236e-08
6.098219999999999752e-01 2.208910963672778071e-08 1.344401473952416456e-08
6.398220000000000018e-01 7.640296952949718240e-09 1.348364979778631021e-08
6.598220000000000196e-01 1.032984694074853628e-08 1.669128397643748057e-08
6.798220000000000374e-01 5.124728243859260738e-09 1.483294128626895472e-08
