# q, R, dR
1.582199999999999926e-02 1.011093669545034990e+00 7.219877548032026249e-02
1.682200000000000015e-02 1.008222803829783576e+00 7.146146055150916221e-02
1.782199999999999757e-02 9.742923796917142276e-01 6.887027539911176610e-02
1.882199999999999845e-02 9.999027812578437091e-01 6.976334137461547014e-02
1.982199999999999934e-02 1.025468819781233387e+00 7.058446818760108488e-02
2.082200000000000023e-02 9.552140288803890877e-01 6.586872046873690212e-02
2.182199999999999765e-02 7.647959182499817210e-01 5.972176702914331475e-02
2.282199999999999854e-02 3.656202582229204356e-01 2.823953132177074374e-02
2.382199999999999943e-02 2.007785900011483937e-01 1.533151856836765040e-02
2.482200000000000031e-02 1.336688466073715775e-01 1.008596657596153370e-02
2.582199999999999773e-02 9.922185010104915548e-02 7.394569397732571846e-03
2.682199999999999862e-02 7.391323471365909836e-02 5.438056382270112406e-03
2.832199999999999995e-02 5.131632567769679049e-02 2.832913456073165616e-03
2.982199999999999782e-02 3.558376878378941011e-02 1.633678951740198107e-03
3.082199999999999870e-02 2.931053007786505252e-02 2.041185980957689692e-03
3.182200000000000306e-02 2.456239266460608778e-02 1.685458013401510725e-03
3.282200000000000395e-02 2.022676977254788885e-02 1.367350978000375812e-03
3.448866666666667441e-02 1.532302668972478771e-02 6.887061209965820866e-04
3.582199999999999968e-02 1.247381514626407992e-02 8.050627367776124962e-04
3.732200000000000101e-02 1.038560512848130460e-02 5.096056133892441255e-04
3.882200000000000234e-02 8.373788354491252389e-03 5.145779351710046568e-04
3.982200000000000323e-02 7.177904631684052864e-03 3.589301259052532717e-04
4.482200000000000073e-02 3.905007004887841703e-03 2.708340403074689130e-04
4.982200000000000517e-02 2.391888998795983854e-03 1.564658665828634382e-04
5.482200000000000267e-02 1.537349600176121829e-03 9.533777638724473546e-05
5.982200000000000017e-02 1.036565650875396257e-03 4.111445798068188144e-05
6.482200000000000462e-02 7.407282460446922836e-04 4.229543714592694069e-05
6.982200000000000906e-02 5.335266110847662179e-04 2.071524007801732204e-05
7.482199999999999962e-02 4.068081514983447789e-04 2.222123506909684043e-05
7.982200000000000406e-02 3.024518639689218174e-04 1.147071347727048621e-05
8.482200000000000850e-02 2.345286729990239292e-04 1.263712865469133438e-05
8.982199999999999906e-02 1.848750996446264067e-04 6.963815481234910052e-06
9.482200000000000351e-02 1.443110968096109677e-04 7.815292473082147441e-06
9.982200000000000795e-02 1.164768031179804722e-04 4.421451226214084861e-06
1.098220000000000030e-01 7.469538545111358843e-05 2.511508849833180387e-06
1.198219999999999980e-01 4.834486449243213140e-05 1.670463406511447134e-06
1.298219999999999930e-01 3.121805632844869212e-05 1.104573745043092513e-06
1.398220000000000018e-01 1.994781968990449439e-05 7.396104012577455768e-07
1.498219999999999830e-01 1.264342211505479944e-05 5.052832612368852635e-07
1.598219999999999918e-01 7.924755088587604173e-06 2.644974100566735395e-07
1.698220000000000007e-01 4.870984341282847472e-06 1.775770669312000209e-07
1.798219999999999819e-01 2.819229376369159709e-06 1.173681239165619697e-07
1.898219999999999907e-01 1.529661556501652543e-06 8.159946114792329912e-08
1.998219999999999996e-01 7.530968055916122707e-07 6.705075682123537860e-08
2.098219999999999807e-01 3.859515885876966332e-07 2.091107355766900708e-08
2.198219999999999896e-01 1.825375488097849559e-07 1.979766215094753572e-08
2.298219999999999985e-01 1.248915877317698568e-07 1.695214320558499232e-08
2.398219999999999796e-01 1.318049782958914330e-07 1.324716830822639902e-08
2.498219999999999885e-01 1.821757206435963522e-07 1.522974044851220536e-08
2.598219999999999974e-01 2.281200913268231031e-07 1.800205224135696078e-08
2.698220000000000063e-01 2.835138286001583043e-07 1.588257449659123737e-08
2.798220000000000152e-01 3.091842727921549582e-07 1.920874676089907534e-08
2.898219999999999685e-01 3.246026308007245372e-07 1.923485557765344127e-08
2.998219999999999774e-01 3.215501724791749616e-07 1.302777302878034621e-08
3.164886666666666404e-01 2.907625356898546830e-07 1.138141730177794216e-08
3.398220000000000129e-01 2.209985705699224205e-07 1.709326614267167036e-08
3.598219999999999752e-01 1.794148093473215628e-07 1.631355230448036515e-08
3.798219999999999930e-01 1.171093129158572067e-07 1.137505967765804203e-08
3.998220000000000107e-01 7.690437737538711133e-08 1.194214994104627377e-08
4.198219999999999730e-01 4.623172933147947133e-08 1.276695372988546931e-08
4.398219999999999907e-01 3.547556788467480401e-08 1.300407652630611670e-08
4.598220000000000085e-01 2.066475367247097856e-08 1.020628996772517472e-08
4.798219999999999708e-01 8.408043050559656745e-09 1.220058834255970213e-08
4.998219999999999885e-01 7.297023326916261828e-09 1.033008228985874612e-08
5.198220000000000063e-01 7.465247457762060350e-08 6.816582949092429050e-06
5.398220000000000240e-01 6.135522293428630956e-09 1.223410425868058046e-08
5.598220000000000418e-01 9.379191130066420971e-09 1.292450310734406717e-08
5.798219999999999485e-01 2.005559320495535492e-08 1.828308046872169031e-08
6.098219999999999752e-01 3.226466255900146101e-08 5.548762065563998804e-08
6.398220000000000018e-01 2.556367194398998390e-08 1.602472935758451348e-08
6.598220000000000196e-01 1.077425009797543215e-08 1.610476230680279915e-08
6.798220000000000374e-01 1.365541078332635407e-08 2.919184589905281843e-08
