# q, R, dR
1.482200000000000011e-02 1.104142277031098240e+00 6.502998396773304601e-02
1.582199999999999926e-02 1.051697458187251133e+00 6.075460662673346640e-02
1.682200000000000015e-02 1.019767295608343671e+00 5.747197286475669992e-02
1.782199999999999757e-02 9.957015969208209416e-01 5.456864812885560412e-02
1.882199999999999845e-02 9.718436300188134647e-01 5.171022535880354098e-02
1.982199999999999934e-02 9.415350126486210502e-01 4.860739045473459752e-02
2.082200000000000023e-02 9.153127295850526091e-01 4.574730969556213556e-02
2.182199999999999765e-02 7.388441453727260244e-01 4.018502803619065228e-02
2.282199999999999854e-02 2.916750544473669660e-01 1.528562806078190804e-02
2.382199999999999943e-02 1.756324464185244905e-01 8.863275188346194863e-03
2.482200000000000031e-02 1.170969884020213875e-01 5.693193985059196577e-03
2.582199999999999773e-02 8.483702540981412354e-02 3.979315890629438884e-03
2.682199999999999862e-02 6.367829155878609870e-02 2.886150225410566168e-03
2.832199999999999995e-02 4.507236759905756257e-02 1.563351982764882644e-03
2.982199999999999782e-02 3.116953237085397233e-02 9.161955549551502667e-04
3.082199999999999870e-02 2.601444397681747581e-02 1.057967508721404997e-03
3.182200000000000306e-02 2.186998974817395969e-02 8.848509696120040362e-04
3.282200000000000395e-02 1.844250636332762927e-02 7.340031363896867616e-04
3.448866666666667441e-02 1.416544754102908726e-02 4.058999440534177263e-04
3.582199999999999968e-02 1.158086146236574770e-02 4.649341559835641364e-04
3.732200000000000101e-02 9.823606374638712765e-03 3.249753170774334534e-04
3.882200000000000234e-02 7.887082752702393590e-03 3.428526961468470260e-04
3.982200000000000323e-02 6.908976198482225280e-03 2.186842349894851955e-04
4.482200000000000073e-02 3.918407246804971912e-03 1.217779298927352107e-04
4.982200000000000517e-02 2.477627751813835186e-03 7.583421616574335174e-05
5.482200000000000267e-02 1.634374957583943199e-03 5.007509523328059593e-05
5.982200000000000017e-02 1.116896815474780185e-03 2.791573941363319265e-05
6.482200000000000462e-02 8.078210532849897183e-04 2.524271753632657592e-05
6.982200000000000906e-02 5.947340158334764315e-04 1.504152300333255743e-05
7.482199999999999962e-02 4.482027123501210858e-04 1.448055301748885833e-05
7.982200000000000406e-02 3.378513560735781898e-04 8.666854066545114836e-06
8.482200000000000850e-02 2.689621806260688750e-04 9.001984357206828784e-06
8.982199999999999906e-02 2.072575454709929435e-04 5.424688817041972503e-06
9.482200000000000351e-02 1.754977408171689928e-04 6.209878153934418253e-06
9.982200000000000795e-02 1.345368277125271405e-04 3.640445695786661698e-06
1.098220000000000030e-01 8.543358151302545662e-05 1.965889483026235747e-06
1.198219999999999980e-01 5.643076836692179207e-05 1.312622034536245789e-06
1.298219999999999930e-01 3.643266473498872583e-05 8.558479843960375832e-07
1.398220000000000018e-01 2.308358946445143495e-05 5.554816644043084095e-07
1.498219999999999830e-01 1.491364295337533564e-05 3.676675461951156819e-07
1.598219999999999918e-01 9.674640865464739862e-06 2.294441823227012340e-07
1.698220000000000007e-01 6.222555367891062485e-06 1.492642350324144003e-07
1.798219999999999819e-01 4.223465178093170221e-06 1.027836186186680006e-07
1.898219999999999907e-01 2.794987406310192547e-06 7.315660690176871727e-08
1.998219999999999996e-01 1.776429638846210256e-06 4.869898669680060328e-08
2.098219999999999807e-01 9.995910053538029212e-07 2.466941945225493367e-08
2.198219999999999896e-01 4.622121485563062696e-07 1.192676351774157549e-08
2.298219999999999985e-01 2.548868146995503348e-07 7.651686420549719677e-09
2.398219999999999796e-01 3.067612741723005746e-07 9.013387758920738974e-09
2.498219999999999885e-01 4.555336733119183339e-07 1.277301299325423173e-08
2.598219999999999974e-01 5.795231536578301851e-07 1.443661438674767655e-08
2.698220000000000063e-01 6.349219907055108837e-07 1.563870480653935291e-08
2.798220000000000152e-01 6.300799936346010702e-07 1.578975969085796904e-08
2.898219999999999685e-01 6.022479268168745809e-07 1.520625055572393460e-08
2.998219999999999774e-01 5.566974664603706868e-07 1.330856663753066115e-08
3.164886666666666404e-01 4.676714572624869303e-07 1.121833729807492068e-08
3.398220000000000129e-01 3.492728788962015830e-07 8.781774738647183314e-09
3.598219999999999752e-01 2.485950468996672223e-07 6.871016488388657540e-09
3.798219999999999930e-01 1.575613140216229691e-07 4.660159584538848335e-09
3.998220000000000107e-01 8.935638875628920994e-08 3.333512980799602451e-09
4.198219999999999730e-01 4.653234073952389780e-08 1.492822803504860088e-09
4.398219999999999907e-01 2.109046747048546854e-08 1.088561301856767992e-09
4.598220000000000085e-01 8.794486447912945147e-09 7.304393026158753453e-10
4.798219999999999708e-01 4.283307754053986409e-09 8.056916361774068989e-10
4.998219999999999885e-01 3.620515665001576449e-09 5.725354899196237278e-10
5.198220000000000063e-01 3.115367252269044224e-09 6.039227165074163282e-10
5.398220000000000240e-01 2.714974851795228511e-09 6.840576423159164416e-10
5.598220000000000418e-01 2.413831575777660011e-09 5.861864933755121118e-10
5.798219999999999485e-01 1.981104981910896784e-09 7.558189767665583136e-10
6.098219999999999752e-01 1.410378498488289154e-09 1.260361691643590775e-09
6.398220000000000018e-01 5.783687883943209661e-10 6.644742205668635266e-10
6.598220000000000196e-01 5.792995603283765994e-10 7.375031204174009504e-10
6.798220000000000374e-01 3.611549578702639788e-10 7.093158677619818860e-10
