# q, R, dR
1.482200000000000011e-02 1.063443333654958023e+00 6.305226632691826594e-02
1.582199999999999926e-02 1.036248559648751622e+00 5.999459613585599038e-02
1.682200000000000015e-02 1.017629239953903753e+00 5.733759226834266726e-02
1.782199999999999757e-02 9.926201540943674351e-01 5.439907241675642768e-02
1.882199999999999845e-02 9.810105149388236301e-01 5.208649473122068524e-02
1.982199999999999934e-02 9.664843931196382965e-01 4.966051577342203704e-02
2.082200000000000023e-02 9.425638045895556871e-01 4.687423132756832200e-02
2.182199999999999765e-02 7.648039930784832352e-01 4.156533531359551253e-02
2.282199999999999854e-02 3.213695958367185357e-01 1.682205715247731687e-02
2.382199999999999943e-02 1.826010062133994749e-01 9.204150560104273210e-03
2.482200000000000031e-02 1.227884510135820728e-01 5.967373907010286964e-03
2.582199999999999773e-02 8.789594287241744852e-02 4.122863938041516040e-03
2.682199999999999862e-02 6.651282250943683916e-02 3.014859792400242586e-03
2.832199999999999995e-02 4.542080231233625032e-02 1.577500290207708468e-03
2.982199999999999782e-02 3.240482086695939401e-02 9.552489385255801815e-04
3.082199999999999870e-02 2.587495645480017772e-02 1.058151388208280206e-03
3.182200000000000306e-02 2.308695824313191855e-02 9.294693774961986215e-04
3.282200000000000395e-02 1.824335722472379337e-02 7.411171366861292248e-04
3.448866666666667441e-02 1.458833452537781385e-02 4.184265362895650108e-04
3.582199999999999968e-02 1.211530158134763689e-02 4.935165104748237032e-04
3.732200000000000101e-02 1.003845745312703999e-02 3.314572177848644778e-04
3.882200000000000234e-02 8.008630259172991317e-03 3.435985608371050818e-04
3.982200000000000323e-02 7.190421269801548082e-03 2.300635277947380320e-04
4.482200000000000073e-02 3.996925416906724551e-03 1.240149171266779148e-04
4.982200000000000517e-02 2.487156314522785770e-03 7.602667622413496304e-05
5.482200000000000267e-02 1.656364112933799695e-03 5.067882185542886401e-05
5.982200000000000017e-02 1.156553534430891303e-03 2.875178025102438374e-05
6.482200000000000462e-02 8.293560433238376332e-04 2.590910385161020204e-05
6.982200000000000906e-02 5.770181937805429328e-04 1.474336850358769003e-05
7.482199999999999962e-02 4.224125012388658365e-04 1.377833198348694944e-05
7.982200000000000406e-02 3.519759590756544286e-04 9.011236940683897757e-06
8.482200000000000850e-02 2.799547564364515185e-04 9.344290805581274712e-06
8.982199999999999906e-02 2.224499464841472938e-04 5.768922000399852193e-06
9.482200000000000351e-02 1.752186259330358326e-04 6.264686950486765923e-06
9.982200000000000795e-02 1.414846415232165369e-04 3.851567054224336489e-06
1.098220000000000030e-01 9.310850886198944161e-05 2.137985803087356590e-06
1.198219999999999980e-01 6.039186086335074984e-05 1.399817286594975793e-06
1.298219999999999930e-01 3.944134631976009819e-05 9.248441608007304381e-07
1.398220000000000018e-01 2.573920857030669829e-05 6.158865065006580630e-07
1.498219999999999830e-01 1.720311182869828359e-05 4.200609902503122206e-07
1.598219999999999918e-01 1.150525431508899454e-05 2.702719656716011264e-07
1.698220000000000007e-01 7.684058061184149258e-06 1.824976346093168496e-07
1.798219999999999819e-01 5.278027508394517831e-06 1.284700495030689914e-07
1.898219999999999907e-01 3.412284286351844241e-06 8.666035243343400138e-08
1.998219999999999996e-01 2.064873961739523511e-06 5.503831127947495690e-08
2.098219999999999807e-01 1.141449008643901630e-06 2.830689627279374675e-08
2.198219999999999896e-01 6.461722722171256247e-07 1.602422054027089859e-08
2.298219999999999985e-01 4.828292869163804813e-07 1.256400883822694634e-08
2.398219999999999796e-01 5.021003466396437202e-07 1.313649715772581377e-08
2.498219999999999885e-01 5.857880009426644005e-07 1.605464457436046128e-08
2.598219999999999974e-01 6.308190278326589545e-07 1.567013569826802866e-08
2.698220000000000063e-01 6.205514103664404960e-07 1.522067770285486096e-08
2.798220000000000152e-01 5.678100016664436739e-07 1.450751692152832319e-08
2.898219999999999685e-01 4.991614623770306574e-07 1.316568695734355781e-08
2.998219999999999774e-01 4.339315839288882461e-07 1.047743358641062297e-08
3.164886666666666404e-01 3.341021375285637827e-07 8.230748446476777476e-09
3.398220000000000129e-01 2.541176039796226031e-07 6.739541237767389705e-09
3.598219999999999752e-01 1.859867153124969057e-07 5.275464924071954449e-09
3.798219999999999930e-01 1.195930964540500080e-07 3.859294017864818472e-09
3.998220000000000107e-01 7.628599143071113782e-08 2.633368430920292418e-09
4.198219999999999730e-01 4.915724062460736788e-08 1.698693868072216009e-09
4.398219999999999907e-01 2.873124024587072660e-08 1.374157355801382135e-09
4.598220000000000085e-01 1.822556945949833278e-08 1.098784074952351978e-09
4.798219999999999708e-01 1.179551152408049156e-08 8.929311028110689587e-10
4.998219999999999885e-01 7.542310989716370365e-09 8.384864315962388479e-10
5.198220000000000063e-01 4.201390726722037761e-09 9.198918103866062404e-10
5.398220000000000240e-01 3.088970022034322939e-09 9.092072098392083791e-10
5.598220000000000418e-01 2.013562861743311415e-09 7.453309105882624900e-10
5.798219999999999485e-01 1.519665777560584821e-09 8.166630226234098905e-10
6.098219999999999752e-01 2.464420351974872375e-09 1.029015865882576603e-09
6.398220000000000018e-01 7.782374464342659230e-09 5.087166426683930635e-08
6.598220000000000196e-01 2.584608885449018170e-10 7.940899857374843836e-10
6.798220000000000374e-01 2.056579783429215407e-08 3.950855872073792938e-07
