# q, R, dR
1.482200000000000011e-02 1.106949642396205968e+00 6.512935261223576355e-02
1.582199999999999926e-02 1.064858308376767315e+00 6.134698709896987956e-02
1.682200000000000015e-02 1.028666685933318892e+00 5.785502866747042200e-02
1.782199999999999757e-02 9.925532135144521373e-01 5.439953972326157933e-02
1.882199999999999845e-02 9.655268310373008589e-01 5.139655456910665471e-02
1.982199999999999934e-02 9.380846106058807754e-01 4.842543899882053443e-02
2.082200000000000023e-02 9.033607081360730540e-01 4.520301351864877692e-02
2.182199999999999765e-02 7.680686914969855339e-01 4.172996864039195397e-02
2.282199999999999854e-02 3.099160404723411144e-01 1.619315978994812985e-02
2.382199999999999943e-02 1.797484594823359205e-01 9.025318326495071486e-03
2.482200000000000031e-02 1.203059196302237593e-01 5.802977483080064627e-03
2.582199999999999773e-02 8.715055532098771318e-02 4.041073191292605081e-03
2.682199999999999862e-02 6.443876732399264617e-02 2.874603846639005745e-03
2.832199999999999995e-02 4.529073244670168974e-02 1.543898906726550325e-03
2.982199999999999782e-02 3.173165782863429651e-02 9.184100511706756991e-04
3.082199999999999870e-02 2.650101462135249358e-02 1.034020518932926872e-03
3.182200000000000306e-02 2.170020706750959774e-02 8.257913571140159661e-04
3.282200000000000395e-02 1.841617288384059248e-02 6.838605490223544905e-04
3.448866666666667441e-02 1.418319703038102564e-02 3.929935333442333709e-04
3.582199999999999968e-02 1.168523174722398139e-02 4.245112400083069317e-04
3.732200000000000101e-02 9.286372227325857126e-03 2.837633758186041289e-04
3.882200000000000234e-02 7.965882634403124302e-03 2.969460585963402087e-04
3.982200000000000323e-02 6.893778671113659148e-03 2.033996886679132995e-04
4.482200000000000073e-02 3.867851635600343466e-03 1.200820553537470647e-04
4.982200000000000517e-02 2.468962418852990379e-03 7.527751616713086529e-05
5.482200000000000267e-02 1.651047947799132902e-03 5.022501171656810581e-05
5.982200000000000017e-02 1.139684074664444732e-03 2.832382105630897382e-05
6.482200000000000462e-02 8.357306696874792140e-04 2.570125716418655216e-05
6.982200000000000906e-02 6.208293131203135740e-04 1.556523552098138736e-05
7.482199999999999962e-02 4.803615360661715457e-04 1.503199252669885345e-05
7.982200000000000406e-02 3.622731697838136688e-04 9.154964739748593856e-06
8.482200000000000850e-02 2.869413683093876839e-04 9.191540461392054415e-06
8.982199999999999906e-02 2.273527621966553198e-04 5.813676929467107734e-06
9.482200000000000351e-02 1.847906118578746123e-04 6.111464286802685793e-06
9.982200000000000795e-02 1.468356741881327563e-04 3.818512714341254444e-06
1.098220000000000030e-01 9.485462346419458826e-05 2.167455540741826878e-06
1.198219999999999980e-01 5.769370533310004323e-05 1.326781804057710266e-06
1.298219999999999930e-01 4.310987256103684874e-05 9.943398299274870057e-07
1.398220000000000018e-01 3.033808309566682869e-05 7.065412719767304507e-07
1.498219999999999830e-01 2.125508381286545014e-05 4.995605485816813317e-07
1.598219999999999918e-01 1.499082809390882385e-05 3.433350567421590071e-07
1.698220000000000007e-01 1.032471763565890029e-05 2.385192843854798680e-07
1.798219999999999819e-01 7.303212643653705333e-06 1.695242840729651132e-07
1.898219999999999907e-01 5.024445381656703687e-06 1.178272207635511576e-07
1.998219999999999996e-01 3.381671099117567791e-06 8.074452194467154243e-08
2.098219999999999807e-01 2.365230785449676662e-06 5.456980577875968857e-08
2.198219999999999896e-01 1.622390757655521078e-06 3.746032347785953962e-08
2.298219999999999985e-01 1.083895971226295024e-06 2.550124419136958421e-08
2.398219999999999796e-01 7.203827551667880242e-07 1.673719859743171011e-08
2.498219999999999885e-01 4.867494192194426763e-07 1.146527689174214280e-08
2.598219999999999974e-01 3.404179016347355040e-07 8.252428558653500514e-09
2.698220000000000063e-01 2.478957665667331583e-07 6.311604774620280127e-09
2.798220000000000152e-01 1.891553599920708296e-07 4.916255006549648554e-09
2.898219999999999685e-01 1.661223380035621363e-07 4.575054723710480114e-09
2.998219999999999774e-01 1.514086019743847591e-07 3.789759050648991493e-09
3.164886666666666404e-01 1.390432144595867547e-07 3.403141740176552802e-09
3.398220000000000129e-01 1.268259590026825637e-07 3.320406695147484209e-09
3.598219999999999752e-01 1.239585221373353991e-07 3.449367216949479986e-09
3.798219999999999930e-01 1.118390497041186290e-07 3.228278744114639676e-09
3.998220000000000107e-01 9.698915335066791614e-08 2.623557083593933297e-09
4.198219999999999730e-01 7.809719386897185474e-08 2.373663869804224054e-09
4.398219999999999907e-01 5.780690479517526610e-08 1.977534485089191078e-09
4.598220000000000085e-01 4.183149481869238071e-08 1.523960868989740047e-09
4.798219999999999708e-01 2.870139010058618021e-08 1.173671802767480490e-09
4.998219999999999885e-01 1.806229938972109573e-08 9.293151610026950004e-10
5.198220000000000063e-01 1.150095647662454185e-08 7.879958205522347307e-10
5.398220000000000240e-01 7.135593179937358301e-09 7.924642404548971610e-10
5.598220000000000418e-01 4.695444378568509088e-09 7.613232868117358171e-10
5.798219999999999485e-01 2.615658104866807562e-09 4.921161723537264598e-10
6.098219999999999752e-01 1.356767716728123935e-09 3.637396482846429618e-10
6.398220000000000018e-01 2.067727450000521400e-09 4.903990787604645566e-09
6.598220000000000196e-01 5.541106283803540735e-10 6.736428516511380547e-10
6.798220000000000374e-01 9.341046740400603646e-10 1.118379792808254516e-09
