# q, R, dR
1.482200000000000011e-02 1.108229303806733679e+00 6.521473245189915446e-02
1.582199999999999926e-02 1.053018143280470609e+00 6.081481952910681305e-02
1.682200000000000015e-02 1.016961922658049300e+00 5.733240416012856666e-02
1.782199999999999757e-02 9.935714484542531588e-01 5.446740498897666150e-02
1.882199999999999845e-02 9.718400972449572350e-01 5.170335715166300694e-02
1.982199999999999934e-02 9.434403352554554534e-01 4.868216270868412632e-02
2.082200000000000023e-02 9.129387493000805653e-01 4.563749612179690551e-02
2.182199999999999765e-02 7.436139823393030923e-01 4.043003688585288663e-02
2.282199999999999854e-02 3.181885794115538735e-01 1.665361155573299654e-02
2.382199999999999943e-02 1.785935908430588970e-01 9.002712985494683642e-03
2.482200000000000031e-02 1.222770910680023443e-01 5.929103376278989541e-03
2.582199999999999773e-02 8.494783153720660007e-02 3.970147958326044647e-03
2.682199999999999862e-02 6.442891391099743459e-02 2.905229590951548171e-03
2.782199999999999951e-02 5.041507985605075265e-02 2.201916559195215249e-03
2.882200000000000040e-02 3.898845909744422245e-02 1.659969929816569297e-03
2.982199999999999782e-02 3.127688490535938254e-02 9.210179167621402631e-04
3.082199999999999870e-02 2.594781635325086114e-02 1.046537976281910511e-03
3.182200000000000306e-02 2.172409015072713709e-02 8.648790981601288267e-04
3.282200000000000395e-02 1.806556215359436321e-02 7.111188626639898883e-04
3.382200000000000484e-02 1.498518238083394391e-02 5.907874380030638927e-04
3.482200000000000573e-02 1.345061857208744438e-02 4.056925342249508753e-04
3.582199999999999968e-02 1.162365882013501571e-02 4.534911113100550169e-04
3.682200000000000056e-02 1.025337483816391761e-02 4.120180980068809833e-04
3.832200000000000190e-02 8.319070069385314792e-03 2.758345752617878872e-04
3.982200000000000323e-02 6.909441491890545330e-03 2.144884216049083576e-04
4.482200000000000073e-02 3.888878976141769105e-03 1.205965779292252098e-04
4.982200000000000517e-02 2.503810237032359429e-03 7.637747812640537451e-05
5.482200000000000267e-02 1.685331882646770758e-03 5.139580614465936640e-05
5.982200000000000017e-02 1.154625006313730624e-03 2.877324511523980216e-05
6.482200000000000462e-02 8.513164419447052976e-04 2.640677132193634897e-05
6.982200000000000906e-02 6.225338999115731953e-04 1.564888908687379475e-05
7.482199999999999962e-02 4.837407645295130213e-04 1.542065737770521028e-05
7.982200000000000406e-02 3.607195317359017427e-04 9.170932882728692490e-06
8.482200000000000850e-02 2.841226569561079371e-04 9.344862827311726792e-06
8.982199999999999906e-02 2.218578587417588551e-04 5.773496882753230178e-06
9.482200000000000351e-02 1.785334348801471179e-04 6.262679869868943057e-06
9.982200000000000795e-02 1.414963240315451009e-04 3.776162767699641259e-06
1.098220000000000030e-01 9.020417683985343545e-05 2.088839378550940010e-06
1.198219999999999980e-01 6.020024353724741568e-05 1.393995178882679264e-06
1.298219999999999930e-01 3.920704706275540501e-05 9.184535941275752151e-07
1.398220000000000018e-01 2.527100931327789390e-05 6.039255230264208578e-07
1.498219999999999830e-01 1.628455955164841243e-05 3.979510335782082231e-07
1.598219999999999918e-01 1.023172136952348132e-05 2.410093244485022466e-07
1.698220000000000007e-01 6.242537966413500971e-06 1.502350882961727428e-07
1.798219999999999819e-01 3.686737600161546355e-06 9.121998974066841812e-08
1.898219999999999907e-01 2.120061593120145855e-06 5.591332101306458875e-08
1.998219999999999996e-01 1.163275552927134083e-06 3.390166219637669377e-08
2.098219999999999807e-01 7.010547930903828261e-07 1.737905229088053701e-08
2.198219999999999896e-01 4.831828272623995316e-07 1.230025686799530855e-08
2.298219999999999985e-01 4.403490020790798714e-07 1.131836147039371886e-08
2.398219999999999796e-01 4.761223970717260792e-07 1.233368746941513692e-08
2.498219999999999885e-01 5.493665598669287058e-07 1.449800658352944332e-08
2.598219999999999974e-01 6.207529924105679842e-07 1.526427119456460347e-08
2.698220000000000063e-01 6.618764383481729369e-07 1.606407913790242600e-08
2.798220000000000152e-01 6.900430745163612744e-07 1.688703721521346899e-08
2.898219999999999685e-01 6.824573276784198451e-07 1.669114697964733443e-08
2.998219999999999774e-01 6.651190032049617496e-07 1.681001160623796756e-08
3.098219999999999863e-01 6.086115230849859530e-07 1.582599899715784902e-08
3.198219999999999952e-01 5.553456421427539305e-07 1.467389686234237908e-08
3.298220000000000041e-01 4.798725566981802764e-07 1.281497104394055044e-08
3.448219999999999619e-01 3.868186392958302853e-07 9.658525724903577649e-09
3.598219999999999752e-01 2.844258385972033885e-07 8.370366222662077760e-09
3.698219999999999841e-01 2.266297793588165278e-07 7.095987662342465828e-09
3.798219999999999930e-01 1.769196605515448248e-07 5.379268214335281574e-09
3.898220000000000018e-01 1.332614382010188304e-07 4.802446202057005993e-09
