# q, R, dR
1.482200000000000011e-02 1.104137005597615184e+00 6.501100631766176807e-02
1.582199999999999926e-02 1.051962097671590879e+00 6.075244705517410942e-02
1.682200000000000015e-02 1.017972117079313232e+00 5.737173167346136526e-02
1.782199999999999757e-02 9.958909606438391959e-01 5.456506173685111982e-02
1.882199999999999845e-02 9.646021013870194061e-01 5.137102551976074905e-02
1.982199999999999934e-02 9.493664223479707509e-01 4.893768729266925743e-02
2.082200000000000023e-02 9.160692952726515736e-01 4.576246910401791240e-02
2.182199999999999765e-02 7.662947852620705103e-01 4.165265043383300364e-02
2.282199999999999854e-02 3.032710917403448891e-01 1.587363110595140653e-02
2.382199999999999943e-02 1.770709474810196193e-01 8.918866031486385668e-03
2.482200000000000031e-02 1.187877908408351280e-01 5.762974235433092861e-03
2.582199999999999773e-02 8.537304517117187685e-02 3.988678392418993843e-03
2.682199999999999862e-02 6.480718150023080659e-02 2.917067648467396718e-03
2.782199999999999951e-02 4.998483926710509812e-02 2.179655875798580320e-03
2.882200000000000040e-02 3.910010832535022740e-02 1.651520306061759775e-03
2.982199999999999782e-02 3.036676519021681842e-02 8.851396329713271099e-04
3.082199999999999870e-02 2.603679949644039163e-02 1.046861251727529288e-03
3.182200000000000306e-02 2.160255336987815591e-02 8.538367010563703606e-04
3.282200000000000395e-02 1.809706751013863760e-02 7.095446631603065032e-04
3.382200000000000484e-02 1.639666480599117487e-02 6.325543634310937203e-04
3.482200000000000573e-02 1.325694108999696079e-02 3.986923621772534357e-04
3.582199999999999968e-02 1.186684623285695454e-02 4.610221744414429038e-04
3.682200000000000056e-02 9.956012378082090136e-03 3.983611080879585222e-04
3.832200000000000190e-02 8.328812729226670042e-03 2.765912957847958212e-04
3.982200000000000323e-02 6.891699586505968186e-03 2.142517323974518686e-04
4.482200000000000073e-02 3.893089395491778400e-03 1.207173987030885461e-04
4.982200000000000517e-02 2.493890951729651594e-03 7.604856826613843788e-05
5.482200000000000267e-02 1.697090870820012511e-03 5.173888207248702407e-05
5.982200000000000017e-02 1.165506649696448731e-03 2.901690546794010958e-05
6.482200000000000462e-02 8.641547170173939250e-04 2.680972216528466150e-05
6.982200000000000906e-02 6.332437568745245566e-04 1.592449449015187458e-05
7.482199999999999962e-02 4.895271460450957395e-04 1.553327823540020267e-05
7.982200000000000406e-02 3.617757558236430371e-04 9.178821268489352711e-06
8.482200000000000850e-02 2.845023014005572978e-04 9.361735818233187954e-06
8.982199999999999906e-02 2.254778880124558012e-04 5.834675773794718828e-06
9.482200000000000351e-02 1.760363399552036833e-04 6.146376364554906904e-06
9.982200000000000795e-02 1.413647373835426237e-04 3.785514534338164355e-06
1.098220000000000030e-01 9.066480536185203467e-05 2.098367486174737499e-06
1.198219999999999980e-01 5.943984218620309141e-05 1.375219227246113632e-06
1.298219999999999930e-01 3.894300032389774491e-05 9.104479897608621819e-07
1.398220000000000018e-01 2.522511662624112833e-05 6.001651512047459617e-07
1.498219999999999830e-01 1.615070047817045908e-05 3.949610625457551586e-07
1.598219999999999918e-01 1.021430481866679036e-05 2.401158130915557524e-07
1.698220000000000007e-01 6.258110313738653272e-06 1.497300875720871405e-07
1.798219999999999819e-01 3.735099028076924041e-06 9.141703373052572716e-08
1.898219999999999907e-01 2.151771791218944612e-06 5.703615554299732165e-08
1.998219999999999996e-01 1.166221202040779332e-06 3.401860747260354720e-08
2.098219999999999807e-01 6.557431172220025165e-07 1.664325048596092288e-08
2.198219999999999896e-01 4.137394612359829039e-07 1.080176962169023644e-08
2.298219999999999985e-01 3.644014952242988019e-07 9.665696278263383730e-09
2.398219999999999796e-01 3.970959867546772126e-07 1.055928531438148000e-08
2.498219999999999885e-01 4.731410338233944831e-07 1.238996280704010457e-08
2.598219999999999974e-01 5.501685916869416357e-07 1.361110914111464040e-08
2.698220000000000063e-01 6.084573038019579773e-07 1.481288613923547282e-08
2.798220000000000152e-01 6.547091689109563701e-07 1.598396294204300558e-08
2.898219999999999685e-01 6.544738738085472944e-07 1.632690932539286035e-08
2.998219999999999774e-01 6.405409164723575890e-07 1.621669467785350553e-08
3.098219999999999863e-01 6.025747132707198019e-07 1.558743840568249589e-08
3.198219999999999952e-01 5.539524859531969023e-07 1.471173436832726198e-08
3.298220000000000041e-01 4.895719987837331204e-07 1.293275186343040573e-08
3.448219999999999619e-01 3.863418054403601343e-07 9.445560703002615598e-09
3.598219999999999752e-01 2.852801869285881487e-07 8.284200840104734726e-09
3.698219999999999841e-01 2.269878474289735842e-07 7.010282664108872632e-09
3.798219999999999930e-01 1.804229260941967043e-07 6.108588994960262312e-09
3.898220000000000018e-01 1.342335646098131807e-07 5.072568116035010123e-09
