# q, R, dR
1.482200000000000011e-02 1.102966945756674200e+00 6.498371393003835039e-02
1.582199999999999926e-02 1.062459373382439898e+00 6.127426947543618274e-02
1.682200000000000015e-02 1.028192970796391492e+00 5.787544295757213186e-02
1.782199999999999757e-02 9.953653102265994645e-01 5.456839784800980586e-02
1.882199999999999845e-02 9.692795654707123676e-01 5.160474750095211949e-02
1.982199999999999934e-02 9.357194290066610520e-01 4.836301325339701501e-02
2.082200000000000023e-02 9.060164053605207490e-01 4.535909053039892391e-02
2.182199999999999765e-02 7.017787706645843837e-01 3.817870043932679314e-02
2.282199999999999854e-02 2.870259499719085561e-01 1.504724609588187038e-02
2.382199999999999943e-02 1.701470718915028824e-01 8.590651810727887097e-03
2.482200000000000031e-02 1.125034189628530135e-01 5.475967129001384215e-03
2.582199999999999773e-02 8.258547497074868182e-02 3.877841209524077268e-03
2.682199999999999862e-02 6.016951011490857815e-02 2.738084998173427598e-03
2.782199999999999951e-02 4.798257271089120812e-02 2.110579509519442277e-03
2.882200000000000040e-02 3.917083444948512433e-02 1.671059714842879464e-03
2.982199999999999782e-02 3.101550342576406619e-02 9.163664811505075128e-04
3.082199999999999870e-02 2.562045475850688661e-02 1.051313876351453328e-03
3.182200000000000306e-02 2.270177074080990953e-02 9.100061200308654430e-04
3.282200000000000395e-02 1.867884466901339677e-02 7.410467070525888740e-04
3.382200000000000484e-02 1.553274116575877224e-02 6.213340581427346295e-04
3.482200000000000573e-02 1.330226395815425552e-02 4.055585496727628003e-04
3.582199999999999968e-02 1.136460792821730389e-02 4.603634700386662298e-04
3.682200000000000056e-02 1.001170005271245604e-02 4.186835593410950774e-04
3.832200000000000190e-02 8.311660917739546045e-03 2.869634150998511359e-04
3.982200000000000323e-02 6.742279641679284688e-03 2.138174904196647741e-04
4.482200000000000073e-02 4.024024332103002394e-03 1.249849419623987826e-04
4.982200000000000517e-02 2.592830953721801147e-03 7.928133492406622552e-05
5.482200000000000267e-02 1.762478306859884989e-03 5.388161952387485616e-05
5.982200000000000017e-02 1.228723010074682983e-03 3.069062368429284265e-05
6.482200000000000462e-02 8.862330133777612980e-04 2.762020379276278922e-05
6.982200000000000906e-02 6.683067275262911857e-04 1.683626734349133149e-05
7.482199999999999962e-02 5.042887736341184444e-04 1.619482230017632297e-05
7.982200000000000406e-02 3.990538135377591478e-04 1.023812316992062904e-05
8.482200000000000850e-02 3.128563401806492487e-04 1.043611949502659176e-05
8.982199999999999906e-02 2.478419563242973680e-04 6.485276865859291861e-06
9.482200000000000351e-02 1.976783923741960551e-04 7.130915178913639796e-06
9.982200000000000795e-02 1.393919281508191894e-04 3.753089864827229511e-06
1.098220000000000030e-01 9.841380621946993576e-05 2.290568924990173115e-06
1.198219999999999980e-01 6.449008523786257257e-05 1.497931100785739354e-06
1.298219999999999930e-01 4.210455458118155084e-05 9.877955808974828102e-07
1.398220000000000018e-01 2.740582627777194831e-05 6.590129677010823801e-07
1.498219999999999830e-01 1.733273605098309544e-05 4.278964557664351865e-07
1.598219999999999918e-01 1.077860531786954977e-05 2.548025697829842666e-07
1.698220000000000007e-01 6.478103960102897388e-06 1.569006123794750537e-07
1.798219999999999819e-01 3.784707992633491000e-06 9.404655869094905421e-08
1.898219999999999907e-01 2.075677229398777787e-06 5.695522496626710980e-08
1.998219999999999996e-01 1.102125207382233425e-06 3.362398243605795256e-08
2.098219999999999807e-01 5.388819195661492961e-07 1.487460703742234870e-08
2.198219999999999896e-01 3.353715048588652773e-07 9.517065662238982909e-09
2.298219999999999985e-01 3.331518160758264542e-07 9.328184317368227017e-09
2.398219999999999796e-01 4.553427420123712804e-07 1.241853969857901363e-08
2.498219999999999885e-01 6.130296627402481610e-07 1.644637478202990902e-08
2.598219999999999974e-01 7.665335923086884281e-07 1.895378967041985882e-08
2.698220000000000063e-01 8.660746796752691758e-07 2.092191869752610055e-08
2.798220000000000152e-01 9.306872160741132029e-07 2.278529599760513703e-08
2.898219999999999685e-01 9.520078510683787987e-07 2.328613248340102132e-08
2.998219999999999774e-01 9.114679969739047498e-07 2.277773220960738638e-08
3.098219999999999863e-01 8.603180578139484852e-07 2.191836749861027153e-08
3.198219999999999952e-01 7.828445159990459871e-07 2.062407414549211007e-08
3.298220000000000041e-01 7.003239589641781049e-07 1.892725274787774738e-08
3.448219999999999619e-01 5.680928357790509967e-07 1.372464223407566455e-08
3.598219999999999752e-01 4.296913681320421837e-07 1.152576202442617068e-08
3.698219999999999841e-01 3.550770184258247538e-07 9.895445370285708638e-09
3.798219999999999930e-01 2.798602398303706307e-07 8.414728937141401310e-09
3.898220000000000018e-01 2.124868006560371866e-07 7.094115001682415843e-09
