# q, R, dR
1.482200000000000011e-02 1.097968562008931892e+00 6.473942120783983400e-02
1.582199999999999926e-02 1.069571864925326743e+00 6.161029981940422534e-02
1.682200000000000015e-02 1.037219415433569880e+00 5.829230345368584254e-02
1.782199999999999757e-02 9.981367424807533473e-01 5.469681392488497107e-02
1.882199999999999845e-02 9.529065152725908483e-01 5.087594072045608512e-02
1.982199999999999934e-02 9.337123901428305839e-01 4.827618948759552359e-02
2.082200000000000023e-02 9.104845097359974826e-01 4.555253272301990758e-02
2.182199999999999765e-02 7.170955041438384914e-01 3.901525193106860495e-02
2.282199999999999854e-02 2.969825051980879427e-01 1.556854921836474392e-02
2.382199999999999943e-02 1.766292125401840440e-01 8.915943112618207253e-03
2.482200000000000031e-02 1.186524791119049488e-01 5.773475324940915455e-03
2.582199999999999773e-02 8.553949503438698643e-02 4.014497272363810876e-03
2.682199999999999862e-02 6.491168893166764098e-02 2.942521747921756237e-03
2.782199999999999951e-02 4.881286576216360695e-02 2.148641790596670341e-03
2.882200000000000040e-02 3.950815553091384380e-02 1.692567483862034063e-03
2.982199999999999782e-02 3.157468269963006890e-02 9.342103672258144156e-04
3.082199999999999870e-02 2.707829998242769487e-02 1.101633032350203979e-03
3.182200000000000306e-02 2.224660640740662096e-02 8.908826489607981442e-04
3.282200000000000395e-02 1.849241342038085434e-02 7.344921483559563183e-04
3.382200000000000484e-02 1.596851399455784248e-02 6.480895867447847248e-04
3.482200000000000573e-02 1.330434007954346513e-02 4.062607464604713731e-04
3.582199999999999968e-02 1.211323987430413043e-02 4.862276454540431780e-04
3.682200000000000056e-02 1.052607775690704225e-02 4.269417484653837639e-04
3.832200000000000190e-02 8.906022137946653650e-03 3.002959647354368927e-04
3.982200000000000323e-02 7.101992554386690748e-03 2.255184842678030954e-04
4.482200000000000073e-02 4.095368075795232342e-03 1.269751887891215527e-04
4.982200000000000517e-02 2.667021296508733253e-03 8.135642809957840873e-05
5.482200000000000267e-02 1.790839018061964483e-03 5.465831072022243057e-05
5.982200000000000017e-02 1.239326367552246681e-03 3.093016250592712813e-05
6.482200000000000462e-02 9.092219130396350961e-04 2.826676476546609356e-05
6.982200000000000906e-02 6.686439472281245112e-04 1.683358721724287544e-05
7.482199999999999962e-02 5.333513100814055901e-04 1.701331396558992368e-05
7.982200000000000406e-02 3.958834462295817455e-04 1.013559302201929487e-05
8.482200000000000850e-02 3.066842161919436263e-04 1.034448386068116624e-05
8.982199999999999906e-02 2.409774607596899170e-04 6.279265948190643291e-06
9.482200000000000351e-02 1.953477903823249763e-04 6.904920310767253388e-06
9.982200000000000795e-02 1.545753334813538627e-04 4.190071175551781044e-06
1.098220000000000030e-01 9.871745407097721277e-05 2.293796281731848664e-06
1.198219999999999980e-01 6.472826434041589717e-05 1.503647012301041182e-06
1.298219999999999930e-01 4.170492406420015083e-05 9.783884605997036547e-07
1.398220000000000018e-01 2.727044639448995370e-05 6.533172434406293260e-07
1.498219999999999830e-01 1.721861484352768410e-05 4.238138350644410187e-07
1.598219999999999918e-01 1.060593531086843910e-05 2.507786098948441021e-07
1.698220000000000007e-01 6.383827605511571323e-06 1.541257273895402637e-07
1.798219999999999819e-01 3.672573285797616802e-06 9.203082571405112950e-08
1.898219999999999907e-01 1.999344564844888624e-06 5.521599813199288172e-08
1.998219999999999996e-01 1.032883974301784907e-06 3.206999859244601280e-08
2.098219999999999807e-01 5.281399175426263854e-07 1.365471756802879748e-08
2.198219999999999896e-01 3.386105559459328194e-07 9.651376828443413553e-09
2.298219999999999985e-01 3.475417882404485411e-07 9.963368854448351246e-09
2.398219999999999796e-01 4.689847803886748683e-07 1.292576940193927070e-08
2.498219999999999885e-01 6.192221281808127868e-07 1.655358091293772445e-08
2.598219999999999974e-01 7.810605177834227350e-07 1.941848086744052832e-08
2.698220000000000063e-01 8.904024315295301741e-07 2.157781215673960151e-08
2.798220000000000152e-01 9.410571806162898153e-07 2.302608990439280325e-08
2.898219999999999685e-01 9.560794862002385462e-07 2.347186788316716165e-08
2.998219999999999774e-01 9.323941208603850614e-07 2.312000945351216431e-08
3.098219999999999863e-01 8.825363188491891203e-07 2.251945106931260633e-08
3.198219999999999952e-01 8.015340491370727230e-07 2.109499507012863342e-08
3.298220000000000041e-01 7.092158800873474445e-07 1.857128396518533042e-08
3.448219999999999619e-01 5.686310422491150351e-07 1.376987154299340117e-08
3.598219999999999752e-01 4.414800470796529320e-07 1.213284038938927346e-08
3.698219999999999841e-01 3.513231922997835786e-07 9.836075120179493219e-09
3.798219999999999930e-01 2.843442309141507880e-07 8.634896074798752356e-09
3.898220000000000018e-01 2.176067103171276047e-07 7.338182644075384627e-09
