# q, R, dR
1.482200000000000011e-02 1.103416226618668006e+00 6.499414562016210539e-02
1.582199999999999926e-02 1.053519410549463187e+00 6.084509965834258849e-02
1.682200000000000015e-02 1.022943175870666410e+00 5.761993642131041371e-02
1.782199999999999757e-02 9.988922828059649817e-01 5.471963520981704826e-02
1.882199999999999845e-02 9.639403290770893751e-01 5.135986554975882634e-02
1.982199999999999934e-02 9.453880468923308023e-01 4.877815098378958381e-02
2.082200000000000023e-02 9.119005281858181267e-01 4.560110178751595328e-02
2.182199999999999765e-02 7.062967394867240012e-01 3.841843359401587998e-02
2.282199999999999854e-02 2.801536458800556462e-01 1.468480029703692936e-02
2.382199999999999943e-02 1.667546879569003770e-01 8.422649592835101257e-03
2.482200000000000031e-02 1.144631516439598706e-01 5.568478863925916018e-03
2.582199999999999773e-02 8.206490558677610736e-02 3.850764723755335187e-03
2.682199999999999862e-02 6.122407906407190126e-02 2.775011408705170372e-03
2.782199999999999951e-02 4.706158580620579956e-02 2.072851488653658890e-03
2.882200000000000040e-02 3.771878895590363018e-02 1.609798920468135481e-03
2.982199999999999782e-02 3.084490895860870358e-02 9.071976178294762676e-04
3.082199999999999870e-02 2.514732980089955452e-02 1.028278338552305856e-03
3.182200000000000306e-02 2.199872268033371131e-02 8.806627250291239155e-04
3.282200000000000395e-02 1.938079428049245545e-02 7.655132871888596082e-04
3.382200000000000484e-02 1.604649348372617565e-02 6.282863901445164467e-04
3.482200000000000573e-02 1.354726990176744958e-02 4.127105831156893038e-04
3.582199999999999968e-02 1.154048009707457981e-02 4.616762729403198705e-04
3.682200000000000056e-02 1.025505048224923180e-02 4.175908886737505457e-04
3.832200000000000190e-02 8.443147186272743562e-03 2.852326006838404597e-04
3.982200000000000323e-02 6.867764720786357843e-03 2.187705266066904315e-04
4.482200000000000073e-02 4.068178738717151237e-03 1.261234083656633724e-04
4.982200000000000517e-02 2.607791262495017404e-03 7.949908521079305786e-05
5.482200000000000267e-02 1.752182389711067802e-03 5.341864561450861376e-05
5.982200000000000017e-02 1.219524412251560188e-03 3.035766195319536333e-05
6.482200000000000462e-02 9.055340887085536802e-04 2.813824924195407548e-05
6.982200000000000906e-02 6.604995093112823231e-04 1.665451456074896330e-05
7.482199999999999962e-02 5.257199835531908361e-04 1.676013938872578357e-05
7.982200000000000406e-02 3.866490313725628363e-04 9.858306472928340372e-06
8.482200000000000850e-02 3.109101912308208002e-04 1.035512915298998929e-05
8.982199999999999906e-02 2.429429300939803553e-04 6.339043806335543293e-06
9.482200000000000351e-02 1.940988753403601974e-04 6.904664185635900810e-06
9.982200000000000795e-02 1.551751740514078527e-04 4.190164571764418905e-06
1.098220000000000030e-01 9.795326783024832452e-05 2.273641628368244555e-06
1.198219999999999980e-01 6.450234891184462058e-05 1.496357920058541000e-06
1.298219999999999930e-01 4.221661109074346810e-05 9.897548615697764945e-07
1.398220000000000018e-01 2.736743177566377025e-05 6.559899521527702512e-07
1.498219999999999830e-01 1.732332249867386372e-05 4.257784482070337252e-07
1.598219999999999918e-01 1.071161140014199398e-05 2.521592331839104667e-07
1.698220000000000007e-01 6.472148663532355406e-06 1.555836885313808042e-07
1.798219999999999819e-01 3.685374114290471970e-06 9.178454300022433890e-08
1.898219999999999907e-01 2.032657813324959319e-06 5.493985915339161741e-08
1.998219999999999996e-01 1.072131629376015434e-06 3.357568188699184226e-08
2.098219999999999807e-01 5.113208834189557593e-07 1.306079612580209908e-08
2.198219999999999896e-01 3.101729764607370334e-07 8.747330664017468034e-09
2.298219999999999985e-01 3.162467973476703552e-07 8.659352251805173393e-09
2.398219999999999796e-01 4.324941936785543288e-07 1.203338231192510263e-08
2.498219999999999885e-01 5.749307529450523960e-07 1.531043262317157727e-08
2.598219999999999974e-01 7.217441313262356987e-07 1.773618402889760091e-08
2.698220000000000063e-01 8.241846222883596581e-07 1.998552084247627754e-08
2.798220000000000152e-01 8.736004039844513046e-07 2.122579335622907740e-08
2.898219999999999685e-01 9.051126115635656736e-07 2.229643709613949379e-08
2.998219999999999774e-01 8.676082756151242342e-07 2.182651420207067940e-08
3.098219999999999863e-01 8.223024491510647671e-07 2.086493327407328314e-08
3.198219999999999952e-01 7.416932338344303091e-07 1.929326057958842483e-08
3.298220000000000041e-01 6.720023144288311937e-07 1.819370914973649310e-08
3.448219999999999619e-01 5.283279975364756296e-07 1.283334866996828819e-08
3.598219999999999752e-01 4.021002215538392043e-07 1.110385371486149851e-08
3.698219999999999841e-01 3.301337748761376188e-07 9.651452418381473715e-09
3.798219999999999930e-01 2.569649094062303965e-07 8.022122330596193159e-09
3.898220000000000018e-01 1.986753506274505576e-07 6.443943680778547599e-09
