# q, R, dR
1.482200000000000011e-02 1.089543126866957978e+00 6.433198083906967180e-02
1.582199999999999926e-02 1.060587135174848150e+00 6.117052931776403857e-02
1.682200000000000015e-02 1.027067257654639576e+00 5.780642458889150015e-02
1.782199999999999757e-02 9.952056413131917800e-01 5.454730507271144530e-02
1.882199999999999845e-02 9.713352903439151920e-01 5.168598829611351086e-02
1.982199999999999934e-02 9.403453158341280593e-01 4.855174368696620057e-02
2.082200000000000023e-02 9.159162328123204855e-01 4.576925397962923470e-02
2.182199999999999765e-02 7.027195620023281020e-01 3.821914827305283174e-02
2.282199999999999854e-02 2.815596074236174640e-01 1.475508738587607248e-02
2.382199999999999943e-02 1.667269072442727484e-01 8.416960974852541813e-03
2.482200000000000031e-02 1.142726746843350238e-01 5.561757409269580538e-03
2.582199999999999773e-02 8.252547627510595230e-02 3.869513000311876599e-03
2.682199999999999862e-02 6.344123125276453223e-02 2.875070381672705563e-03
2.832199999999999995e-02 4.310128627032570880e-02 1.498615751155620360e-03
2.982199999999999782e-02 3.057122310658700812e-02 8.983327608122487632e-04
3.082199999999999870e-02 2.607757519593760856e-02 1.066951961585419157e-03
3.182200000000000306e-02 2.143880277626093733e-02 8.623232999738441760e-04
3.282200000000000395e-02 1.774607217196838213e-02 7.082671296818835588e-04
3.448866666666667441e-02 1.439245516731257717e-02 4.149893808962118631e-04
3.582199999999999968e-02 1.131438785595335547e-02 4.616811129500420332e-04
3.732200000000000101e-02 9.628262490523242095e-03 3.191992569449573266e-04
3.882200000000000234e-02 7.456315986094532236e-03 3.265663446730837248e-04
3.982200000000000323e-02 6.801470445368158584e-03 2.161494598634041179e-04
4.482200000000000073e-02 3.970142445010722138e-03 1.231787531425406206e-04
4.982200000000000517e-02 2.524746437549521810e-03 7.714864369861609806e-05
5.482200000000000267e-02 1.706353214568290299e-03 5.212891371284094331e-05
5.982200000000000017e-02 1.197968567194738869e-03 2.989536627393001004e-05
6.482200000000000462e-02 8.606084775883727231e-04 2.676500757066357377e-05
6.982200000000000906e-02 6.391812837519960256e-04 1.610868499073614575e-05
7.482199999999999962e-02 4.934138750845566300e-04 1.580895339151756993e-05
7.982200000000000406e-02 3.793736093427181166e-04 9.695395104358413082e-06
8.482200000000000850e-02 2.919293979669651171e-04 9.661110783690521131e-06
8.982199999999999906e-02 2.313300397621622273e-04 6.005344739219032237e-06
9.482200000000000351e-02 1.869641392713043628e-04 6.541932096614715906e-06
9.982200000000000795e-02 1.472088382802225442e-04 3.949221522187082643e-06
1.098220000000000030e-01 9.394215235474523700e-05 2.159559901598875330e-06
1.198219999999999980e-01 6.228298892262465469e-05 1.443436475386927494e-06
1.298219999999999930e-01 4.041919398433073526e-05 9.475729566092885702e-07
1.398220000000000018e-01 2.452963997617892884e-05 5.900121374954690077e-07
1.498219999999999830e-01 1.640049644911651200e-05 4.013404105319804959e-07
1.598219999999999918e-01 1.023046307553589627e-05 2.415989867501079933e-07
1.698220000000000007e-01 6.233521171007935370e-06 1.495189459613614205e-07
1.798219999999999819e-01 3.669154820464874092e-06 9.100850614800536159e-08
1.898219999999999907e-01 2.057487032590117441e-06 5.699109793520107499e-08
1.998219999999999996e-01 1.105731459868725607e-06 3.348907670585237490e-08
2.098219999999999807e-01 6.219880925198686289e-07 1.615788713598558620e-08
2.198219999999999896e-01 4.317987533879313670e-07 1.161459605001673673e-08
2.298219999999999985e-01 4.441345670190282681e-07 1.200641970021880405e-08
2.398219999999999796e-01 5.658863087729049065e-07 1.520699396735420856e-08
2.498219999999999885e-01 7.077868660291974645e-07 1.841484705186558163e-08
2.598219999999999974e-01 8.519942892101833795e-07 2.042538980592521825e-08
2.698220000000000063e-01 9.596981054401364303e-07 2.320872550014824375e-08
2.798220000000000152e-01 1.010618381606617028e-06 2.459238000262298127e-08
2.898219999999999685e-01 1.019467432905752829e-06 2.480923148441393866e-08
2.998219999999999774e-01 9.616584225019860192e-07 2.247028205335358553e-08
3.164886666666666404e-01 8.611863387418878903e-07 2.032176497261537134e-08
3.398220000000000129e-01 6.668587992142135353e-07 1.616224876313773094e-08
3.598219999999999752e-01 4.812678674600701400e-07 1.229948651411528399e-08
3.798219999999999930e-01 3.069497605401896591e-07 8.295032248176540247e-09
3.998220000000000107e-01 1.777676409633625184e-07 5.377877341578248390e-09
4.198219999999999730e-01 9.028134238832710797e-08 2.675892019714760676e-09
4.398219999999999907e-01 3.995059593542780162e-08 1.377460981878522559e-09
4.598220000000000085e-01 1.561754315668801374e-08 1.057469023731095395e-09
4.798219999999999708e-01 6.356438580811099710e-09 6.840384582953875658e-10
4.998219999999999885e-01 3.717476592683098226e-09 7.237412894601093291e-10
5.198220000000000063e-01 3.799572036760062095e-09 6.400979049139762834e-10
5.398220000000000240e-01 4.216034973863153057e-09 6.171160525743246368e-10
5.598220000000000418e-01 4.242479680131000011e-09 6.989954970034431861e-10
5.798219999999999485e-01 3.173019368375799181e-09 8.830071815840932501e-10
6.098219999999999752e-01 1.939341196296506445e-09 5.865129263589449148e-10
6.398220000000000018e-01 1.114128642966384136e-09 7.024062959111374749e-10
6.598220000000000196e-01 1.447627440912407787e-09 7.276078631868846533e-10
6.798220000000000374e-01 5.695099078419799183e-10 6.169901355988109740e-10
