# q, R, dR
1.482200000000000011e-02 1.095382744377929596e+00 6.459675811267213963e-02
1.582199999999999926e-02 1.057193700451121154e+00 6.100049643711392272e-02
1.682200000000000015e-02 1.024837545235038894e+00 5.769225743364046755e-02
1.782199999999999757e-02 9.944591725929621262e-01 5.450068626861001575e-02
1.882199999999999845e-02 9.669487664992273412e-01 5.147874335262686563e-02
1.982199999999999934e-02 9.472323090008420987e-01 4.884156570156396315e-02
2.082200000000000023e-02 9.139457618428786789e-01 4.567254258979657616e-02
2.182199999999999765e-02 7.023979510964828421e-01 3.819156755470302228e-02
2.282199999999999854e-02 2.798677553609093538e-01 1.465789489653795789e-02
2.382199999999999943e-02 1.670928494079279292e-01 8.422994019214849817e-03
2.482200000000000031e-02 1.138923255421454978e-01 5.528894932176163859e-03
2.582199999999999773e-02 8.329876428186085147e-02 3.894931082555826238e-03
2.682199999999999862e-02 6.198593206577935472e-02 2.801813840643401030e-03
2.832199999999999995e-02 4.277370681568253008e-02 1.478511181588242334e-03
2.982199999999999782e-02 3.124074026177626334e-02 9.186476221198128884e-04
3.082199999999999870e-02 2.618280995346512763e-02 1.052543072966543583e-03
3.182200000000000306e-02 2.209491213075977234e-02 8.721057972049307307e-04
3.282200000000000395e-02 1.849080152620192694e-02 7.259549446443582963e-04
3.448866666666667441e-02 1.390883209112767083e-02 3.943232680969007710e-04
3.582199999999999968e-02 1.129459403961531952e-02 4.442437350634691130e-04
3.732200000000000101e-02 9.316461829793872343e-03 3.034611221920106199e-04
3.882200000000000234e-02 8.034299249145638103e-03 3.288170513729673692e-04
3.982200000000000323e-02 6.971460916595482310e-03 2.183056611096617161e-04
4.482200000000000073e-02 3.960289091106194287e-03 1.228091741407647517e-04
4.982200000000000517e-02 2.483742627203142442e-03 7.575487568350221213e-05
5.482200000000000267e-02 1.715561010973935515e-03 5.230769035983341274e-05
5.982200000000000017e-02 1.178639590806050772e-03 2.933432271490059645e-05
6.482200000000000462e-02 8.738754131764720715e-04 2.707819969242729121e-05
6.982200000000000906e-02 6.394372980785742715e-04 1.606722890845389904e-05
7.482199999999999962e-02 4.945321872491197481e-04 1.571077400507091956e-05
7.982200000000000406e-02 3.746266851850663191e-04 9.544195540986443930e-06
8.482200000000000850e-02 2.909732020582367676e-04 9.525120503317935532e-06
8.982199999999999906e-02 2.327803891339156055e-04 6.021000589754115923e-06
9.482200000000000351e-02 1.842590807902803212e-04 6.336156204830099436e-06
9.982200000000000795e-02 1.447460803933494885e-04 3.832603896338180550e-06
1.098220000000000030e-01 9.210090345208332989e-05 2.112546833084616527e-06
1.198219999999999980e-01 6.003956208450216469e-05 1.386991005929538298e-06
1.298219999999999930e-01 3.890605490801830055e-05 9.111697165975694635e-07
1.398220000000000018e-01 2.521487008641288101e-05 5.974573593972635407e-07
1.498219999999999830e-01 1.605990633968859584e-05 3.944196582030318760e-07
1.598219999999999918e-01 9.897631201748360283e-06 2.317067466553027019e-07
1.698220000000000007e-01 5.855263314343863388e-06 1.394252662296509127e-07
1.798219999999999819e-01 3.453941861751641577e-06 8.637796708166946791e-08
1.898219999999999907e-01 1.942298552600954481e-06 5.074390772069488068e-08
1.998219999999999996e-01 1.158377210987101615e-06 3.323885516867939924e-08
2.098219999999999807e-01 7.197961577898007401e-07 1.804590117102310200e-08
2.198219999999999896e-01 5.460182282761688383e-07 1.357794753727123542e-08
2.298219999999999985e-01 5.689269842044809709e-07 1.497334869209012654e-08
2.398219999999999796e-01 6.821139985940242674e-07 1.766177616428681559e-08
2.498219999999999885e-01 8.238831837604889922e-07 2.009329996019920857e-08
2.598219999999999974e-01 9.694544017399489961e-07 2.292325710483676700e-08
2.698220000000000063e-01 1.034057318097509528e-06 2.471324253918847616e-08
2.798220000000000152e-01 1.067431082337157260e-06 2.563219338980329787e-08
2.898219999999999685e-01 1.036430764413013625e-06 2.514851974987908341e-08
2.998219999999999774e-01 9.704260693079571145e-07 2.266525903943653514e-08
3.164886666666666404e-01 8.361269883221074553e-07 1.965459329502112118e-08
3.398220000000000129e-01 6.300231230934989104e-07 1.552137854395961074e-08
3.598219999999999752e-01 4.439097548111705949e-07 1.136899313989636376e-08
3.798219999999999930e-01 2.836220631209306428e-07 7.800614450027942350e-09
3.998220000000000107e-01 1.588420162857566951e-07 4.793089563546958473e-09
4.198219999999999730e-01 7.736338521995726058e-08 2.378027295058633408e-09
4.398219999999999907e-01 3.314388919859259515e-08 1.236664663674369807e-09
4.598220000000000085e-01 1.191893855083117605e-08 7.879515454316093086e-10
4.798219999999999708e-01 4.879692091524111023e-09 7.969651063271926815e-10
4.998219999999999885e-01 3.245843682475686108e-09 7.297991025631834528e-10
5.198220000000000063e-01 3.484201529598327728e-09 6.469085479635330777e-10
5.398220000000000240e-01 3.883590171972814138e-09 6.314878884232181497e-10
5.598220000000000418e-01 3.452282845755540311e-09 7.352468119927750577e-10
5.798219999999999485e-01 2.987574744856871901e-09 5.387279083670663256e-10
6.098219999999999752e-01 1.497393090390505193e-09 5.087657982649021183e-10
6.398220000000000018e-01 4.680753983614693394e-10 5.755919491757928700e-10
6.598220000000000196e-01 2.196254109476723939e-09 7.024612846906305509e-09
6.798220000000000374e-01 6.531326424385466144e-10 7.448191160804688020e-10
