# q, R, dR
1.482200000000000011e-02 1.095710671847649031e+00 6.461979697518886734e-02
1.582199999999999926e-02 1.063710188781662902e+00 6.131651016373544649e-02
1.682200000000000015e-02 1.023932949637453849e+00 5.765864996374283485e-02
1.782199999999999757e-02 9.937737579529501986e-01 5.447708975849776397e-02
1.882199999999999845e-02 9.693596348306258159e-01 5.159247651672801971e-02
1.982199999999999934e-02 9.436269711793294768e-01 4.869010282520289112e-02
2.082200000000000023e-02 9.098858257703289487e-01 4.550467240540636421e-02
2.182199999999999765e-02 6.940085428702406078e-01 3.773890135345874669e-02
2.282199999999999854e-02 2.837567627621944699e-01 1.486229606694021606e-02
2.382199999999999943e-02 1.677466635048595889e-01 8.455937270312265802e-03
2.482200000000000031e-02 1.146251177227896600e-01 5.565879217032236939e-03
2.582199999999999773e-02 8.157343073099120045e-02 3.818542250952976138e-03
2.682199999999999862e-02 6.198769267521328508e-02 2.798969052535259239e-03
2.832199999999999995e-02 4.402849080518722591e-02 1.524926195908570849e-03
2.982199999999999782e-02 3.129405197242085546e-02 9.214201207998906499e-04
3.082199999999999870e-02 2.614470262809331577e-02 1.055921528384002814e-03
3.182200000000000306e-02 2.149752301853319336e-02 8.537345577956167520e-04
3.282200000000000395e-02 1.817426298285713254e-02 7.167238723810640368e-04
3.448866666666667441e-02 1.369504006873958207e-02 3.917407371100540517e-04
3.582199999999999968e-02 1.192261779347770882e-02 4.655830449500372270e-04
3.732200000000000101e-02 9.211162636905179807e-03 3.032884672613205381e-04
3.882200000000000234e-02 7.840547304345456617e-03 3.273318398776257671e-04
3.982200000000000323e-02 6.852220011728854879e-03 2.143345182260167304e-04
4.482200000000000073e-02 3.945780098251153167e-03 1.223381982489966122e-04
4.982200000000000517e-02 2.491113372925488328e-03 7.596500559212358828e-05
5.482200000000000267e-02 1.668930456593291714e-03 5.091616177200721958e-05
5.982200000000000017e-02 1.169664610467797353e-03 2.914092624424663807e-05
6.482200000000000462e-02 8.608386625196498727e-04 2.671060143364930594e-05
6.982200000000000906e-02 6.343422676872783553e-04 1.596926966661594755e-05
7.482199999999999962e-02 4.842711491098076570e-04 1.542816748572735613e-05
7.982200000000000406e-02 3.714704328610887079e-04 9.476541945184421766e-06
8.482200000000000850e-02 2.862264187784881717e-04 9.390618196681050777e-06
8.982199999999999906e-02 2.271786576024756462e-04 5.874619701873811727e-06
9.482200000000000351e-02 1.801074897429298194e-04 6.197824852342320873e-06
9.982200000000000795e-02 1.443597500598725472e-04 3.833809367362155107e-06
1.098220000000000030e-01 9.153063820871852499e-05 2.100789513673954298e-06
1.198219999999999980e-01 6.008161999798401981e-05 1.392215109245704619e-06
1.298219999999999930e-01 3.934331739827454593e-05 9.202104143164072241e-07
1.398220000000000018e-01 2.521290552573016280e-05 6.025437845038182239e-07
1.498219999999999830e-01 1.583375630400002352e-05 3.879599263841668011e-07
1.598219999999999918e-01 1.007401772559427435e-05 2.371005617148191203e-07
1.698220000000000007e-01 6.143165393581250143e-06 1.473109400571557273e-07
1.798219999999999819e-01 3.689021833632713349e-06 9.036092607307013813e-08
1.898219999999999907e-01 2.187647915981853367e-06 5.736335612699724115e-08
1.998219999999999996e-01 1.308628876770788744e-06 3.666463160950271650e-08
2.098219999999999807e-01 7.669696159889150137e-07 1.897028642724642190e-08
2.198219999999999896e-01 5.177673186066583067e-07 1.299441441553273815e-08
2.298219999999999985e-01 4.662588245142182074e-07 1.272297144430900980e-08
2.398219999999999796e-01 5.303736153205849651e-07 1.442436268352167592e-08
2.498219999999999885e-01 6.975653336894899311e-07 1.729314202666234097e-08
2.598219999999999974e-01 8.687865547422802564e-07 2.074642812526441046e-08
2.698220000000000063e-01 9.943824150564968990e-07 2.395089831849202580e-08
2.798220000000000152e-01 1.024602134320928940e-06 2.479872599251360973e-08
2.898219999999999685e-01 9.892859120958664812e-07 2.425173548203928618e-08
2.998219999999999774e-01 9.036985650475455556e-07 2.113895343584940549e-08
3.164886666666666404e-01 7.221959880798095618e-07 1.712691958767009802e-08
3.398220000000000129e-01 5.066360110040680062e-07 1.269834417109458988e-08
3.598219999999999752e-01 3.556909026413063993e-07 9.461972992239342147e-09
3.798219999999999930e-01 2.236802827568197486e-07 6.649556414205299249e-09
3.998220000000000107e-01 1.227190071648294095e-07 3.818104880259375409e-09
4.198219999999999730e-01 5.863262327637141410e-08 1.979388591548181687e-09
4.398219999999999907e-01 2.566426668325358758e-08 1.184680270432595247e-09
4.598220000000000085e-01 9.733485728992023206e-09 9.034236572490636732e-10
4.798219999999999708e-01 3.997989320372623395e-09 7.064993125242029723e-10
4.998219999999999885e-01 2.531595475614637412e-09 6.186574216233616974e-10
5.198220000000000063e-01 2.710286860131241952e-09 7.268114098991013054e-10
5.398220000000000240e-01 3.407869536716192393e-09 7.388546631904653640e-10
5.598220000000000418e-01 3.323848672082260437e-09 8.538178203027404138e-10
5.798219999999999485e-01 7.235478222139315970e-10 2.140191166668235059e-09
6.098219999999999752e-01 1.321655158838170351e-09 5.204030716123362194e-10
6.398220000000000018e-01 6.331821017308402009e-10 1.010532573003343184e-09
6.598220000000000196e-01 3.062124498795746786e-10 6.701461047525409851e-10
6.798220000000000374e-01 3.228537560868011062e-09 2.350298029855432976e-09
