# q, R, dR
1.482200000000000011e-02 1.018253413721059708e+00 7.317196430079130065e-02
1.582199999999999926e-02 1.022736663512479049e+00 7.289299538060098338e-02
1.682200000000000015e-02 1.026357328665332691e+00 7.253168373959824333e-02
1.782199999999999757e-02 1.016290943610728581e+00 7.134156625695881049e-02
1.882199999999999845e-02 9.901074119753472402e-01 6.919546427459619120e-02
1.982199999999999934e-02 9.870279501970259384e-01 6.837480544561319595e-02
2.082200000000000023e-02 9.392262883180260147e-01 6.493688491487786818e-02
2.182199999999999765e-02 7.412189847213731531e-01 5.788043786087673781e-02
2.282199999999999854e-02 3.656426020153923928e-01 2.823783040195732702e-02
2.382199999999999943e-02 2.149577139075485865e-01 1.641055438694241989e-02
2.482200000000000031e-02 1.402904646086827189e-01 1.058198858199133063e-02
2.582199999999999773e-02 9.698904848562661662e-02 7.226102525515654303e-03
2.682199999999999862e-02 7.051864673759622448e-02 5.186994892708072721e-03
2.832199999999999995e-02 4.579723085364077739e-02 2.532452646234399900e-03
2.982199999999999782e-02 3.153978244690758964e-02 1.445490135347139759e-03
3.082199999999999870e-02 2.596536809683515704e-02 1.807186272940686667e-03
3.182200000000000306e-02 2.141596058171466033e-02 1.468564119269620766e-03
3.282200000000000395e-02 1.740417907626569394e-02 1.175834647950003064e-03
3.448866666666667441e-02 1.286157658492658069e-02 5.793073720690438029e-04
3.582199999999999968e-02 1.059880301922342012e-02 6.831390427770462617e-04
3.732200000000000101e-02 8.368000552531269440e-03 4.104993549059815440e-04
3.882200000000000234e-02 6.782925472389208024e-03 4.162599739455920766e-04
3.982200000000000323e-02 5.829968315368371651e-03 2.928464252247551278e-04
4.482200000000000073e-02 3.169427901172902629e-03 2.210542314483289418e-04
4.982200000000000517e-02 1.935704630741538540e-03 1.274143803133175241e-04
5.482200000000000267e-02 1.259265626391737822e-03 7.863393250406991030e-05
5.982200000000000017e-02 8.481824545959533879e-04 3.376756592411639727e-05
6.482200000000000462e-02 6.110251194384214591e-04 3.518893378800251110e-05
6.982200000000000906e-02 4.388866475672565303e-04 1.710959661795660890e-05
7.482199999999999962e-02 3.251408597779378851e-04 1.794332846710430601e-05
7.982200000000000406e-02 2.448903267509383130e-04 9.322453379310653222e-06
8.482200000000000850e-02 1.953399597407540949e-04 1.064073790282069116e-05
8.982199999999999906e-02 1.479946746964611959e-04 5.646962023761030604e-06
9.482200000000000351e-02 1.211077405677668506e-04 6.644173460420216143e-06
9.982200000000000795e-02 9.348419623027350044e-05 3.594053773300653022e-06
1.098220000000000030e-01 5.861290092815443358e-05 1.983268805050254415e-06
1.198219999999999980e-01 3.774946663373336323e-05 1.303060505568824183e-06
1.298219999999999930e-01 2.398570119115600265e-05 8.571810615638326040e-07
1.398220000000000018e-01 1.521131066842185089e-05 5.791738944968327417e-07
1.498219999999999830e-01 9.628576252604221060e-06 3.931447676465494265e-07
1.598219999999999918e-01 5.922182343994809522e-06 2.018289378456185710e-07
1.698220000000000007e-01 3.592075816091837249e-06 1.336254758446611852e-07
1.798219999999999819e-01 2.003759908781830073e-06 9.004336868243282561e-08
1.898219999999999907e-01 9.937345353815471871e-07 5.831773451595468238e-08
1.998219999999999996e-01 6.094518457441641479e-07 5.291053750932773816e-08
2.098219999999999807e-01 2.844530070581501734e-07 1.652561279512089256e-08
2.198219999999999896e-01 1.695098022971498354e-07 1.142349747950043837e-08
2.298219999999999985e-01 1.413416177646922223e-07 1.176686156932406750e-08
2.398219999999999796e-01 1.447808137879236409e-07 1.152440973743784651e-08
2.498219999999999885e-01 1.775531352354047648e-07 1.349727118291902355e-08
2.598219999999999974e-01 2.023207465384383643e-07 1.279584493375197770e-08
2.698220000000000063e-01 2.234021253641971758e-07 1.338495649847392930e-08
2.798220000000000152e-01 2.384502461626057752e-07 1.292453362582705876e-08
2.898219999999999685e-01 2.588731649152225181e-07 1.441666877050180427e-08
2.998219999999999774e-01 2.349130936298884813e-07 9.191711588050280439e-09
3.164886666666666404e-01 2.039859987906418648e-07 8.585319153720190646e-09
3.398220000000000129e-01 1.451973950984055912e-07 1.080193522719512657e-08
3.598219999999999752e-01 9.454430876530633310e-08 9.949944349382636451e-09
3.798219999999999930e-01 6.529035412582577619e-08 8.056106872448344725e-09
3.998220000000000107e-01 3.618841723780815618e-08 8.171444737915292770e-09
4.198219999999999730e-01 2.806401303690604595e-08 8.069955393262527365e-09
4.398219999999999907e-01 1.238875047804076432e-08 7.154423951287803798e-09
4.598220000000000085e-01 3.164976301266721666e-09 5.893094673925888818e-09
4.798219999999999708e-01 4.507918699777050299e-09 7.830803449200493698e-09
4.998219999999999885e-01 5.568709149500224125e-09 9.051005275345815157e-09
5.198220000000000063e-01 1.234876746837153392e-08 7.609372112440475472e-09
5.398220000000000240e-01 3.552517686274686128e-09 7.689058279193827405e-09
5.598220000000000418e-01 3.345359342377912725e-09 7.307641273798694074e-09
5.798219999999999485e-01 7.477284755440545887e-09 8.538084275269510402e-09
6.098219999999999752e-01 1.312906875094585378e-08 7.355895928774010869e-09
6.398220000000000018e-01 1.251116767474280516e-08 1.009970326867670589e-08
6.598220000000000196e-01 2.503225303209896866e-08 1.749523875800655378e-08
6.798220000000000374e-01 8.221128411236528177e-09 9.891511011403510070e-09
