# q, R, dR
1.482200000000000011e-02 1.088267195532659493e+00 6.421386026691019988e-02
1.582199999999999926e-02 1.051432640060431023e+00 6.068525256632153336e-02
1.682200000000000015e-02 1.024708966513208974e+00 5.764219764135897900e-02
1.782199999999999757e-02 1.003015987587594138e+00 5.484651346796712290e-02
1.882199999999999845e-02 9.761174183244197833e-01 5.184336911763668537e-02
1.982199999999999934e-02 9.455598471880982681e-01 4.872242056557195278e-02
2.082200000000000023e-02 9.108979447935882101e-01 4.549543552301934385e-02
2.182199999999999765e-02 7.374234354588110607e-01 4.003487560262975614e-02
2.282199999999999854e-02 2.962627598765876780e-01 1.545993660023897882e-02
2.382199999999999943e-02 1.736500122683276581e-01 8.704743711397346442e-03
2.482200000000000031e-02 1.154486038934038339e-01 5.555305533448142395e-03
2.582199999999999773e-02 8.435032899727244737e-02 3.896820100164587186e-03
2.682199999999999862e-02 6.369133139146393452e-02 2.824746107532655030e-03
2.832199999999999995e-02 4.504603546713915191e-02 1.525458660661926577e-03
2.982199999999999782e-02 3.100807038854041728e-02 8.873029760924638779e-04
3.082199999999999870e-02 2.625131979580643329e-02 1.003746790384885384e-03
3.182200000000000306e-02 2.178635267063239525e-02 8.131424648621049609e-04
3.282200000000000395e-02 1.844582828546832698e-02 6.697553002649648700e-04
3.448866666666667441e-02 1.391311519470967741e-02 3.785504545524672393e-04
3.582199999999999968e-02 1.176352811046719495e-02 4.032903826583750890e-04
3.732200000000000101e-02 9.450129962582992302e-03 2.744877632108294043e-04
3.882200000000000234e-02 7.787154548586790702e-03 2.666738269306943702e-04
3.982200000000000323e-02 6.799232372317113443e-03 1.936766041249816418e-04
4.482200000000000073e-02 3.779585825858369341e-03 1.168659665863358598e-04
4.982200000000000517e-02 2.384066319692420329e-03 7.233323588125849561e-05
5.482200000000000267e-02 1.556157077972250254e-03 4.704543077911324848e-05
5.982200000000000017e-02 1.058350868308069763e-03 2.620533948317435731e-05
6.482200000000000462e-02 7.626274495112980722e-04 2.323661905822846586e-05
6.982200000000000906e-02 5.473503202866821004e-04 1.363020802376565632e-05
7.482199999999999962e-02 4.188286389036173442e-04 1.295786519855509989e-05
7.982200000000000406e-02 3.114340984543292976e-04 7.819788136493534996e-06
8.482200000000000850e-02 2.485049534364305326e-04 7.878075067009071179e-06
8.982199999999999906e-02 1.886624747037925817e-04 4.798483543032420192e-06
9.482200000000000351e-02 1.535711565790727571e-04 5.035915498276648193e-06
9.982200000000000795e-02 1.177977552928198752e-04 3.036105633921281772e-06
1.098220000000000030e-01 7.369709578984539840e-05 1.679951743892758725e-06
1.198219999999999980e-01 4.712283292216210294e-05 1.080873842301733124e-06
1.298219999999999930e-01 3.039022970665355535e-05 7.016831424724966133e-07
1.398220000000000018e-01 1.989073606169669501e-05 4.621893944193483934e-07
1.498219999999999830e-01 1.301495884446501442e-05 3.084652839092515379e-07
1.598219999999999918e-01 8.968896772685870899e-06 2.056990959278616966e-07
1.698220000000000007e-01 6.033080426545985400e-06 1.394289239833897761e-07
1.798219999999999819e-01 4.104918784925799206e-06 9.617885714687530253e-08
1.898219999999999907e-01 2.716469691249079794e-06 6.477028003534730714e-08
1.998219999999999996e-01 1.735968960191112483e-06 4.305169334043796549e-08
2.098219999999999807e-01 1.159764597667811896e-06 2.788831166202693370e-08
2.198219999999999896e-01 8.686542683176381594e-07 2.060632858805002432e-08
2.298219999999999985e-01 7.806128196517635917e-07 1.807806221518830473e-08
2.398219999999999796e-01 7.604390018457688311e-07 1.782442633211518130e-08
2.498219999999999885e-01 7.156365416343445296e-07 1.672789800292120476e-08
2.598219999999999974e-01 6.408279673825671807e-07 1.523160780560794150e-08
2.698220000000000063e-01 5.520974295815607165e-07 1.342208213370778769e-08
2.798220000000000152e-01 4.600623406170602427e-07 1.129327040365321252e-08
2.898219999999999685e-01 3.765774805192169743e-07 9.516606657822077588e-09
2.998219999999999774e-01 3.159343693381830563e-07 7.284778078375613601e-09
3.164886666666666404e-01 2.424675444966132577e-07 5.635466758731271432e-09
3.398220000000000129e-01 1.613415551658498089e-07 4.086151181489255853e-09
3.598219999999999752e-01 1.020692577854290796e-07 2.864281069843930838e-09
3.798219999999999930e-01 6.171829560584536652e-08 1.666927708318798714e-09
3.998220000000000107e-01 3.632348734226139723e-08 1.167182304053747696e-09
4.198219999999999730e-01 2.118384533583865713e-08 7.478320701062517732e-10
4.398219999999999907e-01 1.241209696729382788e-08 6.013897003932163680e-10
4.598220000000000085e-01 7.428045870422072024e-09 3.758632330915783872e-10
4.798219999999999708e-01 5.048896600060930496e-09 4.380965821807915116e-10
4.998219999999999885e-01 3.552347977194727110e-09 3.639727726170004895e-10
5.198220000000000063e-01 2.396669048517423368e-09 3.606247001489164888e-10
5.398220000000000240e-01 1.678477502913976774e-09 3.385959130284667602e-10
5.598220000000000418e-01 1.507018690365998045e-09 3.716073845029257725e-10
5.798219999999999485e-01 7.983300685682690336e-10 3.424118258878124573e-10
6.098219999999999752e-01 6.933659687483392410e-10 2.893510590496671925e-10
6.398220000000000018e-01 1.003895608751236101e-08 2.264245260143902613e-07
6.598220000000000196e-01 1.816878360489517184e-09 2.344157096113646208e-08
6.798220000000000374e-01 1.950409682895921220e-11 4.005533784106072497e-08
