# q, R, dR
1.482200000000000011e-02 1.096880238867590673e+00 6.464165472497065967e-02
1.582199999999999926e-02 1.058570302183998058e+00 6.103895519039536505e-02
1.682200000000000015e-02 1.027850849562915947e+00 5.780725248956669615e-02
1.782199999999999757e-02 9.968796930557140001e-01 5.458468797755537671e-02
1.882199999999999845e-02 9.683388822902658788e-01 5.150954859420522197e-02
1.982199999999999934e-02 9.423870183649382115e-01 4.860188869477926471e-02
2.082200000000000023e-02 9.090930156745773427e-01 4.543890882266066189e-02
2.182199999999999765e-02 7.540827062477200027e-01 4.095640321273035650e-02
2.282199999999999854e-02 3.059954627748831535e-01 1.598308015672592758e-02
2.382199999999999943e-02 1.751367298417711715e-01 8.789174920649935052e-03
2.482200000000000031e-02 1.198590101609812025e-01 5.777761470180580415e-03
2.582199999999999773e-02 8.748918917426037889e-02 4.050960860178623793e-03
2.682199999999999862e-02 6.547278110413681795e-02 2.917613387850531530e-03
2.832199999999999995e-02 4.593779670263579973e-02 1.562810812155606853e-03
2.982199999999999782e-02 3.182398196985565531e-02 9.176321074806107142e-04
3.082199999999999870e-02 2.662059580818255250e-02 1.035987989495970119e-03
3.182200000000000306e-02 2.219901414114727398e-02 8.401410030484616348e-04
3.282200000000000395e-02 1.839703948393062866e-02 6.823518908482886780e-04
3.448866666666667441e-02 1.411653316693343464e-02 3.892948905070693329e-04
3.582199999999999968e-02 1.106243719974864086e-02 4.039623580649814253e-04
3.732200000000000101e-02 9.421921384708660530e-03 2.824866813073899320e-04
3.882200000000000234e-02 8.063236614445589562e-03 2.890986821680711655e-04
3.982200000000000323e-02 6.761536169844383631e-03 1.958976794073521803e-04
4.482200000000000073e-02 3.769013136264474841e-03 1.169869977031207027e-04
4.982200000000000517e-02 2.326776471452516801e-03 7.092865791641093562e-05
5.482200000000000267e-02 1.528656687863740342e-03 4.649657783010078074e-05
5.982200000000000017e-02 1.041437692044681635e-03 2.585774597901568771e-05
6.482200000000000462e-02 7.531063947455708891e-04 2.317717509852090311e-05
6.982200000000000906e-02 5.388146876869170498e-04 1.349171411972084622e-05
7.482199999999999962e-02 4.154812930713377484e-04 1.302754018367631935e-05
7.982200000000000406e-02 3.080672067404674952e-04 7.792467865751060872e-06
8.482200000000000850e-02 2.387378898469084401e-04 7.679380318266482153e-06
8.982199999999999906e-02 1.799759872430915547e-04 4.632337930590854446e-06
9.482200000000000351e-02 1.541553539057959488e-04 5.120210826546286918e-06
9.982200000000000795e-02 1.195515678146418707e-04 3.120356413253391582e-06
1.098220000000000030e-01 7.389841604589585773e-05 1.689130126346148344e-06
1.198219999999999980e-01 4.867962498672805317e-05 1.120078719147835063e-06
1.298219999999999930e-01 3.184478985340386187e-05 7.375114022769292642e-07
1.398220000000000018e-01 2.112759252711689611e-05 4.960135283710004761e-07
1.498219999999999830e-01 1.426297006570969397e-05 3.402245022569235003e-07
1.598219999999999918e-01 9.786929273138215494e-06 2.249667416954196800e-07
1.698220000000000007e-01 6.620311688766628347e-06 1.534538062122915796e-07
1.798219999999999819e-01 4.609630517559535076e-06 1.080846895354651802e-07
1.898219999999999907e-01 3.091300375629883065e-06 7.388746640654266273e-08
1.998219999999999996e-01 2.053565966064995077e-06 5.061846787764315989e-08
2.098219999999999807e-01 1.367356186549267956e-06 3.235851013725003719e-08
2.198219999999999896e-01 9.816097661458574966e-07 2.307919166023831565e-08
2.298219999999999985e-01 7.956401619312812244e-07 1.881737555631655179e-08
2.398219999999999796e-01 7.069687121484207890e-07 1.670753785381811570e-08
2.498219999999999885e-01 6.547948985183203006e-07 1.553978830376179826e-08
2.598219999999999974e-01 5.855743484154653905e-07 1.411610139891142837e-08
2.698220000000000063e-01 5.115990514402333575e-07 1.246442313607084761e-08
2.798220000000000152e-01 4.308339733025552055e-07 1.087793798822959703e-08
2.898219999999999685e-01 3.613335590079979629e-07 9.388186680458815289e-09
2.998219999999999774e-01 3.022798863098357989e-07 7.204539539013672773e-09
3.164886666666666404e-01 2.313655526018249804e-07 5.428411156691936059e-09
3.398220000000000129e-01 1.575593862649452476e-07 4.233951274615877835e-09
3.598219999999999752e-01 1.014543514712103768e-07 2.886157936194294424e-09
3.798219999999999930e-01 5.993212357554560620e-08 1.883737514563006836e-09
3.998220000000000107e-01 3.400454570360371643e-08 1.149539923650595782e-09
4.198219999999999730e-01 1.800196067080242065e-08 7.327677194078867683e-10
4.398219999999999907e-01 9.270356828817745875e-09 6.257950373605283739e-10
4.598220000000000085e-01 5.487005799643662961e-09 5.302638077135275150e-10
4.798219999999999708e-01 3.313670638794933248e-09 4.882659858236128921e-10
4.998219999999999885e-01 2.793916388865309258e-09 4.927346649259647622e-10
5.198220000000000063e-01 2.155556372885778499e-09 4.015423980451088908e-10
5.398220000000000240e-01 1.447957887579885155e-09 4.536322641894441381e-10
5.598220000000000418e-01 1.316582898281971418e-09 4.648133726712170814e-10
5.798219999999999485e-01 1.193424409264576258e-09 5.075406365781922864e-10
6.098219999999999752e-01 5.982924488045769465e-10 2.991762438361749388e-10
6.398220000000000018e-01 1.891426812000901004e-10 3.762387546095306033e-10
6.598220000000000196e-01 7.822315971419096965e-09 2.802929044905241679e-06
6.798220000000000374e-01 2.051236615789134655e-10 3.451674726746448337e-10
