# q, R, dR
1.482200000000000011e-02 1.097682596506756925e+00 6.466828755205662749e-02
1.582199999999999926e-02 1.063437975868761987e+00 6.125583678004944271e-02
1.682200000000000015e-02 1.031057364995781045e+00 5.794240605275365746e-02
1.782199999999999757e-02 9.954401883731395229e-01 5.450684534479617593e-02
1.882199999999999845e-02 9.703327052592769508e-01 5.158988185603136101e-02
1.982199999999999934e-02 9.378741865886581763e-01 4.839053293452295207e-02
2.082200000000000023e-02 9.041749824076248387e-01 4.521100873918202506e-02
2.182199999999999765e-02 7.330179201336662898e-01 3.980101069870481401e-02
2.282199999999999854e-02 2.922927789892930117e-01 1.524856557522940963e-02
2.382199999999999943e-02 1.702752068300506794e-01 8.528201148761346134e-03
2.482200000000000031e-02 1.143256552111659302e-01 5.494718044925813935e-03
2.582199999999999773e-02 8.227016072865213359e-02 3.792623677342903728e-03
2.682199999999999862e-02 6.250692988064816824e-02 2.766087837970868882e-03
2.832199999999999995e-02 4.324897888115090960e-02 1.459947526657074789e-03
2.982199999999999782e-02 3.065544779845915530e-02 8.790869601911257799e-04
3.082199999999999870e-02 2.554150325500657848e-02 9.712632065065707285e-04
3.182200000000000306e-02 2.113656927568087485e-02 7.791572344710174115e-04
3.282200000000000395e-02 1.769063691003348524e-02 6.344430611731099231e-04
3.448866666666667441e-02 1.360355942130874428e-02 3.686352936614480471e-04
3.582199999999999968e-02 1.121434244264954937e-02 3.809946263919392995e-04
3.732200000000000101e-02 9.223337376065570900e-03 2.646058727179850692e-04
3.882200000000000234e-02 7.698255775929798914e-03 2.589557239172369770e-04
3.982200000000000323e-02 6.561682254377190424e-03 1.859036824478709317e-04
4.482200000000000073e-02 3.727890236207761013e-03 1.151704714361879089e-04
4.982200000000000517e-02 2.348297128970086838e-03 7.115158901832212377e-05
5.482200000000000267e-02 1.529435075031998622e-03 4.617523215908520044e-05
5.982200000000000017e-02 1.061293967180311579e-03 2.624947805050080547e-05
6.482200000000000462e-02 7.579952235547121999e-04 2.304295470653871644e-05
6.982200000000000906e-02 5.477644117037076474e-04 1.363933330400634736e-05
7.482199999999999962e-02 4.152936651621726388e-04 1.279771027883823704e-05
7.982200000000000406e-02 3.107461139951732008e-04 7.805664720648340616e-06
8.482200000000000850e-02 2.464093243242243287e-04 7.772472048125107560e-06
8.982199999999999906e-02 1.874932154915069107e-04 4.767793147851566406e-06
9.482200000000000351e-02 1.512690678295506967e-04 4.922036436173718076e-06
9.982200000000000795e-02 1.143904034335183572e-04 2.953709118213076247e-06
1.098220000000000030e-01 6.985718215573563693e-05 1.593098348904865373e-06
1.198219999999999980e-01 4.434330873358783377e-05 1.017433896685653183e-06
1.298219999999999930e-01 2.821367898724377510e-05 6.523664314050716777e-07
1.398220000000000018e-01 1.787450186439281207e-05 4.154572065782895816e-07
1.498219999999999830e-01 1.142119560775868727e-05 2.698847463881364263e-07
1.598219999999999918e-01 7.206730917098413573e-06 1.658019816529257143e-07
1.698220000000000007e-01 4.602470596891639439e-06 1.070516544957090787e-07
1.798219999999999819e-01 2.883802031766418794e-06 6.828578208478424937e-08
1.898219999999999907e-01 1.793720415115810071e-06 4.372638668780995159e-08
1.998219999999999996e-01 1.074525580776356182e-06 2.805513275500577336e-08
2.098219999999999807e-01 6.928023865008656523e-07 1.651414143206378396e-08
2.198219999999999896e-01 5.094533943254427398e-07 1.210382530300956526e-08
2.298219999999999985e-01 4.532566775682117104e-07 1.070782413803380180e-08
2.398219999999999796e-01 4.509422997101046863e-07 1.074144222725289171e-08
2.498219999999999885e-01 4.435672131927120615e-07 1.053563087149320772e-08
2.598219999999999974e-01 4.145044598961914982e-07 2.149445433151726018e-08
2.698220000000000063e-01 3.825519762690019565e-07 9.420233390343332328e-09
2.798220000000000152e-01 3.418285417526667395e-07 8.506963096574661123e-09
2.898219999999999685e-01 2.997486606913695505e-07 7.586749722331188196e-09
2.998219999999999774e-01 2.616481589149926825e-07 6.116878529304573482e-09
3.164886666666666404e-01 2.038491975864412372e-07 4.773596999216817964e-09
3.398220000000000129e-01 1.306767454381447070e-07 3.447686469629102454e-09
3.598219999999999752e-01 7.975449571253116575e-08 2.395216219398523932e-09
3.798219999999999930e-01 4.541149505761474871e-08 1.262109472084328482e-09
3.998220000000000107e-01 2.406296662105598283e-08 8.963606501433636296e-10
4.198219999999999730e-01 1.269862666956713543e-08 5.870093207723110268e-10
4.398219999999999907e-01 6.381310736660907768e-09 4.178634850682377547e-10
4.598220000000000085e-01 3.924291923908852089e-09 3.510009498588728242e-10
4.798219999999999708e-01 2.562450053565182760e-09 4.322422220257931474e-10
4.998219999999999885e-01 1.910599590001182075e-09 3.096377012829140327e-10
5.198220000000000063e-01 1.388967636920990408e-09 2.985863245680579854e-10
5.398220000000000240e-01 8.787200231251872307e-10 3.090834845939420998e-10
5.598220000000000418e-01 6.903838940653646235e-10 2.776367965513896224e-10
5.798219999999999485e-01 7.832899681141522409e-10 3.772722653729721599e-10
6.098219999999999752e-01 2.228704647444350845e-10 2.804431455118243268e-10
6.398220000000000018e-01 5.996548328765426053e-10 2.551062924214755562e-09
6.598220000000000196e-01 1.805502220719278246e-10 6.136116657744246740e-10
6.798220000000000374e-01 1.703040463295747270e-10 2.517116370193502206e-10
