# q, R, dR
1.482200000000000011e-02 1.106885618943872940e+00 6.512372639884107806e-02
1.582199999999999926e-02 1.061774628370806051e+00 6.119909985586324125e-02
1.682200000000000015e-02 1.027147246919881907e+00 5.778316357258559549e-02
1.782199999999999757e-02 9.987954597101510457e-01 5.468237918901978217e-02
1.882199999999999845e-02 9.604533397386790794e-01 5.116529826715317253e-02
1.982199999999999934e-02 9.378375125970154214e-01 4.841272353603413153e-02
2.082200000000000023e-02 9.071061937195931124e-01 4.536178853694482205e-02
2.182199999999999765e-02 7.368768047535754206e-01 4.003453620614269570e-02
2.282199999999999854e-02 3.121754029762507932e-01 1.630754004377201263e-02
2.382199999999999943e-02 1.792762603904814456e-01 8.997910361189765185e-03
2.482200000000000031e-02 1.215121987437834811e-01 5.860595241634551471e-03
2.582199999999999773e-02 8.493012550209616540e-02 3.936939332297008896e-03
2.682199999999999862e-02 6.592053322839389051e-02 2.938306438222178067e-03
2.832199999999999995e-02 4.431207482660484698e-02 1.509628287840165169e-03
2.982199999999999782e-02 3.091269655595557664e-02 8.933206940883032902e-04
3.082199999999999870e-02 2.559435969642974776e-02 9.971824709531483272e-04
3.182200000000000306e-02 2.109996857973160320e-02 8.022139533678953422e-04
3.282200000000000395e-02 1.746226379027764758e-02 6.532934214090444815e-04
3.448866666666667441e-02 1.355640774148260570e-02 3.750263988495891360e-04
3.582199999999999968e-02 1.186549374449687340e-02 4.275101327067300770e-04
3.732200000000000101e-02 8.969037184692864317e-03 2.705814480585891357e-04
3.882200000000000234e-02 7.244035753739682879e-03 2.696372053303228199e-04
3.982200000000000323e-02 6.597434948177528791e-03 1.953436949148732880e-04
4.482200000000000073e-02 3.638176276923871331e-03 1.131949464443833829e-04
4.982200000000000517e-02 2.245086850248386324e-03 6.863598101777082527e-05
5.482200000000000267e-02 1.480829499816229333e-03 4.517440263835616665e-05
5.982200000000000017e-02 9.985305419616286472e-04 2.487744901889100049e-05
6.482200000000000462e-02 7.239487484791335727e-04 2.236290738868312267e-05
6.982200000000000906e-02 5.206555809036192287e-04 1.307800081563973357e-05
7.482199999999999962e-02 3.829390904348542132e-04 1.207542761389369318e-05
7.982200000000000406e-02 2.928672783766713642e-04 7.434153820592781285e-06
8.482200000000000850e-02 2.308683680720454844e-04 7.451692168066075896e-06
8.982199999999999906e-02 1.810781432445716303e-04 4.648896383618662469e-06
9.482200000000000351e-02 1.493365698544115371e-04 4.991991062275445582e-06
9.982200000000000795e-02 1.129912239005978128e-04 2.961655460627015882e-06
1.098220000000000030e-01 6.493968670439015205e-05 1.487961150976683920e-06
1.198219999999999980e-01 4.585334871600386367e-05 1.057911822292874314e-06
1.298219999999999930e-01 2.993368298450680979e-05 6.954768572384136873e-07
1.398220000000000018e-01 1.940487506728625033e-05 4.570757728416442059e-07
1.498219999999999830e-01 1.303009823911760803e-05 3.117241047732727352e-07
1.598219999999999918e-01 8.766172744633319170e-06 2.020300387982256867e-07
1.698220000000000007e-01 5.861120504064890703e-06 1.368933729385627781e-07
1.798219999999999819e-01 3.872991362074703036e-06 9.151998006867483255e-08
1.898219999999999907e-01 2.571205690160047023e-06 6.202497372132357907e-08
1.998219999999999996e-01 1.649171008681886398e-06 4.141816320803893802e-08
2.098219999999999807e-01 1.062409246914852824e-06 2.496128101527118137e-08
2.198219999999999896e-01 7.422008403997829730e-07 1.809682371415768743e-08
2.298219999999999985e-01 6.205795278416004952e-07 1.485331811291964255e-08
2.398219999999999796e-01 5.936182783905904416e-07 1.397663654888088168e-08
2.498219999999999885e-01 5.723313261394816925e-07 1.368842849840094489e-08
2.598219999999999974e-01 5.328867704486480324e-07 1.277966987315133357e-08
2.698220000000000063e-01 4.780407790804273976e-07 1.164045145964363999e-08
2.798220000000000152e-01 4.079798871770348009e-07 1.007579103010865787e-08
2.898219999999999685e-01 3.410901958775373151e-07 8.697735859310391473e-09
2.998219999999999774e-01 2.836813035479022808e-07 6.819690117065206374e-09
3.164886666666666404e-01 2.251745685797577599e-07 5.312461260039593314e-09
3.398220000000000129e-01 1.641044122969935317e-07 4.374528648905101320e-09
3.598219999999999752e-01 1.058389055142601044e-07 3.002629428995528263e-09
3.798219999999999930e-01 6.180008879394581813e-08 1.875975428105249004e-09
3.998220000000000107e-01 3.436194939023604674e-08 1.166386442043608437e-09
4.198219999999999730e-01 1.803809541730178260e-08 8.492177687170736641e-10
4.398219999999999907e-01 8.827580603703446439e-09 6.576142075763752857e-10
4.598220000000000085e-01 4.466455919617893349e-09 4.560575974675275508e-10
4.798219999999999708e-01 2.943221815678793526e-09 4.468362782384831646e-10
4.998219999999999885e-01 2.097211350337335478e-09 4.521296002304959412e-10
5.198220000000000063e-01 1.942935356310189158e-09 4.305463338035592796e-10
5.398220000000000240e-01 1.394712556629347845e-09 4.814065037288825518e-10
5.598220000000000418e-01 7.937780777762632185e-10 4.198083452151376736e-10
5.798219999999999485e-01 6.809269756064473754e-10 4.141352007083512569e-10
6.098219999999999752e-01 9.418074520384655322e-10 4.288565060640670953e-10
6.398220000000000018e-01 6.583544916662670947e-10 4.927124982690869503e-10
6.598220000000000196e-01 1.751812241185059708e-10 3.458851306786831332e-10
6.798220000000000374e-01 3.572836011717640386e-10 7.510981334245693690e-10
