# q, R, dR
1.482200000000000011e-02 9.913915992468742555e-01 6.328921384260344229e-02
1.582199999999999926e-02 1.006574903916497510e+00 6.348636964136526728e-02
1.682200000000000015e-02 1.002033496836628235e+00 6.304872538676697946e-02
2.182199999999999765e-02 7.899925098221395325e-01 6.736690712519520507e-02
2.282199999999999854e-02 3.405374671660651442e-01 2.877163731393943269e-02
2.382199999999999943e-02 1.909225487092372497e-01 1.597596303728066394e-02
2.482200000000000031e-02 1.225751575244479336e-01 1.015509603045683558e-02
2.582199999999999773e-02 8.694646641129359643e-02 7.129374434693632606e-03
2.682199999999999862e-02 6.407165959761024210e-02 5.197981906868554165e-03
2.832199999999999995e-02 4.366778818831884568e-02 2.840172462653672500e-03
2.982199999999999782e-02 2.884387663759233056e-02 1.654487879316031721e-03
3.082199999999999870e-02 2.436046787432080002e-02 1.888868708530727723e-03
3.182200000000000306e-02 1.984369327339833775e-02 1.520553921820183780e-03
3.282200000000000395e-02 1.642296284870171236e-02 1.243199944603156932e-03
3.448866666666667441e-02 1.229890819959018021e-02 6.943586610368108559e-04
3.582199999999999968e-02 1.003613276957755762e-02 7.317883027193370455e-04
3.732200000000000101e-02 8.088647088939551061e-03 4.835575843372927644e-04
3.882200000000000234e-02 6.476312276167072411e-03 4.544546334499429134e-04
3.982200000000000323e-02 5.622324070761349629e-03 3.409998236038040589e-04
4.482200000000000073e-02 2.805698843901182141e-03 2.172989196837393669e-04
4.982200000000000517e-02 1.557441028329763786e-03 1.152445882333019489e-04
5.482200000000000267e-02 9.810331994238739774e-04 6.974072100825400272e-05
5.982200000000000017e-02 6.404179017372012978e-04 3.375043039446960986e-05
6.482200000000000462e-02 4.571633704805925071e-04 3.067366376019365520e-05
6.982200000000000906e-02 3.317095483782578607e-04 1.722057495281930332e-05
7.482199999999999962e-02 2.501299670423480850e-04 1.628661207273013881e-05
7.982200000000000406e-02 1.887568383665481333e-04 9.711899872953141285e-06
8.482200000000000850e-02 1.452014752888146473e-04 9.385774321569539355e-06
8.982199999999999906e-02 1.109664896003028262e-04 5.702233736204687835e-06
9.482200000000000351e-02 8.673191511579471293e-05 5.641188109948994797e-06
9.982200000000000795e-02 7.093369334869428821e-05 3.676819977019997218e-06
1.098220000000000030e-01 4.380491920991696673e-05 2.136368375232358230e-06
1.198219999999999980e-01 2.688527554812154217e-05 1.330345697414092656e-06
1.298219999999999930e-01 1.782858188040978457e-05 8.975816468867356146e-07
1.398220000000000018e-01 1.161938085277961641e-05 6.034635252976552728e-07
1.498219999999999830e-01 7.195509730536424598e-06 3.978780001324214361e-07
1.598219999999999918e-01 4.330485744379185563e-06 2.148824911319798951e-07
1.698220000000000007e-01 2.631102617856297541e-06 1.400762800000358398e-07
1.798219999999999819e-01 1.471434520158691913e-06 8.680841911870328001e-08
1.898219999999999907e-01 8.041402611507971631e-07 6.209990912000171957e-08
1.998219999999999996e-01 3.764634902485781551e-07 4.507452055917628196e-08
2.098219999999999807e-01 1.939580749931646058e-07 1.335036303514934806e-08
2.198219999999999896e-01 9.512400027004169908e-08 8.319927170363509318e-09
2.298219999999999985e-01 6.736211448802346670e-08 9.931253171752666537e-09
2.398219999999999796e-01 7.276615776353821467e-08 7.558870154012885612e-09
2.498219999999999885e-01 1.029571313079394488e-07 8.133751093807746096e-09
2.598219999999999974e-01 1.284769707838974307e-07 9.116710203942220487e-09
2.698220000000000063e-01 1.547567763343001563e-07 9.519044895078609693e-09
2.798220000000000152e-01 1.644477115195971961e-07 1.058397060724962718e-08
2.898219999999999685e-01 1.723343512909952467e-07 1.100526109326297171e-08
2.998219999999999774e-01 1.713594531139324908e-07 8.725181568509292342e-09
3.164886666666666404e-01 1.522203827043457526e-07 7.671036546969017243e-09
3.398220000000000129e-01 1.213358290031594168e-07 8.996108609818011662e-09
3.598219999999999752e-01 8.623158509609460828e-08 8.887081151299820693e-09
3.798219999999999930e-01 5.583081132731581317e-08 7.081011339676447794e-09
3.998220000000000107e-01 3.113159085385451265e-08 5.678509901580379057e-09
4.198219999999999730e-01 2.143014241894191628e-08 5.249221693425541111e-09
4.398219999999999907e-01 4.886263251079996208e-09 7.378805616514998753e-09
4.598220000000000085e-01 3.043829853817372122e-09 5.323952675330190265e-09
4.798219999999999708e-01 5.833462360437071486e-09 5.360180694873468959e-09
4.998219999999999885e-01 4.031143718554260163e-09 5.425611136079835933e-09
5.198220000000000063e-01 4.544041207737148761e-09 5.181573459676359001e-09
5.398220000000000240e-01 8.340786874970907579e-09 6.886811498407007496e-09
5.598220000000000418e-01 9.442612570527671747e-09 1.045766274679760758e-08
5.798219999999999485e-01 2.615230499874284293e-09 4.951070634416971239e-09
6.098219999999999752e-01 7.405450263728853504e-09 4.472692933069449511e-09
6.398220000000000018e-01 5.867637987223246248e-09 4.910025489464674164e-09
6.598220000000000196e-01 1.154421087406788125e-08 6.228604248662233353e-09
6.798220000000000374e-01 5.083062552503457996e-09 6.187396781198104615e-09
