# q, R, dR
1.482200000000000011e-02 1.024376723888076990e+00 6.111649465763062394e-02
1.582199999999999926e-02 1.026416530084979239e+00 5.948991683755548016e-02
1.682200000000000015e-02 1.021667866774793820e+00 5.748850035757541860e-02
1.782199999999999757e-02 1.007281855502517587e+00 5.502773008698955137e-02
1.882199999999999845e-02 9.885353053263535861e-01 5.238251778894698063e-02
1.982199999999999934e-02 9.762283777072701119e-01 5.004302584269586240e-02
2.082200000000000023e-02 9.554933407160083325e-01 4.737834558376886190e-02
2.182199999999999765e-02 7.937614430138292265e-01 4.310215611808645292e-02
2.282199999999999854e-02 3.252728780770367534e-01 1.700247667115431169e-02
2.382199999999999943e-02 1.890831439790698065e-01 9.514700421764939881e-03
2.482200000000000031e-02 1.244451380413825470e-01 6.027922457289666865e-03
2.582199999999999773e-02 8.730511099795691676e-02 4.075448318949600850e-03
2.682199999999999862e-02 6.478185634156015393e-02 2.922498115101600062e-03
2.782199999999999951e-02 5.023215589710567502e-02 2.194149625163770850e-03
2.882200000000000040e-02 4.030643757971326402e-02 1.704684700672674759e-03
2.982199999999999782e-02 3.236372786280004854e-02 9.453746048473169990e-04
3.082199999999999870e-02 2.763065716072268807e-02 1.114615074959529693e-03
3.182200000000000306e-02 2.216000817527134792e-02 8.808272475553288175e-04
3.282200000000000395e-02 1.904260333776126163e-02 7.483897618328382625e-04
3.382200000000000484e-02 1.647232387279402160e-02 6.422161232295974572e-04
3.482200000000000573e-02 1.391607730559006606e-02 4.201035455211425945e-04
3.582199999999999968e-02 1.154351674625307168e-02 4.578524250431596516e-04
3.682200000000000056e-02 1.075595202436042432e-02 4.275552664276419199e-04
3.832200000000000190e-02 8.492650731712833578e-03 2.830497782430424990e-04
3.982200000000000323e-02 6.903204588362068725e-03 2.144242208015594963e-04
4.482200000000000073e-02 4.066040715553192152e-03 1.258250694322826863e-04
4.982200000000000517e-02 2.592437491434085219e-03 7.894018954825076577e-05
5.482200000000000267e-02 1.736968871058713632e-03 5.289785551260516700e-05
5.982200000000000017e-02 1.191730884024061639e-03 2.957165296771334181e-05
6.482200000000000462e-02 8.793962113928150987e-04 2.726147298103927515e-05
6.982200000000000906e-02 6.422021295456510365e-04 1.611898386855406849e-05
7.482199999999999962e-02 4.660551580259249694e-04 1.491933687739717235e-05
7.982200000000000406e-02 3.707581788343567233e-04 9.418640721512092965e-06
8.482200000000000850e-02 2.895628927705146236e-04 9.624347804003433547e-06
8.982199999999999906e-02 2.265571237420761623e-04 5.879647139739361086e-06
9.482200000000000351e-02 1.792198918858203989e-04 6.352938974662667663e-06
9.982200000000000795e-02 1.443414790910467070e-04 3.881179509008894159e-06
1.098220000000000030e-01 8.995756819940727662e-05 2.073680699397537250e-06
1.198219999999999980e-01 5.979614202124375897e-05 1.377756096608824144e-06
1.298219999999999930e-01 3.892868986801711320e-05 9.064648760329364372e-07
1.398220000000000018e-01 2.543620859678974211e-05 6.064546079949907735e-07
1.498219999999999830e-01 1.613751067205536105e-05 3.947358471686391471e-07
1.598219999999999918e-01 1.024758577451137772e-05 2.402766463678294451e-07
1.698220000000000007e-01 6.365933533913867969e-06 1.525068476355898906e-07
1.798219999999999819e-01 3.873512166252014044e-06 9.521227003304802861e-08
1.898219999999999907e-01 2.188345222056239398e-06 5.809568133854758157e-08
1.998219999999999996e-01 1.194364498252857672e-06 3.481318175577414385e-08
2.098219999999999807e-01 6.290733346914031153e-07 1.624333268598599583e-08
2.198219999999999896e-01 3.389962071026500800e-07 9.415479578596681090e-09
2.298219999999999985e-01 2.511816265237470722e-07 7.239305671699987516e-09
2.398219999999999796e-01 2.647712437526570826e-07 7.839143759457137991e-09
2.498219999999999885e-01 3.447222874691727309e-07 9.895753096472773274e-09
2.598219999999999974e-01 4.251508297986568391e-07 1.077985390290558373e-08
2.698220000000000063e-01 4.739305647200369704e-07 1.230477710825718828e-08
2.798220000000000152e-01 5.012475475160346671e-07 1.297187184721983104e-08
2.898219999999999685e-01 4.966865713456829716e-07 1.300473145346453606e-08
2.998219999999999774e-01 4.765141614334601933e-07 1.256982117125094603e-08
3.098219999999999863e-01 4.468829390716809134e-07 1.284331781018539416e-08
3.198219999999999952e-01 4.091057364234854305e-07 1.259211637186628893e-08
3.298220000000000041e-01 3.581852549684518338e-07 1.043642354540353779e-08
3.448219999999999619e-01 2.868781384592135198e-07 7.507247105941959295e-09
3.598219999999999752e-01 2.157129640415018309e-07 7.415166879058621628e-09
3.698219999999999841e-01 1.760775767011958642e-07 6.812575886105700010e-09
3.798219999999999930e-01 1.340733109841128139e-07 5.913432897945617967e-09
3.898220000000000018e-01 1.028082346046238091e-07 5.157901133819198780e-09
