# q, R, dR
1.482200000000000011e-02 1.101951982785833284e+00 6.486564891265637900e-02
1.582199999999999926e-02 1.066823730448464458e+00 6.141094067643401017e-02
1.682200000000000015e-02 1.025608793226091775e+00 5.768461053571238145e-02
1.782199999999999757e-02 9.945667215386284621e-01 5.446148084427557268e-02
1.882199999999999845e-02 9.652078313092984363e-01 5.135129137261747884e-02
1.982199999999999934e-02 9.374272039719158123e-01 4.836547643794726625e-02
2.082200000000000023e-02 9.084137367197679946e-01 4.538848227539307029e-02
2.182199999999999765e-02 6.927937709242241171e-01 3.761022225852114764e-02
2.282199999999999854e-02 2.818316276651997021e-01 1.469843836578708235e-02
2.382199999999999943e-02 1.646366486870377843e-01 8.241139300355967284e-03
2.482200000000000031e-02 1.099817719310996339e-01 5.281502747361933175e-03
2.582199999999999773e-02 8.099110371097323346e-02 3.730687670915282857e-03
2.682199999999999862e-02 6.066949737891540878e-02 2.679915010587620786e-03
2.832199999999999995e-02 4.282514947548145268e-02 1.442244146452804823e-03
2.982199999999999782e-02 3.041774482735249557e-02 8.703138200332532701e-04
3.082199999999999870e-02 2.544802366113813746e-02 9.627520878423142473e-04
3.182200000000000306e-02 2.110953154661385917e-02 7.732428800871132607e-04
3.282200000000000395e-02 1.792945196073751635e-02 6.379914709009319338e-04
3.448866666666667441e-02 1.372593012219997660e-02 3.702077761850998102e-04
3.582199999999999968e-02 1.133958955429883488e-02 3.797722537610142180e-04
3.732200000000000101e-02 9.260073876479634272e-03 2.628626146568260793e-04
3.882200000000000234e-02 7.642322186634909788e-03 2.533086044548508043e-04
3.982200000000000323e-02 6.766133049669659574e-03 1.891812465570223202e-04
4.482200000000000073e-02 3.814287806892224884e-03 1.175383668837102867e-04
4.982200000000000517e-02 2.391747693890821161e-03 7.226615900558138188e-05
5.482200000000000267e-02 1.590721517945844652e-03 4.786599569585139495e-05
5.982200000000000017e-02 1.100462542362290247e-03 2.719517743988397640e-05
6.482200000000000462e-02 7.895997743558495026e-04 2.389808652430097259e-05
6.982200000000000906e-02 5.760468084646709489e-04 1.432017083237320419e-05
7.482199999999999962e-02 4.314786046754039367e-04 1.322252938459756809e-05
7.982200000000000406e-02 3.184941147271709637e-04 7.978640505397298276e-06
8.482200000000000850e-02 2.620170964762011281e-04 8.192889107333955790e-06
8.982199999999999906e-02 1.982514139083568717e-04 5.004518399753452368e-06
9.482200000000000351e-02 1.594268778644035672e-04 5.115601234911112490e-06
9.982200000000000795e-02 1.245922639873829271e-04 3.194993114037214939e-06
1.098220000000000030e-01 7.622820701431729852e-05 1.736312490662097485e-06
1.198219999999999980e-01 4.888836956727163205e-05 1.118520119156011817e-06
1.298219999999999930e-01 3.114072477058374178e-05 7.166039439439761401e-07
1.398220000000000018e-01 1.947450332318268631e-05 4.508371914677546291e-07
1.498219999999999830e-01 1.218244746617338558e-05 2.857673112754905678e-07
1.598219999999999918e-01 7.550736682770242054e-06 1.734675052353926858e-07
1.698220000000000007e-01 4.637764570958404121e-06 1.075795503093413921e-07
1.798219999999999819e-01 2.872871744423285282e-06 6.777716052097338138e-08
1.898219999999999907e-01 1.752303986181476803e-06 4.259029039228088896e-08
1.998219999999999996e-01 1.097734657823119012e-06 2.789041893619093499e-08
2.098219999999999807e-01 6.970024643005579936e-07 1.648818362137997262e-08
2.198219999999999896e-01 4.797111530625291889e-07 1.130228392625128685e-08
2.298219999999999985e-01 4.150267359709257494e-07 9.929291353697484270e-09
2.398219999999999796e-01 4.380370759527203724e-07 1.032709778400319235e-08
2.498219999999999885e-01 5.048473090894333419e-07 1.184645155990707917e-08
2.598219999999999974e-01 5.820413237040354397e-07 1.378089303452981600e-08
2.698220000000000063e-01 6.208624472790172036e-07 1.488890846346536377e-08
2.798220000000000152e-01 6.130748206439383068e-07 1.461275552773067553e-08
2.898219999999999685e-01 5.746542978840825891e-07 1.353339559681184891e-08
2.998219999999999774e-01 5.154065702003661526e-07 1.409805972386751481e-08
3.164886666666666404e-01 4.032666938838706271e-07 1.061773619339489313e-08
3.398220000000000129e-01 2.607141366538177752e-07 1.228009869790416071e-08
3.598219999999999752e-01 1.701638473774447255e-07 8.140249996308862738e-09
3.798219999999999930e-01 1.037194286705774105e-07 4.922476541466749256e-09
3.998220000000000107e-01 5.559394233409803377e-08 2.766208664879675261e-09
4.198219999999999730e-01 2.819575380687486757e-08 1.498743490021714703e-09
4.398219999999999907e-01 1.308932671930398727e-08 8.174703687889746665e-10
4.598220000000000085e-01 6.363708622252308784e-09 4.268469835358608887e-10
4.798219999999999708e-01 2.980416929898275505e-09 3.676838258519213730e-10
4.998219999999999885e-01 1.665972214933055063e-09 2.956002614954319771e-10
5.198220000000000063e-01 1.148207879488338100e-09 2.951653164681606884e-10
5.398220000000000240e-01 1.122123692212964509e-09 2.774473306128130399e-10
5.598220000000000418e-01 8.293647803222907753e-10 2.703434259816413150e-10
5.798219999999999485e-01 7.524742901397287662e-10 2.413560205661705272e-10
6.098219999999999752e-01 7.889684496139181414e-10 2.892018628305568497e-10
6.398220000000000018e-01 1.345451272376409780e-10 2.250215281844644742e-10
6.598220000000000196e-01 1.183729123600229185e-10 2.713354214278398655e-10
6.798220000000000374e-01 3.955813864640474491e-10 2.785647153485110251e-10
