# q, R, dR
1.482200000000000011e-02 1.104614372535082989e+00 6.499488635826079774e-02
1.582199999999999926e-02 1.065517360321712070e+00 6.135241743472237552e-02
1.682200000000000015e-02 1.030359548682376225e+00 5.790796428410539126e-02
1.782199999999999757e-02 9.934392686174713383e-01 5.441023138721857305e-02
1.882199999999999845e-02 9.656189641772738863e-01 5.137285392110141347e-02
1.982199999999999934e-02 9.368853723820661505e-01 4.834524451518079635e-02
2.082200000000000023e-02 9.035651132840177846e-01 4.518356677839790309e-02
2.182199999999999765e-02 6.850788041062111366e-01 3.719429847755569701e-02
2.282199999999999854e-02 2.740591264285767714e-01 1.429632232630351739e-02
2.382199999999999943e-02 1.694377709535429266e-01 8.481055005561810925e-03
2.482200000000000031e-02 1.116302607700051658e-01 5.360186002764670728e-03
2.582199999999999773e-02 8.058219862990556592e-02 3.712066046322552108e-03
2.682199999999999862e-02 6.046353918172800435e-02 2.671022680527078592e-03
2.832199999999999995e-02 4.265013177785217935e-02 1.436147843056384500e-03
2.982199999999999782e-02 3.019433711185123825e-02 8.641589774676579913e-04
3.082199999999999870e-02 2.497193758987839921e-02 9.457748680843228780e-04
3.182200000000000306e-02 2.127621341644168190e-02 7.789263464899175843e-04
3.282200000000000395e-02 1.755467339855226391e-02 6.255608604075684831e-04
3.448866666666667441e-02 1.334962391438718199e-02 3.604440166866412385e-04
3.582199999999999968e-02 1.158855222827750477e-02 3.870661059141604007e-04
3.732200000000000101e-02 9.395161310449621703e-03 2.658234854800438536e-04
3.882200000000000234e-02 7.552113728050945975e-03 2.496216748760623160e-04
3.982200000000000323e-02 6.576557062277567020e-03 1.843525463507165259e-04
4.482200000000000073e-02 3.737879101978319827e-03 1.153088853134162872e-04
4.982200000000000517e-02 2.336681083322138426e-03 7.068505125871152740e-05
5.482200000000000267e-02 1.552979035084690049e-03 4.678458066871747320e-05
5.982200000000000017e-02 1.078805295730639584e-03 3.255351548781710989e-05
6.482200000000000462e-02 7.707314826508404951e-04 2.335075026861688194e-05
6.982200000000000906e-02 5.652375545646535398e-04 1.402485731011475995e-05
7.482199999999999962e-02 4.246884322523448627e-04 1.302914824441589868e-05
7.982200000000000406e-02 3.218712503127558154e-04 8.041536948667872550e-06
8.482200000000000850e-02 2.479053533859451597e-04 7.765965978215720543e-06
8.982199999999999906e-02 1.953544184726899451e-04 4.930134030746701488e-06
9.482200000000000351e-02 1.580218042055482077e-04 5.072640986081330154e-06
9.982200000000000795e-02 1.225156976102421036e-04 3.131882461421156472e-06
1.098220000000000030e-01 7.639362752633934849e-05 1.740215068779076451e-06
1.198219999999999980e-01 4.952781311933768515e-05 1.131787224621527512e-06
1.298219999999999930e-01 3.128686522728662536e-05 7.182175452892260405e-07
1.398220000000000018e-01 1.928718439874390426e-05 4.477131508346982104e-07
1.498219999999999830e-01 1.237462279196185531e-05 2.902635792411253116e-07
1.598219999999999918e-01 7.748695668626262264e-06 1.778849929913946834e-07
1.698220000000000007e-01 4.849052069595883828e-06 1.124277170169893353e-07
1.798219999999999819e-01 3.025979748485730760e-06 7.125117765351425544e-08
1.898219999999999907e-01 1.855277756368944298e-06 4.469879264435354240e-08
1.998219999999999996e-01 1.152570724815950103e-06 2.907036496778064227e-08
2.098219999999999807e-01 7.289118996269896563e-07 1.715032601183761241e-08
2.198219999999999896e-01 5.035999645388228683e-07 1.205518898177130184e-08
2.298219999999999985e-01 4.273265888259167996e-07 1.017144280462172055e-08
2.398219999999999796e-01 4.519424506966108038e-07 1.064083415087614974e-08
2.498219999999999885e-01 5.296570517944056676e-07 1.249707423386034704e-08
2.598219999999999974e-01 6.051498392833349436e-07 1.434014488037267619e-08
2.698220000000000063e-01 6.396851204948323188e-07 1.514176086500141496e-08
2.798220000000000152e-01 6.349889027387980559e-07 1.533448026934761085e-08
2.898219999999999685e-01 5.984427704623047528e-07 1.402433421283256672e-08
2.998219999999999774e-01 5.400646069279867042e-07 1.238842516476218006e-08
3.164886666666666404e-01 4.235348692086576876e-07 9.759692022037192132e-09
3.398220000000000129e-01 2.674796182915756876e-07 6.615051445270373028e-09
3.598219999999999752e-01 1.763047214122298223e-07 4.612577366254687774e-09
3.798219999999999930e-01 1.101108435517488167e-07 2.846967605103521782e-09
3.998220000000000107e-01 5.773173057499846654e-08 1.774550313869820126e-09
4.198219999999999730e-01 2.806967967131041971e-08 9.766320234372504666e-10
4.398219999999999907e-01 1.244728191659533527e-08 5.674314459270250342e-10
4.598220000000000085e-01 5.126802801903052436e-09 4.681765931127313503e-10
4.798219999999999708e-01 2.138227547460512519e-09 3.925208338317122842e-10
4.998219999999999885e-01 1.174391384283525293e-09 3.043320512701554809e-10
5.198220000000000063e-01 1.278998278038188788e-09 3.386271106373843799e-10
5.398220000000000240e-01 1.473413984698396353e-09 2.886572813977100305e-10
5.598220000000000418e-01 1.241889533664577529e-09 2.940842970479622321e-10
5.798219999999999485e-01 1.013639606914543468e-09 3.053359911881695999e-10
6.098219999999999752e-01 6.343339748795679270e-10 2.349381625658940357e-10
6.398220000000000018e-01 2.497252234799099402e-10 3.450352959924678520e-10
6.598220000000000196e-01 1.524916647897338740e-10 2.676203727930561913e-10
6.798220000000000374e-01 3.517671560890428428e-10 4.549640459578952866e-10
