# q, R, dR
1.482200000000000011e-02 1.098521625683797964e+00 6.473716384879717178e-02
1.582199999999999926e-02 1.071202991846128549e+00 6.164995910992285277e-02
1.682200000000000015e-02 1.019887092934324002e+00 5.745467498415243734e-02
1.782199999999999757e-02 9.957474369803223091e-01 5.455075354352525302e-02
1.882199999999999845e-02 9.661888333612874691e-01 5.143505097200556930e-02
1.982199999999999934e-02 9.377638563279176998e-01 4.841842616005802291e-02
2.082200000000000023e-02 9.106881628662223394e-01 4.552446069421033081e-02
2.182199999999999765e-02 7.606318102954435778e-01 4.133569372451852131e-02
2.282199999999999854e-02 3.041047499760259343e-01 1.589882479661767350e-02
2.382199999999999943e-02 1.759666531699455305e-01 8.849132152006363231e-03
2.482200000000000031e-02 1.200821987487624143e-01 5.806826871808984554e-03
2.582199999999999773e-02 8.527489925391013026e-02 3.967349023063615476e-03
2.682199999999999862e-02 6.420399480908250966e-02 2.879015670605848589e-03
2.832199999999999995e-02 4.500822061577936656e-02 1.541434207959753531e-03
2.982199999999999782e-02 3.077497233235940155e-02 8.952551233957302314e-04
3.082199999999999870e-02 2.569056064801358147e-02 1.019455388275803710e-03
3.182200000000000306e-02 2.140447061404078186e-02 8.343972559209996299e-04
3.282200000000000395e-02 1.744113654934707769e-02 6.693899073664437514e-04
3.448866666666667441e-02 1.378761416000665041e-02 3.868928969506988899e-04
3.582199999999999968e-02 1.131549980382764303e-02 4.245581627301565084e-04
3.732200000000000101e-02 9.707030555155985591e-03 3.028241717723430260e-04
3.882200000000000234e-02 7.840424625202031123e-03 3.025701025394691014e-04
3.982200000000000323e-02 6.977881310675100243e-03 2.115487491386479943e-04
4.482200000000000073e-02 3.793060384173565797e-03 1.178232152031345010e-04
4.982200000000000517e-02 2.419403939553720941e-03 7.386775112720671385e-05
5.482200000000000267e-02 1.587037781739092206e-03 4.843719271552401705e-05
5.982200000000000017e-02 1.106026988798622596e-03 2.753011176925277738e-05
6.482200000000000462e-02 8.115331149657988409e-04 2.507651196954380115e-05
6.982200000000000906e-02 5.866341960177463540e-04 1.470732760085752848e-05
7.482199999999999962e-02 4.527719000288022246e-04 1.433029936806322177e-05
7.982200000000000406e-02 3.428219096739308983e-04 8.716344879477284159e-06
8.482200000000000850e-02 2.704171349128726043e-04 8.764927804315737663e-06
8.982199999999999906e-02 2.081584870967816462e-04 5.356308238113851702e-06
9.482200000000000351e-02 1.694269249201867729e-04 5.725835359612955741e-06
9.982200000000000795e-02 1.283543175835363305e-04 3.367764510411780809e-06
1.098220000000000030e-01 8.158508116166588798e-05 1.870646536235924477e-06
1.198219999999999980e-01 5.297757646017841785e-05 1.220558529728654828e-06
1.298219999999999930e-01 3.498661463353125884e-05 8.154488483109290822e-07
1.398220000000000018e-01 2.244043983111479549e-05 5.300818495443187538e-07
1.498219999999999830e-01 1.452341881634567860e-05 3.529903489464998457e-07
1.598219999999999918e-01 9.257190215870137297e-06 2.157220107297640556e-07
1.698220000000000007e-01 5.547369958696838867e-06 1.309463759122609400e-07
1.798219999999999819e-01 3.199278274470721386e-06 7.753200386211432254e-08
1.898219999999999907e-01 1.729123099611034249e-06 4.486150964710492907e-08
1.998219999999999996e-01 9.297212396260589235e-07 2.705197694458979020e-08
2.098219999999999807e-01 4.008317305580859203e-07 1.045097770577741644e-08
2.198219999999999896e-01 1.937968383872131903e-07 5.635818295471311009e-09
2.298219999999999985e-01 1.346877137173741590e-07 4.140700740806592469e-09
2.398219999999999796e-01 1.631508350695292420e-07 4.856575556747599725e-09
2.498219999999999885e-01 2.235360866295399450e-07 5.920617521742962079e-09
2.598219999999999974e-01 2.893080487025684616e-07 7.481742048351553206e-09
2.698220000000000063e-01 3.440273232332724182e-07 8.848492221919137065e-09
2.798220000000000152e-01 3.794738131086699964e-07 9.807310886431727871e-09
2.898219999999999685e-01 3.995654651977237322e-07 1.024708078310641920e-08
2.998219999999999774e-01 3.965958525852733289e-07 9.480370463457744818e-09
3.164886666666666404e-01 3.678473621759539039e-07 8.750889177577603053e-09
3.398220000000000129e-01 2.821925395343955346e-07 7.383771662167568048e-09
3.598219999999999752e-01 2.000528887961262825e-07 5.340572328946858597e-09
3.798219999999999930e-01 1.292211119900370914e-07 3.810727337652196178e-09
3.998220000000000107e-01 7.495769087809761826e-08 2.315801363639597244e-09
4.198219999999999730e-01 3.720114134025137997e-08 1.397012678287201839e-09
4.398219999999999907e-01 1.645303456752533874e-08 8.948295187732693683e-10
4.598220000000000085e-01 5.864224611644468044e-09 5.149723629347969005e-10
4.798219999999999708e-01 2.222456835314756967e-09 4.860027444588911202e-10
4.998219999999999885e-01 1.631729827219260087e-09 6.683862162835647954e-10
5.198220000000000063e-01 1.348447764781472016e-09 5.279034616756199878e-10
5.398220000000000240e-01 1.108763047459205297e-09 5.398377265205120982e-10
5.598220000000000418e-01 1.343549928077249351e-09 2.728707783620190915e-09
5.798219999999999485e-01 5.155405899066509330e-09 1.055084314324712093e-08
6.098219999999999752e-01 4.456317955353362730e-10 4.267450683046221555e-10
6.398220000000000018e-01 2.893287513205017593e-10 5.119463722203674548e-10
6.598220000000000196e-01 5.044458180262046196e-10 6.102201353401752038e-10
6.798220000000000374e-01 5.480023489441999158e-09 7.481426664023619739e-06
