# q, R, dR
1.482200000000000011e-02 1.067828100752129972e+00 6.324325278876924417e-02
1.582199999999999926e-02 1.050762075701372922e+00 6.066016845834203836e-02
1.682200000000000015e-02 1.008111742583712056e+00 5.687582461979502624e-02
1.782199999999999757e-02 1.008892987932245688e+00 5.511982838229415732e-02
1.882199999999999845e-02 9.766426008214562637e-01 5.187380590449192086e-02
1.982199999999999934e-02 9.576408356120842402e-01 4.925681128239657591e-02
2.082200000000000023e-02 9.301216565969985250e-01 4.632506234442093640e-02
2.182199999999999765e-02 7.360924970739716189e-01 3.998466245487210941e-02
2.282199999999999854e-02 3.147760764377258713e-01 1.644935363110524781e-02
2.382199999999999943e-02 1.789401175989671078e-01 8.996991323045405720e-03
2.482200000000000031e-02 1.184975709033772584e-01 5.731908356959710023e-03
2.582199999999999773e-02 8.496954640702616968e-02 3.958135461757929414e-03
2.682199999999999862e-02 6.294500746841205641e-02 2.826539131437875215e-03
2.832199999999999995e-02 4.475555492553406206e-02 1.537932716427883916e-03
2.982199999999999782e-02 3.167154354099442626e-02 9.259580793040077511e-04
3.082199999999999870e-02 2.621962334357219593e-02 1.044582802465533755e-03
3.182200000000000306e-02 2.152384549436104841e-02 8.358519304645541234e-04
3.282200000000000395e-02 1.845997622508645589e-02 7.100218787556197278e-04
3.448866666666667441e-02 1.381799393235007972e-02 3.890506636438710824e-04
3.582199999999999968e-02 1.143817419699057376e-02 4.340176983794606278e-04
3.732200000000000101e-02 9.523601123922299100e-03 2.995618578691806411e-04
3.882200000000000234e-02 7.781780246123692034e-03 3.122304365125945004e-04
3.982200000000000323e-02 6.841318571611182744e-03 2.075500658136067650e-04
4.482200000000000073e-02 3.900493954342964999e-03 1.206983794959623263e-04
4.982200000000000517e-02 2.422663923901418725e-03 7.372955336513221144e-05
5.482200000000000267e-02 1.608472659721144797e-03 4.891811819319054718e-05
5.982200000000000017e-02 1.101141408790983194e-03 2.737448599043820616e-05
6.482200000000000462e-02 7.927616795197684786e-04 2.451994954466964202e-05
6.982200000000000906e-02 5.757965772271054702e-04 1.442826120008467647e-05
7.482199999999999962e-02 4.332033427528567018e-04 1.374097891952561242e-05
7.982200000000000406e-02 3.250951295285894231e-04 8.252019055667137679e-06
8.482200000000000850e-02 2.559505445669194045e-04 8.355838669492792850e-06
8.982199999999999906e-02 1.957085178543863839e-04 5.047846566348331200e-06
9.482200000000000351e-02 1.599653586929106371e-04 5.487892047915307253e-06
9.982200000000000795e-02 1.192225018721748589e-04 3.153944243977292291e-06
1.098220000000000030e-01 7.519063504587527778e-05 1.722996113701540472e-06
1.198219999999999980e-01 4.751150432958667092e-05 1.095125547927164944e-06
1.298219999999999930e-01 3.045277726870834249e-05 7.137902842713179531e-07
1.398220000000000018e-01 1.881655164536751934e-05 4.489490725455062401e-07
1.498219999999999830e-01 1.165279436546986976e-05 2.883545113493921075e-07
1.598219999999999918e-01 7.431591434186182266e-06 1.741126024133159777e-07
1.698220000000000007e-01 4.702785217800841859e-06 1.124222354720797755e-07
1.798219999999999819e-01 3.023050902954755101e-06 7.535598947103566028e-08
1.898219999999999907e-01 1.922661659460372752e-06 4.953534565055925519e-08
1.998219999999999996e-01 1.219617121257404734e-06 3.359894398961818582e-08
2.098219999999999807e-01 7.958374157610606428e-07 1.952356539964547412e-08
2.198219999999999896e-01 5.441223054944214178e-07 1.395793770410101256e-08
2.298219999999999985e-01 4.503920620148564952e-07 1.193896947418942588e-08
2.398219999999999796e-01 4.233702152133610326e-07 1.045965750283450381e-08
2.498219999999999885e-01 4.526647843800880037e-07 1.126341309836969220e-08
2.598219999999999974e-01 4.674064860099154068e-07 1.163805230426949589e-08
2.698220000000000063e-01 4.635213649957623860e-07 1.169047421490514918e-08
2.798220000000000152e-01 4.511635801464407611e-07 1.158507676809763282e-08
2.898219999999999685e-01 4.124800883911081460e-07 1.086028090483321418e-08
2.998219999999999774e-01 3.630812685783677415e-07 8.853377535214745771e-09
3.164886666666666404e-01 2.963150306044255254e-07 7.260744281492116709e-09
3.398220000000000129e-01 1.998805299587256502e-07 5.438373058745479780e-09
3.598219999999999752e-01 1.320013882150609207e-07 3.933609859190659422e-09
3.798219999999999930e-01 7.853249917008006167e-08 2.760281095773017574e-09
3.998220000000000107e-01 4.456253582429293901e-08 1.727806090550984186e-09
4.198219999999999730e-01 2.286008307468284620e-08 1.130055750577629542e-09
4.398219999999999907e-01 1.099896055739171863e-08 7.502292787347720403e-10
4.598220000000000085e-01 5.290546770478491704e-09 6.076829305280792766e-10
4.798219999999999708e-01 2.901373913168843031e-09 6.599085963016581285e-10
4.998219999999999885e-01 2.442945659147795755e-09 6.416852443372197743e-10
5.198220000000000063e-01 2.052793648480266376e-09 6.816854102140134157e-10
5.398220000000000240e-01 1.479774478948123270e-09 6.485781047641458717e-10
5.598220000000000418e-01 1.431726919196674147e-09 5.224351176106864046e-10
5.798219999999999485e-01 1.225947652195125966e-09 6.451696676048693106e-10
6.098219999999999752e-01 1.123369275297190687e-09 4.063605225641193518e-10
6.398220000000000018e-01 5.675142815026680645e-10 6.772437705611241439e-10
6.598220000000000196e-01 3.170611838801288632e-10 4.966887751743145524e-10
6.798220000000000374e-01 4.602999237068547237e-10 7.148264932426600630e-10
