# q, R, dR
1.482200000000000011e-02 1.116853662232322630e+00 6.653884137543729371e-02
1.582199999999999926e-02 1.077548844465413769e+00 6.271283985407367922e-02
1.682200000000000015e-02 1.046350404457188521e+00 5.930329047194137643e-02
1.782199999999999757e-02 1.037543516698147039e+00 5.697146552886918347e-02
1.882199999999999845e-02 1.013726876829847967e+00 5.395540397388503412e-02
1.982199999999999934e-02 9.899119256841810710e-01 5.098378515215420959e-02
2.082200000000000023e-02 9.416375382938829697e-01 4.700979698940236512e-02
2.182199999999999765e-02 7.764272313390153668e-01 3.808581364351318332e-02
2.282199999999999854e-02 3.658520828518217471e-01 1.885984015286772467e-02
2.382199999999999943e-02 1.913209099364756860e-01 9.478906811546707056e-03
2.482200000000000031e-02 1.300526595871334123e-01 6.186415187758579314e-03
2.582199999999999773e-02 9.026554012731904941e-02 4.130087589175231340e-03
2.682199999999999862e-02 6.919639297239217612e-02 3.044479351931610265e-03
2.832199999999999995e-02 4.753648849292671508e-02 1.581212634165027808e-03
2.982199999999999782e-02 3.331857841150813460e-02 9.259363309495692151e-04
3.082199999999999870e-02 2.779652142832363115e-02 1.077811732553762359e-03
3.182200000000000306e-02 2.371902117944646102e-02 8.929369033516713428e-04
3.282200000000000395e-02 1.934360861352526356e-02 7.253774788903728094e-04
3.448866666666667441e-02 1.471505097343954981e-02 3.936603274544047868e-04
3.582199999999999968e-02 1.236359495180570228e-02 4.575503689998096932e-04
3.732200000000000101e-02 9.956555123210215213e-03 3.011161504768359426e-04
3.882200000000000234e-02 7.919888255144995337e-03 3.088675366690024193e-04
3.982200000000000323e-02 7.117530190551930522e-03 2.080803198638942148e-04
4.482200000000000073e-02 4.098367389741970797e-03 1.224797850258749709e-04
4.982200000000000517e-02 2.592123497115125536e-03 7.601653929021793621e-05
5.482200000000000267e-02 1.731687817429288087e-03 5.073579687532822386e-05
5.982200000000000017e-02 1.176377846045538900e-03 2.751676209937430171e-05
6.482200000000000462e-02 8.585235753449223456e-04 2.556497668174110600e-05
6.982200000000000906e-02 6.264815706607567347e-04 1.480866157205351229e-05
7.482199999999999962e-02 4.746613968867366114e-04 1.451036871591654485e-05
7.982200000000000406e-02 3.611432649456011788e-04 8.656228907839640211e-06
8.482200000000000850e-02 2.800927577171009376e-04 8.829265024832085010e-06
8.982199999999999906e-02 2.196220246155540534e-04 5.345273123971724144e-06
9.482200000000000351e-02 1.753816428264824267e-04 5.771742169482847868e-06
9.982200000000000795e-02 1.366280424332124821e-04 3.402792598432908686e-06
1.098220000000000030e-01 8.680450543252881518e-05 1.847961943812506659e-06
1.198219999999999980e-01 5.611227318569705328e-05 1.200886186549778259e-06
1.298219999999999930e-01 3.669126231153129283e-05 7.987177613290143037e-07
1.398220000000000018e-01 2.418882353779945734e-05 5.351738593293496137e-07
1.498219999999999830e-01 1.521152190345527461e-05 3.501194792944743696e-07
1.598219999999999918e-01 9.535809090850106806e-06 2.071664751947482464e-07
1.698220000000000007e-01 6.084314396964084903e-06 1.342950518288849476e-07
1.798219999999999819e-01 3.732128318386032554e-06 8.539593273007765280e-08
1.898219999999999907e-01 2.212149290783813199e-06 5.345911843738972222e-08
1.998219999999999996e-01 1.287004761830274330e-06 3.389081548781101187e-08
2.098219999999999807e-01 8.017509816789572064e-07 1.865403431680664790e-08
2.198219999999999896e-01 5.079874004984067623e-07 1.171642628791762663e-08
2.298219999999999985e-01 3.864772143338936206e-07 9.922339865350277904e-09
2.398219999999999796e-01 3.900287799045883831e-07 4.555472683442863903e-08
2.498219999999999885e-01 4.474211643089268979e-07 1.031812952233738385e-08
2.598219999999999974e-01 4.714980804425447282e-07 1.081704477273203700e-08
2.698220000000000063e-01 4.872994584757888044e-07 1.129480320233540684e-08
2.798220000000000152e-01 4.789245223844993785e-07 1.126020762689441070e-08
2.898219999999999685e-01 4.581887062889439750e-07 1.123199455159356842e-08
2.998219999999999774e-01 4.679632217684696361e-07 1.035552387349950618e-08
3.164886666666666404e-01 3.938657503336788433e-07 8.757733794093578959e-09
3.398220000000000129e-01 2.990644832610987420e-07 7.493971093277575811e-09
3.598219999999999752e-01 2.104352825666862525e-07 5.813278821712323968e-09
3.798219999999999930e-01 1.281365191018951321e-07 4.019120459220353792e-09
3.998220000000000107e-01 6.491122572065687589e-08 1.945640745454366819e-09
4.198219999999999730e-01 3.279656041236682459e-08 1.539693994481573440e-09
4.398219999999999907e-01 1.456348447099425838e-08 1.039010473634985581e-09
4.598220000000000085e-01 6.472051738151928064e-09 7.131424921769311377e-10
4.798219999999999708e-01 3.876652212150532662e-09 8.094433588753131522e-10
4.998219999999999885e-01 2.985497859754478380e-09 6.804488550325395580e-10
5.198220000000000063e-01 2.941510436682794404e-09 6.633823063154866995e-10
5.398220000000000240e-01 2.443224460894113360e-09 6.521735757076646308e-10
5.598220000000000418e-01 2.254026594118362935e-09 6.676580085253157160e-10
5.798219999999999485e-01 1.169312804439262692e-09 7.265521753980255682e-10
6.098219999999999752e-01 1.032441897234130946e-09 7.230470677215145386e-10
6.398220000000000018e-01 6.507829425435268929e-10 9.624212162873738675e-10
6.598220000000000196e-01 5.452665316879387300e-10 6.320919354559445102e-10
6.798220000000000374e-01 2.449540459404682128e-10 6.185342652342664501e-10
