# q, R, dR
1.482200000000000011e-02 1.000077975949172471e+00 7.207319023574473849e-02
1.582199999999999926e-02 1.006929430866094988e+00 7.194434567369389910e-02
1.682200000000000015e-02 1.021252437430932636e+00 7.222092048218815841e-02
1.782199999999999757e-02 1.003137269575177903e+00 7.056058118243029031e-02
1.882199999999999845e-02 1.011742488413895691e+00 7.044082534542336904e-02
1.982199999999999934e-02 1.005966427742875258e+00 6.945578755006037719e-02
2.082200000000000023e-02 9.508939700218503877e-01 6.560688448005225215e-02
2.182199999999999765e-02 7.520661804359701774e-01 5.871771807866783821e-02
2.282199999999999854e-02 3.941883574725281725e-01 3.043695329737340985e-02
2.382199999999999943e-02 2.093552499984526749e-01 1.597910939103389799e-02
2.482200000000000031e-02 1.363683051477098118e-01 1.028357998627610695e-02
2.582199999999999773e-02 9.083302162307829719e-02 6.765076949422786125e-03
2.682199999999999862e-02 6.560994290631118331e-02 4.823952682478272087e-03
2.832199999999999995e-02 4.347296808133199741e-02 2.401411153536707650e-03
2.982199999999999782e-02 2.994753153961206629e-02 1.362935831455800708e-03
3.082199999999999870e-02 2.520851976831154154e-02 1.753138960326793569e-03
3.182200000000000306e-02 2.069772686608110923e-02 1.418132184390571721e-03
3.282200000000000395e-02 1.694137396812080490e-02 1.143330079160224510e-03
3.448866666666667441e-02 1.264766146269927227e-02 5.687282410959121218e-04
3.582199999999999968e-02 1.030960153314469489e-02 6.635791632638219197e-04
3.732200000000000101e-02 8.326296686031726610e-03 4.074197241507360222e-04
3.882200000000000234e-02 6.675652040904343949e-03 4.088270391627825623e-04
3.982200000000000323e-02 5.616430963541132679e-03 2.817507987686295183e-04
4.482200000000000073e-02 3.054867766163475284e-03 2.128705935452941179e-04
4.982200000000000517e-02 1.842376804818112498e-03 1.211541264964034796e-04
5.482200000000000267e-02 1.188806402345584734e-03 7.414456822498153991e-05
5.982200000000000017e-02 7.909932945162202571e-04 3.150589493508408509e-05
6.482200000000000462e-02 5.685936177729511171e-04 3.268797058690654810e-05
6.982200000000000906e-02 4.098941389043185514e-04 1.592752697792832047e-05
7.482199999999999962e-02 3.087299210020288650e-04 1.697957553861445212e-05
7.982200000000000406e-02 2.305404819885969005e-04 8.756840431067269216e-06
8.482200000000000850e-02 1.795661870103718505e-04 9.740741996924936319e-06
8.982199999999999906e-02 1.387645667758539395e-04 5.243113118935161833e-06
9.482200000000000351e-02 1.100002181762178594e-04 6.003114569093986752e-06
9.982200000000000795e-02 8.525977532216136301e-05 3.238669003313955633e-06
1.098220000000000030e-01 5.547594059761842215e-05 1.861040381403513896e-06
1.198219999999999980e-01 3.515372593901259748e-05 1.205951847892964049e-06
1.298219999999999930e-01 2.299573022181183635e-05 8.123632903379192146e-07
1.398220000000000018e-01 1.507687102376342152e-05 5.575210554756237114e-07
1.498219999999999830e-01 9.027771457745792496e-06 3.621907979435500441e-07
1.598219999999999918e-01 5.740902306912614536e-06 1.921933081170152043e-07
1.698220000000000007e-01 3.540169653717699838e-06 1.285886062713468071e-07
1.798219999999999819e-01 2.073639236189547722e-06 8.621223595619747829e-08
1.898219999999999907e-01 1.125496878662115878e-06 5.557285760277895462e-08
1.998219999999999996e-01 6.469217746270448341e-07 4.685055453526724813e-08
2.098219999999999807e-01 4.088861371086753000e-07 1.655971671436502837e-08
2.198219999999999896e-01 2.635799610991274180e-07 1.219697477746150069e-08
2.298219999999999985e-01 1.962788800777011066e-07 1.180731137155929826e-08
2.398219999999999796e-01 1.641021909707984868e-07 1.080938069882160674e-08
2.498219999999999885e-01 1.734310318468439990e-07 1.039778898635437741e-08
2.598219999999999974e-01 1.821288787533671804e-07 9.299984658843352989e-09
2.698220000000000063e-01 1.914285092543109011e-07 9.581131611166975155e-09
2.798220000000000152e-01 1.983293406521149608e-07 9.296093184124571930e-09
2.898219999999999685e-01 1.968682791040417907e-07 9.672360962212572916e-09
2.998219999999999774e-01 1.865798885877926750e-07 7.130849857582933000e-09
3.164886666666666404e-01 1.612404418335232133e-07 6.418299991048636520e-09
3.398220000000000129e-01 1.151441796998963787e-07 9.522854480979796006e-09
3.598219999999999752e-01 7.387847724798135402e-08 8.763351708526280033e-09
3.798219999999999930e-01 4.316635080723976615e-08 6.671654936225811745e-09
3.998220000000000107e-01 2.487218077910018072e-08 6.402006953108647893e-09
4.198219999999999730e-01 1.534069150983409300e-08 6.060267328850750513e-09
4.398219999999999907e-01 5.417640992189859242e-08 3.555592068035420716e-06
4.598220000000000085e-01 2.827542069889744121e-09 5.227511740272032997e-09
4.798219999999999708e-01 3.339321370129008025e-09 6.009935438588958072e-09
4.998219999999999885e-01 7.948328908364801135e-09 5.998675218670097078e-09
5.198220000000000063e-01 1.057779468614732992e-08 6.497762798429377753e-09
5.398220000000000240e-01 6.032173357803359370e-09 6.417038620557000320e-09
5.598220000000000418e-01 3.727850658320374764e-09 5.474251476528807871e-09
5.798219999999999485e-01 2.234911533588689257e-09 6.009651096518933811e-09
6.098219999999999752e-01 9.052363305001910471e-09 5.365428658800727468e-09
6.398220000000000018e-01 2.632900593580068854e-08 8.855235673806806674e-08
6.598220000000000196e-01 5.242660513114048146e-09 1.827265371865067754e-08
6.798220000000000374e-01 7.914034744746863047e-09 8.378620152533838481e-09
