# q, R, dR
1.482200000000000011e-02 1.098385317513545179e+00 6.475346367961326566e-02
1.582199999999999926e-02 1.065871544559969353e+00 6.142037105648994605e-02
1.682200000000000015e-02 1.026801688698649739e+00 5.779711026509220390e-02
1.782199999999999757e-02 9.960121085622761772e-01 5.458054538645160103e-02
1.882199999999999845e-02 9.597405417568694030e-01 5.116557799322313249e-02
1.982199999999999934e-02 9.413907369176878204e-01 4.859840579722446430e-02
2.082200000000000023e-02 9.117980619910012186e-01 4.559238824785614291e-02
2.182199999999999765e-02 7.416852498179553610e-01 4.033008268395969070e-02
2.282199999999999854e-02 3.084983558557055638e-01 1.615050172577162796e-02
2.382199999999999943e-02 1.804618015119770769e-01 9.095708697756979891e-03
2.482200000000000031e-02 1.163411215927619702e-01 5.649988563704984486e-03
2.582199999999999773e-02 8.504048769720315426e-02 3.977924787345949592e-03
2.682199999999999862e-02 6.277985978952585477e-02 2.836928465978077150e-03
2.832199999999999995e-02 4.516924431417307373e-02 1.564001670408781634e-03
2.982199999999999782e-02 3.095024798727265963e-02 9.099385421887453990e-04
3.082199999999999870e-02 2.551258594691858603e-02 1.033416919870483713e-03
3.182200000000000306e-02 2.224043874780953431e-02 8.851999909438024172e-04
3.282200000000000395e-02 1.873417758703407529e-02 7.350729094886717914e-04
3.448866666666667441e-02 1.410263386279611564e-02 4.017561409621893159e-04
3.582199999999999968e-02 1.177315059482099587e-02 4.640773974878163385e-04
3.732200000000000101e-02 9.222633459192032535e-03 3.053912997194428583e-04
3.882200000000000234e-02 7.648299549470738770e-03 3.242117811613139415e-04
3.982200000000000323e-02 7.021021766997553697e-03 2.187604442387527438e-04
4.482200000000000073e-02 3.981725946745431378e-03 1.234418407013678550e-04
4.982200000000000517e-02 2.512035559716364105e-03 7.662198404640182907e-05
5.482200000000000267e-02 1.686740122099052381e-03 5.147690413432604842e-05
5.982200000000000017e-02 1.182801856164430619e-03 2.945173753128219103e-05
6.482200000000000462e-02 8.576573412894491263e-04 2.660040087028221642e-05
6.982200000000000906e-02 6.411111495885276354e-04 1.614763992041935093e-05
7.482199999999999962e-02 4.997134681228869620e-04 1.592673535671179847e-05
7.982200000000000406e-02 3.763924867241832256e-04 9.604807211784944517e-06
8.482200000000000850e-02 2.995633064584461084e-04 9.770785863783134237e-06
8.982199999999999906e-02 2.340870893267680522e-04 6.050346678520265037e-06
9.482200000000000351e-02 1.883763519044571804e-04 6.446996870477491253e-06
9.982200000000000795e-02 1.498771966014694540e-04 3.977312125365375136e-06
1.098220000000000030e-01 9.729896150981808358e-05 2.232414932828353714e-06
1.198219999999999980e-01 6.580872180058761989e-05 1.524157903622229160e-06
1.298219999999999930e-01 4.476980765199013859e-05 1.046515484234401022e-06
1.398220000000000018e-01 2.991252867683516999e-05 7.072329825587905784e-07
1.498219999999999830e-01 1.987535420806393004e-05 4.827896954907324052e-07
1.598219999999999918e-01 1.334680242713896536e-05 3.104503099050210212e-07
1.698220000000000007e-01 8.513959768883147777e-06 2.008318062059924495e-07
1.798219999999999819e-01 5.265413439462965933e-06 1.272447639003026238e-07
1.898219999999999907e-01 3.145458591326254249e-06 7.863428215594814098e-08
1.998219999999999996e-01 1.745420775411454434e-06 4.672432831901375137e-08
2.098219999999999807e-01 8.524945043006234929e-07 2.125232661553609852e-08
2.198219999999999896e-01 4.061112613635721602e-07 1.049679569563834348e-08
2.298219999999999985e-01 2.114810368842220193e-07 6.566249089472592149e-09
2.398219999999999796e-01 1.662956499588349895e-07 5.607934145275170986e-09
2.498219999999999885e-01 2.171622914124250994e-07 6.767459083735304199e-09
2.598219999999999974e-01 2.993461944123707392e-07 7.888939702819757133e-09
2.698220000000000063e-01 3.832121870143644023e-07 9.859148051687268969e-09
2.798220000000000152e-01 4.589325016115444080e-07 1.154862283259025298e-08
2.898219999999999685e-01 5.217797422909991433e-07 1.331799243280399267e-08
2.998219999999999774e-01 5.672793944332938347e-07 1.353586752945533287e-08
3.164886666666666404e-01 5.367467904169304628e-07 1.289006354762046229e-08
3.398220000000000129e-01 3.975954347893581236e-07 1.033999995431011500e-08
3.598219999999999752e-01 2.680728161033426669e-07 8.044035151084827078e-09
3.798219999999999930e-01 1.590261839607620092e-07 5.892513676536058150e-09
3.998220000000000107e-01 8.572388036833255040e-08 4.066189471069816999e-09
4.198219999999999730e-01 4.027228048714244681e-08 2.172797338743405450e-09
4.398219999999999907e-01 1.559496456536085263e-08 1.267150504630369369e-09
4.598220000000000085e-01 5.771453029042929712e-09 1.061624168106669673e-09
4.798219999999999708e-01 2.315246329271043188e-09 7.715096467416729583e-10
4.998219999999999885e-01 2.140029617134257236e-09 6.818647649283211704e-10
5.198220000000000063e-01 2.481972735466443989e-09 8.680721723631587788e-10
5.398220000000000240e-01 2.295469201074275062e-09 7.452572426950072492e-10
5.598220000000000418e-01 1.708856536605585075e-09 5.955538044453098132e-10
5.798219999999999485e-01 1.408376035566742453e-09 8.510068741361800192e-10
6.098219999999999752e-01 1.326439691884591528e-09 1.145213942873443254e-09
6.398220000000000018e-01 9.596658032016420185e-10 1.111311935231780142e-09
6.598220000000000196e-01 4.975379450058490632e-10 6.501168347367708518e-10
6.798220000000000374e-01 4.094582943398355850e-10 6.498577590364383118e-10
