# q, R, dR
2.182199999999999765e-02 6.752128213349141150e-01 7.204496820467190532e-02
2.282199999999999854e-02 3.369767801657431727e-01 3.574258189220301529e-02
2.382199999999999943e-02 1.836274701379532470e-01 1.935911757186445370e-02
2.482200000000000031e-02 1.118772589523458205e-01 1.172107576868056805e-02
2.582199999999999773e-02 7.853672754533447264e-02 8.175590269818237138e-03
2.682199999999999862e-02 5.872320520824358264e-02 6.072922053399125962e-03
2.832199999999999995e-02 4.075319252345567522e-02 3.721988724054578306e-03
2.982199999999999782e-02 2.774067785610615650e-02 2.379188302995381352e-03
3.082199999999999870e-02 2.271850060849794559e-02 2.286039782274433291e-03
3.182200000000000306e-02 1.858900921071984791e-02 1.857280307196421077e-03
3.282200000000000395e-02 1.589824396286891595e-02 1.577213032215798224e-03
3.448866666666667441e-02 1.161443525069523648e-02 9.936683546774094725e-04
3.582199999999999968e-02 9.342786065876327456e-03 9.072212375410431979e-04
3.732200000000000101e-02 7.733348019554891692e-03 6.779873107656171367e-04
3.882200000000000234e-02 6.364667718872591730e-03 6.048903962508758248e-04
3.982200000000000323e-02 5.193391319381880644e-03 4.587043037217160626e-04
4.482200000000000073e-02 2.755158361798791620e-03 2.777425765388298997e-04
4.982200000000000517e-02 1.658352062200912479e-03 1.627385580839473542e-04
5.482200000000000267e-02 1.071134857299837302e-03 1.027109999917754588e-04
5.982200000000000017e-02 7.068963671307606231e-04 5.862622890749308953e-05
6.482200000000000462e-02 4.994733709830049022e-04 4.633493134871695304e-05
6.982200000000000906e-02 3.623482825353213318e-04 2.989252586249460254e-05
7.482199999999999962e-02 2.687041521274794852e-04 2.450711795787623883e-05
7.982200000000000406e-02 2.060815861539370139e-04 1.691677962142758483e-05
8.482200000000000850e-02 1.605480947609086418e-04 1.455558100551566651e-05
8.982199999999999906e-02 1.227654379903352381e-04 1.006306363685486976e-05
9.482200000000000351e-02 9.573620475859612536e-05 8.690136568903744884e-06
9.982200000000000795e-02 7.493677936989661119e-05 6.145253023060886218e-06
1.098220000000000030e-01 4.882068097430281576e-05 3.903320891263180804e-06
1.198219999999999980e-01 3.104478824823985622e-05 2.488954771784410695e-06
1.298219999999999930e-01 2.044674238440470710e-05 1.645677687399256633e-06
1.398220000000000018e-01 1.307336247741869622e-05 1.060048402108088015e-06
1.498219999999999830e-01 8.285475078784311991e-06 6.800017581245564850e-07
1.598219999999999918e-01 5.005851503917592222e-06 3.989408849751059979e-07
1.698220000000000007e-01 2.962495247508969633e-06 2.384434551239369568e-07
1.798219999999999819e-01 1.712765131642321360e-06 1.408327160567900684e-07
1.898219999999999907e-01 8.726619185535737799e-07 7.685341729182975416e-08
1.998219999999999996e-01 4.621244633723974543e-07 4.822226557209441211e-08
2.098219999999999807e-01 1.983602214294446637e-07 1.850607047377259562e-08
2.198219999999999896e-01 9.826458714698272641e-08 1.060964999528164232e-08
2.298219999999999985e-01 8.579978833032401545e-08 9.597378427952206071e-09
2.398219999999999796e-01 1.186083665827570695e-07 1.190121252065912538e-08
2.498219999999999885e-01 1.671127871355625581e-07 1.491687312003701576e-08
2.598219999999999974e-01 2.165233980631560740e-07 1.898854603286362736e-08
2.698220000000000063e-01 2.609404456741128971e-07 2.179178875596904334e-08
2.798220000000000152e-01 2.698544127788489270e-07 2.289443120939755084e-08
2.898219999999999685e-01 2.818576222678718538e-07 2.314209526889585695e-08
2.998219999999999774e-01 2.815757919312817451e-07 2.259449926324345759e-08
3.164886666666666404e-01 2.458916716387691583e-07 1.965848949731807723e-08
3.398220000000000129e-01 1.856756860941174574e-07 1.692373152352309622e-08
3.598219999999999752e-01 1.237408602362373214e-07 1.248095381103381138e-08
3.798219999999999930e-01 7.849154084363181678e-08 8.469628842097395072e-09
3.998220000000000107e-01 4.219580204960005822e-08 6.467603015313992972e-09
4.198219999999999730e-01 2.426705659189474804e-08 5.705716388372885140e-09
4.398219999999999907e-01 1.061515830517707556e-08 8.645496920988116776e-09
4.598220000000000085e-01 1.002708477346022102e-08 4.319194427757317253e-09
4.798219999999999708e-01 4.411946921819098898e-08 1.154319901810647364e-06
4.998219999999999885e-01 3.181324221247699913e-09 4.273218044140179390e-09
5.198220000000000063e-01 8.630824785887302887e-09 5.311619108712728991e-09
5.398220000000000240e-01 3.398931417692680685e-09 4.429510911715669433e-09
5.598220000000000418e-01 1.683124505432231838e-09 3.926282986867106896e-07
5.798219999999999485e-01 4.112086825768271947e-09 4.053179175162531481e-09
6.098219999999999752e-01 5.491402458186375982e-09 3.432487699575843386e-09
6.398220000000000018e-01 4.730307445003823712e-09 5.035061605867125782e-09
6.598220000000000196e-01 3.805193334920779090e-09 5.474257041042448704e-09
6.798220000000000374e-01 7.029766081750869343e-09 6.272881138718663798e-09
