# q, R, dR
2.182199999999999765e-02 6.753072408311727726e-01 7.205520106669127678e-02
2.282199999999999854e-02 3.088990675687238729e-01 3.276571930294645135e-02
2.382199999999999943e-02 1.783719145614785784e-01 1.880508005971223348e-02
2.482200000000000031e-02 1.126360749898314417e-01 1.180052224199890608e-02
2.582199999999999773e-02 7.928129447869397550e-02 8.252982511608043109e-03
2.682199999999999862e-02 6.062245833898483038e-02 6.269266615758534340e-03
2.832199999999999995e-02 4.122049706599277552e-02 3.763027904150497479e-03
2.982199999999999782e-02 2.934935665958752701e-02 2.521717639576851692e-03
3.082199999999999870e-02 2.347601705619276405e-02 2.362107892807731400e-03
3.182200000000000306e-02 1.951209208903417064e-02 1.949411035354552905e-03
3.282200000000000395e-02 1.611468111371865131e-02 1.598620341639660171e-03
3.448866666666667441e-02 1.191229429218535092e-02 1.019099294616821264e-03
3.582199999999999968e-02 9.871413433896733536e-03 9.584662434078092567e-04
3.732200000000000101e-02 7.859159487106137654e-03 6.889028113462387004e-04
3.882200000000000234e-02 6.301362412940832158e-03 5.988596072617860836e-04
3.982200000000000323e-02 5.439504522217785895e-03 4.803398478282836360e-04
4.482200000000000073e-02 2.854668026791754888e-03 2.878264428719364216e-04
4.982200000000000517e-02 1.708479691370930718e-03 1.676908017642057152e-04
5.482200000000000267e-02 1.116805419693510859e-03 1.071066013310479584e-04
5.982200000000000017e-02 7.405052318574839761e-04 6.138605356971613884e-05
6.482200000000000462e-02 5.251293561457657036e-04 4.872094993613029356e-05
6.982200000000000906e-02 3.711954736368148263e-04 3.063005272615439872e-05
7.482199999999999962e-02 2.870546574967837092e-04 2.618466220227921604e-05
7.982200000000000406e-02 2.090758502751273245e-04 1.715853626884813915e-05
8.482200000000000850e-02 1.658351330218825991e-04 1.503436015708372560e-05
8.982199999999999906e-02 1.269281392787241893e-04 1.040564529140406100e-05
9.482200000000000351e-02 1.026141564783644087e-04 9.306956870164767001e-06
9.982200000000000795e-02 8.039794924684566069e-05 6.596118736715285053e-06
1.098220000000000030e-01 5.005070314018757801e-05 4.004415644230977985e-06
1.198219999999999980e-01 3.270431848436830362e-05 2.624077959126973823e-06
1.298219999999999930e-01 1.995711377949157473e-05 1.610347751819168063e-06
1.398220000000000018e-01 1.271642677453333753e-05 1.034569724902027286e-06
1.498219999999999830e-01 7.466023407191520143e-06 6.167605784569788319e-07
1.598219999999999918e-01 4.538200952849381007e-06 3.625217314400737167e-07
1.698220000000000007e-01 2.676943326891005798e-06 2.170104993267063973e-07
1.798219999999999819e-01 1.456575114763365886e-06 1.221375346805637972e-07
1.898219999999999907e-01 8.136072333843674701e-07 7.221153159392349278e-08
1.998219999999999996e-01 4.186328790727341353e-07 4.640931147204379725e-08
2.098219999999999807e-01 2.044632742910877797e-07 1.888763953150446670e-08
2.198219999999999896e-01 1.376201501749147114e-07 1.297088535451788663e-08
2.298219999999999985e-01 1.576539462107919371e-07 1.473914510969424618e-08
2.398219999999999796e-01 2.249777097043746999e-07 1.954048498062401945e-08
2.498219999999999885e-01 2.925820607646327863e-07 2.431473206487026339e-08
2.598219999999999974e-01 3.609400439395014151e-07 2.947734775850489969e-08
2.698220000000000063e-01 3.995401487475164728e-07 3.298439032852041635e-08
2.798220000000000152e-01 4.253798392512778424e-07 3.443164003784991666e-08
2.898219999999999685e-01 4.204430449279240667e-07 3.410652538714462053e-08
2.998219999999999774e-01 3.948464232253873807e-07 3.131932869146774576e-08
3.164886666666666404e-01 3.348070411057173663e-07 2.659428730386156733e-08
3.398220000000000129e-01 2.414817100754883951e-07 2.078148770786028796e-08
3.598219999999999752e-01 1.651284763836124347e-07 1.466407253003096065e-08
3.798219999999999930e-01 1.034696155028449133e-07 1.091356083590682342e-08
3.998220000000000107e-01 5.726399492158688858e-08 8.176043156599765980e-09
4.198219999999999730e-01 2.445530708806989818e-08 5.595559300982359948e-09
4.398219999999999907e-01 1.146296200677426770e-08 4.206748201665373502e-09
4.598220000000000085e-01 3.933168236932621961e-09 5.516205327084784738e-09
4.798219999999999708e-01 2.134756232690951022e-08 1.903534262086392174e-08
4.998219999999999885e-01 1.908838987194336172e-09 3.843394848080670694e-09
5.198220000000000063e-01 2.466596777493000303e-09 4.625627359845435209e-09
5.398220000000000240e-01 3.559342833381992276e-09 4.571807991236691775e-09
5.598220000000000418e-01 5.792667497759396068e-09 5.660510242475154103e-09
5.798219999999999485e-01 1.822881409135680933e-09 2.053683036045398986e-08
6.098219999999999752e-01 4.589888403820902826e-09 4.775906833981229020e-09
6.398220000000000018e-01 6.429050984580896522e-09 5.942623313800515611e-09
6.598220000000000196e-01 4.047375361811180758e-09 5.279183333305685570e-09
6.798220000000000374e-01 6.563883076691554192e-09 9.626678293366151249e-09
