# q, R, dR
2.282199999999999854e-02 3.424823088777773639e-01 3.632679002143762020e-02
2.382199999999999943e-02 1.670112395818668938e-01 1.760748336802494055e-02
2.482200000000000031e-02 1.172153595375348412e-01 1.228005777273448278e-02
2.582199999999999773e-02 8.098212709443619595e-02 8.430020375651848044e-03
2.682199999999999862e-02 5.896574307348850102e-02 6.097906003840516606e-03
2.832199999999999995e-02 3.995599582978077297e-02 3.648167585590958006e-03
2.982199999999999782e-02 2.806537440198365874e-02 2.409079365761253484e-03
3.082199999999999870e-02 2.341146508411411087e-02 2.355598632847096755e-03
3.182200000000000306e-02 1.890974633822901235e-02 1.889355246840422782e-03
3.282200000000000395e-02 1.574682810597847343e-02 1.562069173726343121e-03
3.448866666666667441e-02 1.164637407909420268e-02 9.960117456584670348e-04
3.582199999999999968e-02 9.690313876831556025e-03 9.407714026273115591e-04
3.732200000000000101e-02 7.646795069036683989e-03 6.702383566203980094e-04
3.882200000000000234e-02 6.101653118750190521e-03 5.799152001785694331e-04
3.982200000000000323e-02 5.266225760525343469e-03 4.650520311105910240e-04
4.482200000000000073e-02 2.797425508677511222e-03 2.818634894532418065e-04
4.982200000000000517e-02 1.667364232658551234e-03 1.635454025905459905e-04
5.482200000000000267e-02 1.081171623470802241e-03 1.036197518477580137e-04
5.982200000000000017e-02 7.107502783454499977e-04 5.895813724618629252e-05
6.482200000000000462e-02 5.106502778414329915e-04 4.734823136381614806e-05
6.982200000000000906e-02 3.569288510936088465e-04 2.941413594611375472e-05
7.482199999999999962e-02 2.672772001418230459e-04 2.437283289584387376e-05
7.982200000000000406e-02 2.048533998055740760e-04 1.681940623377400549e-05
8.482200000000000850e-02 1.607556534910337760e-04 1.457841276998307670e-05
8.982199999999999906e-02 1.230380459671536776e-04 1.008872033421691405e-05
9.482200000000000351e-02 9.970881286699223784e-05 9.049719190211984700e-06
9.982200000000000795e-02 7.738012744132644776e-05 6.351130042435303342e-06
1.098220000000000030e-01 4.846835554332988902e-05 3.878401975245686213e-06
1.198219999999999980e-01 3.167229237568208679e-05 2.541582212678764137e-06
1.298219999999999930e-01 2.034722930009597705e-05 1.639747452833750542e-06
1.398220000000000018e-01 1.278363299843438596e-05 1.040390009649909422e-06
1.498219999999999830e-01 8.126109552007430948e-06 6.685646334319427279e-07
1.598219999999999918e-01 5.089986149965339752e-06 4.058952903739606149e-07
1.698220000000000007e-01 2.868739408401243710e-06 2.323294590196751852e-07
1.798219999999999819e-01 1.611147650919608606e-06 1.341890058272539104e-07
1.898219999999999907e-01 8.626086395539363659e-07 7.621893775050345682e-08
1.998219999999999996e-01 4.096994819144217695e-07 4.406744537660790783e-08
2.098219999999999807e-01 1.988582895481802508e-07 1.856797725005572031e-08
2.198219999999999896e-01 1.067715533560075685e-07 1.210646479115903433e-08
2.298219999999999985e-01 1.016634725685200109e-07 1.164850302059981747e-08
2.398219999999999796e-01 1.389988799242362654e-07 1.358306041602136614e-08
2.498219999999999885e-01 1.923644226117317043e-07 1.743159202092402576e-08
2.598219999999999974e-01 2.369713396573988111e-07 2.033256542177441583e-08
2.698220000000000063e-01 2.827996211587439463e-07 2.395008999762871964e-08
2.798220000000000152e-01 3.051351257808519229e-07 2.523353177488324550e-08
2.898219999999999685e-01 3.101576109780753814e-07 2.563327716757816388e-08
2.998219999999999774e-01 3.048836242547344964e-07 2.438135948799359139e-08
3.164886666666666404e-01 2.608951112308635548e-07 2.078830675925612287e-08
3.398220000000000129e-01 1.917491988196940148e-07 1.724327500026348938e-08
3.598219999999999752e-01 1.278929040507995189e-07 1.191278406281101799e-08
3.798219999999999930e-01 8.038166378115111489e-08 8.836603142993146632e-09
3.998220000000000107e-01 4.320364192204121105e-08 7.050728716003091194e-09
4.198219999999999730e-01 2.449713559005103006e-08 5.480433135423244613e-09
4.398219999999999907e-01 7.861554384665318589e-09 4.884985386972131053e-09
4.598220000000000085e-01 2.299600142532767068e-09 4.585882298136426804e-09
4.798219999999999708e-01 4.167965243799566797e-09 4.236337806196580363e-09
4.998219999999999885e-01 5.020172170983189765e-09 4.379380491465312962e-09
5.198220000000000063e-01 3.048294649522035045e-09 3.928908294661080720e-09
5.398220000000000240e-01 5.422121583724951354e-09 4.765416385777349387e-09
5.598220000000000418e-01 6.272694899727840713e-08 1.028579578592718949e-06
5.798219999999999485e-01 1.686031244916315049e-09 3.998636489986428484e-09
6.098219999999999752e-01 4.813123208345735608e-09 3.421909029448388245e-09
6.398220000000000018e-01 2.396885980298346534e-09 4.145402987756006709e-09
6.598220000000000196e-01 6.512568959464106801e-09 4.981423723164444756e-09
6.798220000000000374e-01 7.198006898710572547e-09 5.504526151146272801e-09
