# q, R, dR
1.482200000000000011e-02 1.034012540054333407e+00 6.161143577270406652e-02
1.582199999999999926e-02 1.053249776759647593e+00 6.078816214778535315e-02
1.682200000000000015e-02 1.016858610500047000e+00 5.729444751710285194e-02
1.782199999999999757e-02 1.016183420440675667e+00 5.546230087682713084e-02
1.882199999999999845e-02 9.730861248277339337e-01 5.172894061123707588e-02
1.982199999999999934e-02 9.639657691400619344e-01 4.954727932449232847e-02
2.082200000000000023e-02 9.426437582775006874e-01 4.686880599108416562e-02
2.182199999999999765e-02 7.696191413341649801e-01 4.182160135964681918e-02
2.282199999999999854e-02 3.148639349882449423e-01 1.648183381905229603e-02
2.382199999999999943e-02 1.834069640614126862e-01 9.249210740574182604e-03
2.482200000000000031e-02 1.222411988334402982e-01 5.935671536213156345e-03
2.582199999999999773e-02 8.962780820563878703e-02 4.197592458648317232e-03
2.682199999999999862e-02 6.619153144421269230e-02 3.003884464154346103e-03
2.832199999999999995e-02 4.611484987569303140e-02 1.599664246229139065e-03
2.982199999999999782e-02 3.227821174192391229e-02 9.487409614430933249e-04
3.082199999999999870e-02 2.777807370643652421e-02 1.127271695495816323e-03
3.182200000000000306e-02 2.292769949416909037e-02 9.126745880372026274e-04
3.282200000000000395e-02 1.893571290152290879e-02 7.572741569945744050e-04
3.448866666666667441e-02 1.463398741105530372e-02 4.187896406194479833e-04
3.582199999999999968e-02 1.186386449923793399e-02 4.725043126843672778e-04
3.732200000000000101e-02 9.852088502496293004e-03 3.284796592983353376e-04
3.882200000000000234e-02 8.093127580730804030e-03 3.475218843240164080e-04
3.982200000000000323e-02 7.114652150460958752e-03 2.220756037994146457e-04
4.482200000000000073e-02 4.130932068151716395e-03 1.278528771780372325e-04
4.982200000000000517e-02 2.586508733535441105e-03 7.882921429608342860e-05
5.482200000000000267e-02 1.754534419560044778e-03 5.351517689571094126e-05
5.982200000000000017e-02 1.208273429223599964e-03 3.002477768707826429e-05
6.482200000000000462e-02 8.860530863393095442e-04 2.753952068520102537e-05
6.982200000000000906e-02 6.499324000478408662e-04 1.631528411823370621e-05
7.482199999999999962e-02 5.004740462660832966e-04 1.604250583145585345e-05
7.982200000000000406e-02 3.842928654638690274e-04 9.824683501915369349e-06
8.482200000000000850e-02 2.983625300826635144e-04 9.850546262948340059e-06
8.982199999999999906e-02 2.348402608571987377e-04 6.113906901738291248e-06
9.482200000000000351e-02 1.845906751199556737e-04 6.521676384908722835e-06
9.982200000000000795e-02 1.468104281571952843e-04 3.942984564845884900e-06
1.098220000000000030e-01 9.393124222935136968e-05 2.152761266244068151e-06
1.198219999999999980e-01 6.201025546541494662e-05 1.442035969085843669e-06
1.298219999999999930e-01 3.944790204492791942e-05 9.262727084223199585e-07
1.398220000000000018e-01 2.598857758211276536e-05 6.187716812765047846e-07
1.498219999999999830e-01 1.688268238663784588e-05 4.181700650882822365e-07
1.598219999999999918e-01 1.067267840233271847e-05 2.499131809258134042e-07
1.698220000000000007e-01 6.459947000268251949e-06 1.555520210627980820e-07
1.798219999999999819e-01 3.936582515622697039e-06 9.828537735781694611e-08
1.898219999999999907e-01 2.293880766377076698e-06 6.043627871491526470e-08
1.998219999999999996e-01 1.321526218566086513e-06 3.875297939341725669e-08
2.098219999999999807e-01 7.680023184791326959e-07 1.932761227557399501e-08
2.198219999999999896e-01 5.208971087403813914e-07 1.315943225810352638e-08
2.298219999999999985e-01 4.461462485646333304e-07 1.192744637813131980e-08
2.398219999999999796e-01 4.739224372706977511e-07 1.266322001864643403e-08
2.498219999999999885e-01 5.268133647281765073e-07 1.377963486007711644e-08
2.598219999999999974e-01 6.042437519030887051e-07 1.470681727975875667e-08
2.698220000000000063e-01 6.318154921487792275e-07 1.545831740167622240e-08
2.798220000000000152e-01 6.509840337938692304e-07 1.606350506167992524e-08
2.898219999999999685e-01 6.596645692910891418e-07 1.648665044740877657e-08
2.998219999999999774e-01 6.265054109591071479e-07 1.476083341389372307e-08
3.164886666666666404e-01 5.498343785159066916e-07 1.298943096658084425e-08
3.398220000000000129e-01 3.994470526953011231e-07 9.850221877626519826e-09
3.598219999999999752e-01 2.676856865724416523e-07 7.257486780646760171e-09
3.798219999999999930e-01 1.639209595985173577e-07 4.668041521531250787e-09
3.998220000000000107e-01 8.853821797037006467e-08 3.000564908077651675e-09
4.198219999999999730e-01 4.357013295040823108e-08 1.682933077217016970e-09
4.398219999999999907e-01 1.905012684211888791e-08 9.118595662452243750e-10
4.598220000000000085e-01 8.000054984537641682e-09 8.440999392492243571e-10
4.798219999999999708e-01 4.162957992254823011e-09 8.098414567108015532e-10
4.998219999999999885e-01 3.082874124396591385e-09 6.256652896838150492e-10
5.198220000000000063e-01 2.863804829586541820e-09 7.794848854647678950e-10
5.398220000000000240e-01 2.776352132171727139e-09 6.961079510328845657e-10
5.598220000000000418e-01 2.503309785654338211e-09 7.605479094228928583e-10
5.798219999999999485e-01 1.793547468916846253e-09 7.523963282828807842e-10
6.098219999999999752e-01 1.079919589513251527e-09 4.121729444754291688e-10
6.398220000000000018e-01 7.834251911778950899e-10 7.359648471609880336e-10
6.598220000000000196e-01 8.481760070432844365e-10 6.258256236802160137e-10
6.798220000000000374e-01 1.681333768302731248e-08 1.445158169545384643e-07
